osm_id,osm_type,lat,lon,access,addr:city,addr:housenumber,addr:postcode,addr:street,check_date,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,description,emergency,emergency:phone,fixme,id,image,indoor,level,location,name,opening_hours,operator,phone,ref,source,survey:date,wheelchair
13078171401,node,46.0449437,8.9797354,yes,,,,,,,Centro sportivo Cadro,,,Armadietto A2 7/7 H24 Esterno nuovi spogliatoi,defibrillator,144,,node/13078171401,,no,,,,24/7,Fondazione Ticinocuore,,,"local_knowledge, defikarte.ch",,
13130984150,node,46.570056,8.9432616,yes,,,,,,,"Sul muro esterno dell'oratorio, lato nord-est",,,,defibrillator,144,,node/13130984150,,no,0,,,24/7,,,,,,yes
13173926038,node,46.1685315,8.855741,yes,,,,,,,,,,,defibrillator,144,,node/13173926038,,no,,,,24/7,,,,,,
13180601689,node,46.2971656,8.7904129,,,,,,,,,,,,defibrillator,,,node/13180601689,,,,,,,,,,,,
13259723171,node,46.2108249,8.7455867,yes,,,,,,,,,,,defibrillator,,,node/13259723171,,no,,,,24/7,,,,,,
13316752404,node,45.8625943,9.0281934,,,,,,,,Azienda Forestale AFOR RVM,,,Disponibile durante gli orari di apertura,defibrillator,144,,node/13316752404,,yes,1,,,Mo-Fr 07:00-17:00,Fondazione Ticino Cuore,,,,,
13317374301,node,45.8625942,9.0281869,,,,,,,,Sede Azienda Forestale AFOR,,,SÌ,defibrillator,144,,node/13317374301,,yes,1,,,Mo-Fr 07:00 - 17:00,Fondazione Ticino Cuore,,,,,
13350807036,node,46.1695283,8.8492672,,,,,,,,"Outside on the wall next to the changing rooms, in green metal box.",,,,defibrillator,,,node/13350807036,,no,,,,24/7,,,,,,yes
13381281656,node,46.1542489,8.9947104,,,,,,,,,,,,defibrillator,144,,node/13381281656,,,,,,24/7,,,,,,
13427410701,node,46.5099942,8.6877024,,,,,,,,"Scuola media Ambrì, ingesso principale",,,Sempre,defibrillator,144,,node/13427410701,,yes,,,,,,,,,,
13436270601,node,46.13424,8.9970277,,,,,,,,caserma,,,,defibrillator,144,,node/13436270601,,no,,,,,,,,,,
13446284429,node,45.837247,9.0257701,,,,,,,,,,,,defibrillator,,,node/13446284429,,yes,0,,,,,,,,,
13460630401,node,46.0192351,8.9741686,yes,,,,,,,Punto Città,,,Esterno punto Città. Possibilità modalità pediatrica,defibrillator,144,,node/13460630401,,no,,,,24/7,,,,,,
13535969901,node,45.9784794,8.8508858,yes,,,,,,,"di fronte alla fermata autopostale, ex gabina telefonica",,,,defibrillator,144,,node/13535969901,,no,,,,24/7,Tresa,,,,,
13634103501,node,46.223028,9.02076,,,,,,,,Abzweiger,,,Freistehend,defibrillator,144,,node/13634103501,,no,,,,24/7,Patrizziato,,,,,
13705688989,node,46.260957,8.6871278,,,,,,,,,,,,defibrillator,,,node/13705688989,,no,,,,,,,,,,
