osm_id,osm_type,lat,lon,access,addr:city,addr:housenumber,addr:postcode,addr:street,bicycle,check_date,colour,covered,defibrillator:location,defibrillator:location:fr,description,emergency,emergency:phone,foot,horse,id,indoor,latitude,layer,level,longitude,motor_vehicle,name,name:en,opening_hours,operator,operator:phone,operator:wikidata,phone,phone:CH,ref,source,support,survey:date,wheelchair
12309603101,node,46.7909404,7.1157875,,,,,,,,,,Eglise de Villars-sur-Glâne ,,Entré de L'église ,defibrillator,144,,,node/12309603101,no,,,,,,,,,,,,,,,,,,
12339549401,node,46.7407718,7.2894663,yes,,,,,,,,,"Feuerwehrlokal Kompanie Oberland, Tor 1",,,defibrillator,144,,,node/12339549401,no,,,,,,,,24/7,Feuerwehr,,,,,,"local_knowledge, defikarte.ch",,,
12369798801,node,46.5628808,7.1029562,,,,,,,,,,Estavannens Village d'En bas,,mur exterieur école primaire,defibrillator,144,,,node/12369798801,no,,,54,,,,,24/7,,,,,,,"local_knowledge, defikarte.ch",,,
12378651201,node,46.7877268,7.0710915,yes,,,,,,,,,Ancienne école primaire,,Porche d'entrée,defibrillator,144,,,node/12378651201,no,,,,,,,,24/7,Commune d'Avry,,,,,,"local_knowledge, defikarte.ch",,,
12378651202,node,46.7829149,7.0623529,yes,,,,,,,,,Auberge communale,,Façade côté parking,defibrillator,144,,,node/12378651202,no,,,,,,,,24/7,Commune d'Avry,,,,,,"local_knowledge, defikarte.ch",,,
12393990301,node,46.760702,7.2124881,yes,,,,,,,,,Haupteingang rechts,,,defibrillator,144,,,node/12393990301,yes,,,,,,,,24/7,Pflegeheim Aergera,,,+41 26 418 94 00,,,"local_knowledge, defikarte.ch",,,
12395609501,node,46.694785,6.9182968,permissive,,,,,,,,,Romont,,,defibrillator,144,,,node/12395609501,yes,,,,,,,,Mo-Su 05:00 - 00:00,Bank,,,+41 26 913 27 00,,,"local_knowledge, defikarte.ch",,,
12395621201,node,46.5275792,6.8993229,permissive,,,,,,,,,Bank,,Öffnungszeiten,defibrillator,144,,,node/12395621201,yes,,,,,,,,Mo-Su 05:00 - 00:00,Bank,,,+41 26 913 27 00,,,"local_knowledge, defikarte.ch",,,
12395631101,node,46.6096252,7.0646381,yes,,,,,,,,,La Tour-de-Trême,,Öffnungszeiten,defibrillator,144,,,node/12395631101,yes,,,,,,,,Mo-Su 05:00-00:00,Bank,,,+41 26 913 27 00,,,"local_knowledge, defikarte.ch",,,
12409217402,node,46.8611641,7.2508687,yes,,,,,,,,,Fassade bei Boschung Küchen AG,,Grüner Kasten mit integriertem AED Powerbeat X3 und Alarmierungs & Überwachungssystem,defibrillator,144,,,node/12409217402,no,,,,,,,,24/7,Boschung Küchen AG,,,+41264975000,,,,,,
12411166001,node,46.822374,7.1096777,yes,,,,,,,,,gare belfaux village,,gare de belfaux villlage,defibrillator,144,,,node/12411166001,no,,,,,,,,24/7,sbb,,,,,,,,,yes
12416091101,node,46.8485438,6.8578526,,,,,,,,,,Graphisoft SA,,Disponible pensant les heures d’ouverture,defibrillator,144,,,node/12416091101,yes,,,0,,,,,Mo-Fr 8:00-17:00,Société Anonyme,,,+41782587646,,,,,,
12420064501,node,46.8522307,7.1878052,permissive,,,,,,,,,"ORELL Tec AG, Bonnstrasse 3, 3186 Düdingen",,während Bürozeiten verfügbar,defibrillator,144,,,node/12420064501,yes,,,,,,,,Mo-Fr 08:00-17:00,ORELL Tec AG,,,+41 26 492 70 00,,,"local_knowledge, defikarte.ch",,,
12422429601,node,46.7686336,7.0665256,yes,,,,,,,,,restaurant aigle noir neyruz,,dans l arche a l exterieur,defibrillator,144,,,node/12422429601,no,,,,,,,,,,,,,,,,,,
12468798102,node,46.7692373,7.1661239,,,,,,,,,,patinoire marly,,,defibrillator,144,,,node/12468798102,no,,,,,,,,24/7,verein,,,,,,,,,
12518363090,node,46.817286,7.1268797,yes,,10,,Route du Tir-fédéral,,,,,EG beim Eingangsbereich,,,defibrillator,144,,,node/12518363090,yes,,,0,,,,Logista S.A.,Mo-fr 06:30-19:00,Lifetec ag,,,,0800 122 144,1517LTM,,,,
12538521501,node,46.9217539,7.1111423,permissive,,,,,,,,,"Kantine Johnson Electric, Flur zwischen Eingang und Essraum",,Während Öffnungszeiten,defibrillator,144,,,node/12538521501,yes,,,0,,,,,Mo-Fr 09:00-15:00,Johnson Electric International AG,,,+41 27 672 7241,,,"local_knowledge, defikarte.ch",,,
12539020801,node,46.9198266,7.1113247,private,,,,,,,,,Johnson Electric International AG,,,defibrillator,144,,,node/12539020801,yes,,,0,,,,,,Johnson Electric International AG,,,+41 27 672 7241,,,"local_knowledge, defikarte.ch",,,
12559494103,node,46.8531844,6.8544035,private,,,,,,,,,Privathaus,,Wenn zu hause,defibrillator,144,,,node/12559494103,no,,,,,,,,24/7,Privatperson,,,+41797509555,,,"local_knowledge, defikarte.ch",,,
12570637401,node,46.7213342,7.0639521,,,,,,,,,,salle communale,,salle communale entrer,defibrillator,144,,,node/12570637401,yes,,,,,,,,Mo-Fr 08:00-17:00,commune,,,,,,,,,
12595067113,node,46.5824824,6.8048842,yes,,,,,,,,,,,,defibrillator,144,,,node/12595067113,no,,,,,,,,,,,,,,,,,,
12595076053,node,46.5874155,6.8323413,,,,,,,,,,,,,defibrillator,144,,,node/12595076053,yes,,,,,,,,,,,,,,,,,,
12598038301,node,46.8144342,7.2194284,yes,,,,,,,,,beim Haupteingang Alters- und Pflegeheim St.Martin an der Bruchmattstrasse 7 in1712 Tafers,,Zugänglich während den Betriebszeiten,defibrillator,144,,,node/12598038301,yes,,,,,,,,,Alters- und Pflegeheim Tafers,,,+41 26 494 51 51,,,"local_knowledge, defikarte.ch",,,
12598094001,node,46.6901047,6.89722,,,,,,,,,,"Bâtiment communal, à gauche de l'entrée principale",,,defibrillator,144,,,node/12598094001,no,,,,,,,,24/7,Commune de Billens-Hennens,,,,,,"local_knowledge, defikarte.ch",,,
12620053601,node,46.7417392,7.2211826,,,,,,,,,,"Mehrzweckgebäude, Eingangsbereich UG",,jederzeit verfügbar,defibrillator,144,,,node/12620053601,no,,,,,,,,24/7,Gemeinde St. Silvester,,,+41 26 418 10 70,,,"local_knowledge, defikarte.ch",,,
12655615701,node,46.7573874,7.085452,customers,,,,,,2025-03-12,,,,Restaurant Communal,,defibrillator,144,,,node/12655615701,yes,,,0,,,,,,,,,,,,,,,
12655615702,node,46.7539502,7.0793377,yes,,,,,,2025-03-12,,,,Bâtiment Edilitaire,,defibrillator,144,,,node/12655615702,no,,,,,,,,,,,,,,,,,,
12655681301,node,46.7635675,7.0934485,yes,,,,,,2025-03-12,,,,Halle de Gym,,defibrillator,144,,,node/12655681301,no,,,,,,,,,,,,,,,,,,
12658190301,node,46.806002,7.1644235,permissive,,,,,,,,,"Tiefbauamt, Rue des Chanoines 19, 1700 Fribourg",,Während Öffnungszeiten verfügbar,defibrillator,144,,,node/12658190301,yes,,,0,,,,,"Mo-Fr 08:00-11:30, 14:00-17:00",Staat Freiburg,,,+41 26 305 36 44,,,"local_knowledge, defikarte.ch",,,
12669666120,node,46.7008811,6.9237302,,,,,,,,,,,,,defibrillator,144,,,node/12669666120,,,,,,,,,,,,,,,,,,,
12670615038,node,46.872408,7.0050051,,,,,,,,,,À l'extérieur à gauche de l'entrée,,,defibrillator,144,,,node/12670615038,no,,,,,,,,,,,,,,,,,,
12681421601,node,46.7412355,7.2866499,yes,,,,,,,,,"Gemeindehaus Plaffeien, Velounterstand",,,defibrillator,144,,,node/12681421601,no,,,,,,,,24/7,Gemeinde Plaffeien,,,+41 26 419 90 10,,,"local_knowledge, defikarte.ch",,,
12762480692,node,46.7872564,7.0786926,yes,,,,,,,,,A l'entrée de Decathlon,,Pendant les heures d'ouverture,defibrillator,144,,,node/12762480692,yes,,,,,,,,,Decathlon,,,,,,,,,
12782808601,node,46.8133328,6.8875211,yes,,,,,,,,,"Route de Fétigny 22c, 1482 Cugy",,Couvert entrée extérieur,defibrillator,144,,,node/12782808601,no,,,0,,,,,24/7,Commune de Cugy,,,+41 26 660 16 92,,,"local_knowledge, defikarte.ch",,,
12816146001,node,46.6581592,6.8774468,yes,,,,,,,,,Route de Romont 6,,A l'extérieur à droite de la porte d'entrée.,defibrillator,144,,,node/12816146001,no,,,0,,,,,24/7,Commune de Siviriez,,,+41 26 656 90 90,,,"local_knowledge, defikarte.ch",,,
12816153401,node,46.652835,6.867072,yes,,,,,,,,,Route d'Ursy 116,,Devant le dépôt de la voirie à droite,defibrillator,144,,,node/12816153401,no,,,0,,,,,24/7,Commune de Siviriez,,,+41 26 656 90 90,,,"local_knowledge, defikarte.ch",,,
12816160401,node,46.6511522,6.8976545,yes,,,,,,,,,"Route d'Oron 127, Chavannes-Les-Forts",,A gauche devant les grandes grandes portes de garage,defibrillator,144,,,node/12816160401,no,,,0,,,,,24/7,Commune de Siviriez,,,+41 26 656 90 90,,,"local_knowledge, defikarte.ch",,,
12816161401,node,46.6595549,6.9130998,yes,,,,,,,,,"Route du Bugnon 4 , Villaraboud",,"A l'entrée des abris protection civil, à droite",defibrillator,144,,,node/12816161401,no,,,0,,,,,24/7,Commune de Siviriez,,,+41 26 656 90 90,,,"local_knowledge, defikarte.ch",,,
12819709101,node,46.8209879,7.1513347,customers,,,,,,,,,ECAB,,,defibrillator,144,,,node/12819709101,yes,,,,,,,,,,,,,,,,,,
12855369501,node,46.7978148,7.1498026,permissive,,,,,,,,,Studio Iron Bodyfit Fribourg,,Er liegt am Eintritt in dem Kasten auf dem rechte Seite der Wand. Außerhalb den Öffnungzeiten können Sie diese Nummer anrufen +41 79 197 37 37,defibrillator,144,,,node/12855369501,yes,,,,,,,,"Mo-Fr 10:00-14:00, 16:00-20:00, Sa 09:00-13:00",IF BODY Fribourg Sàrl,,,+41 75 415 20 20,,,"local_knowledge, defikarte.ch",,,
12864887001,node,46.663991,7.2727937,yes,,,,,,,,,"Seestrasse 130, neben der öffentlichen Toilette",,durchgehend verfügbar,defibrillator,144,,,node/12864887001,no,,,0,,,,,24/7,Gemeinde Plaffeien,,,+41 26 419 90 10,,,"local_knowledge, defikarte.ch",,,
12896176501,node,46.9281469,7.1165228,yes,,,,,,,,,Hauptgasse 13,,während Öffnungszeiten zugänglich,defibrillator,144,,,node/12896176501,yes,,,1,,,,,Mo-Fr 08:00 - 18:30; Sa 08:00 - 16:00,Neue Apotheke Golliez,,,+4126 670 14 14,,,"local_knowledge, defikarte.ch",,,
12899774101,node,46.9321951,7.11877,,,,,,,,,,,,,defibrillator,144,,,node/12899774101,,,,,,,,,,,,,,,,,,,
12965721101,node,46.969623,7.2108078,yes,,,,,,,,,"Pflück dis Glück Selbstpflückgarten. Ausserhalb des Märithüslis, rechts aussen neben der Tür",,Ständig zugängig.,defibrillator,144,,,node/12965721101,no,,,,,,,,24/7,"Hurni Gemüse, Pflück dis Glück",,,+41 78 314 40 15,,,"local_knowledge, defikarte.ch",,,
13041424901,node,46.9511008,7.090897,yes,,,,,,,,,"Maison de Paroisse, Route du Lac 30, 1787 Môtier",,Verfügbar im Aussenbereich neben Eingang,defibrillator,144,,,node/13041424901,no,,,,,,,,24/7,Gemeinde,,,,,,"local_knowledge, defikarte.ch",,,
13063365939,node,46.6193942,7.0516881,permit,,,,,,,,,Just inside the door.,,,defibrillator,,,,node/13063365939,yes,,,,,,,,,tpf,,,,,,,,,no
13083877878,node,46.7855104,7.0157381,yes,,,,,,,,,"Under the roof, at the entrance of the garage, green metal box on the wall.",,,defibrillator,,,,node/13083877878,no,,,,,,,,24/7,,,,,,,,,,
13142421501,node,46.7591008,7.0085022,,,,,,,,,,"salle polyvalente de Lentigny, Fribourg",,A l'extérieur du bâtiment à gauche de la porte principale derrière la poutre en bois. facilement accessible,defibrillator,144,,,node/13142421501,no,,,,,,,,24/7,,,,+41783360013,,,,,,
13183754701,node,46.6772674,6.9776109,,,,,,,,,,"Contre le local de la déchetterie, sur la place en face du restaurant",,,defibrillator,144,,,node/13183754701,no,,,,,,,,,Commune de Le Châtelard,,,+41 79 653 89 83,,,"local_knowledge, defikarte.ch",,,
13184957701,node,46.7203559,6.9568254,yes,,,,,,,,,"Route de Villarimboud 2a, 1690 Villaz-St-Pierre",,devant la cabane à livres (ancien local des pompes),defibrillator,144,,,node/13184957701,yes,,,,,,,,24/7,commune?,,,+41266531880,,,,,,
13185770501,node,46.6928371,6.9138495,yes,,,,,,,,,dans le centre commercial où il y a la Coop,,dans l'escalier entre le rez et le 1er étage. lun-jeu 7h30-19h; ven 7h30-21h; sam 7h30-16h; dim fermé,defibrillator,144,,,node/13185770501,yes,,,1,,,,,07:30-19:00,?,,,,,,,,,
13236175101,node,46.7466649,6.8684358,yes,,,,,,,,,à côté de l'entrée du bureau communal,,libre d'accès,defibrillator,144,,,node/13236175101,no,,,0,,,,,,Commune de Surpierre,,,+41266681020,,,,,,
13236183101,node,46.7441784,6.859229,yes,,,,,,,,,"Grande salle de Surpierre, à gauche de la porte sous le couvert",,libre d'accès,defibrillator,144,,,node/13236183101,no,,,0,,,,,,Commune de Surpierre,,,+41266681020,,,,,,
13247243601,node,46.6867005,7.1547241,,,,,,,,,,Toilettes du parking des remontées mécaniques de la Berra,,,defibrillator,144,,,node/13247243601,yes,,,0,,,,,,,,,,,,,,,
13250041402,node,46.8432501,7.1861709,yes,,,,,,,,,Carport,,jederzeit verfügbar,defibrillator,144,,,node/13250041402,no,,,,,,,,24/7,Quartierverein Vullyweg,,,+41763133220,,,,,,
13266705302,node,46.7964553,7.13194,,,,,,,,,,"Devant l'entrée principale, accessible en tout temps",,Domaine Notre-Dame de la Route,defibrillator,144,,,node/13266705302,no,,,0,,,,,24/7,"Centre d'integration socioprofessionnelle, Route des Dailletes 1, 1700 Fribourg, securite@cisf.ch",,,,,,,,,
13283752201,node,46.7274365,7.0846015,,,,,,,,,,chemin de la longivue 195,,disponible durant heures d'ouverture,defibrillator,144,,,node/13283752201,yes,,,0,,,,,"MO-FR 07:00-12:00,13:00-17:30",entreprise,,,,,,,,,
13288800904,node,46.8014473,7.1505802,,,,,,,,,,Augenzentrum 2.stock,,während den Öffnungszeiten,defibrillator,144,,,node/13288800904,yes,,,2,,,,,,,,,,,,,,,
13296742401,node,46.9136541,7.0906058,yes,,,,,,,,,Telefonkabine,,,defibrillator,144,,,node/13296742401,no,,,,,,,,24/7,Gemeinde Greng,,,+41 26 672 18 82,,,,,,
13312989002,node,46.9684658,7.1893753,permissive,,,,,,,,,Buswerkstatt,,während der Öffnungszeiten verfügbar,defibrillator,144,,,node/13312989002,yes,,,0,,,,,Mo-Th 07:00-17:15; Fr 07:00-16:45,Firma interBUS AG,,,+41 31 750 22 70,,,,,,
13369841401,node,46.6376528,6.8734247,,,,,,,,,,Place des Séquoias 5,,24/24,defibrillator,144,,,node/13369841401,no,,,-2,,,,,24/7,Commune de Siviriez,,,+41 79 508 39 06,,,,,,
13376925501,node,46.8315785,6.8350083,,,,,,,,,,"A côté de la porte principale, à l'extérieur dans un boitier vert contre le mur du bâtiment",,oui,defibrillator,144,,,node/13376925501,no,,,0,,,,,24/7,Commune,,,,,,,,,
13393277732,node,46.7487826,7.0035513,yes,,,,,,,,,Sur la façade vers les places de parc Officiers,,,defibrillator,,,,node/13393277732,,,,,,,,,,,,,,,,,,,
13409429901,node,46.6173465,7.0193348,,,,,,,,,,Eentrée de la grande salle,,,defibrillator,144,,,node/13409429901,no,,,,,,,,,,,,,,,,,,
13437124801,node,46.8565931,7.1007703,,,,,,,,,,Extérieur de l'école maternelle,,24h/24h,defibrillator,144,,,node/13437124801,no,,,1,,,,,,Commune de Misery-Courtion,,,+41 26 475 18 87,,,,,,
13437129801,node,46.8644099,7.0861769,yes,,,,,,,,,Devant l'entrée de l'école primaire,,24h/24h,defibrillator,144,,,node/13437129801,no,,,0,,,,,,Commune de Misery-Courtion,,,+41 26 475 18 87,,,,,,
13437133301,node,46.8571999,7.0689583,yes,,,,,,,,,A l'extérieur devant le bâtiment,,24h/24,defibrillator,144,,,node/13437133301,no,,,0,,,,,,Commune de Misery-Courtion,,,+41 26 475 18 87,,,,,,
13441631427,node,46.7493073,7.281073,yes,,,,,,,,,Am Gebäude,,,defibrillator,,,,node/13441631427,no,,,,,,,,,,,,,,,,,,
13448361101,node,46.8054301,7.1608531,,,,,,,,,,Place de l'Hôtel-de-Ville 2,,Disponible en tout temps,defibrillator,144,,,node/13448361101,no,,,0,,,,,,,,,,,,,,,
13448377401,node,46.8053838,7.161308,yes,,,,,,,,,Maison de Ville (administration communale),,Disponible pendant les heures d'ouverture,defibrillator,144,,,node/13448377401,yes,,,0,,,,,,Ville de Fribourg,,,,,,,,,
13452724801,node,46.8148623,7.0426296,,,,,,,,,,Sous le préau devant l'école,,,defibrillator,144,,,node/13452724801,no,,,0,,,,,24/7,,,,,,,,,,
13504408504,node,46.8182518,6.976765,permissive,,,,,,,,,"Centre médical de Montagny, dans l'armoire à la réception",,Disponible pendant les heures d'ouverture,defibrillator,144,,,node/13504408504,yes,,,0,,,,,,Centre médical de Montagny,,,+41 26 660 78 18,,,,,,
13521870801,node,46.880314,7.133059,yes,,,,,,,,,Bertschy AG / Aussenwand beim Empfang,,24/7 verfügbar,defibrillator,144,,,node/13521870801,no,,,,,,,,24/7,Arnold Bertschy AG,,,+41266843456,,,,,,
13590721696,node,46.793106,7.1570878,yes,,,,,,,,,"On the first floor, in front of the  entrance to the museum, green metal box on the wall, next to the fire extinguisher.",,,defibrillator,,,,node/13590721696,yes,,,1,,,,,,,,,,,,,,,
13591367437,node,46.7796236,7.1479365,,,,,Route de la gérine,,,,,,,,defibrillator,,,,node/13591367437,,,,,,,Défibrillateur,,,,,,,,,,,,
13591383635,node,46.7787947,7.1542113,,,,,route de Fribourg,,,,,,,,defibrillator,,,,node/13591383635,,,,,,,Défibrillateur,,,,,,,,,,,,
13591383636,node,46.7781669,7.1558182,,,,,chemin des épinettes,,,,,,,,defibrillator,,,,node/13591383636,,,,,,,Défibrillateur,,,,,,,,,,,,
13591386383,node,46.7759762,7.152161,,,,,,,,,,,,voir ouverture du piscine,defibrillator,,,,node/13591386383,,,,,,,Défibrillateur (temp partielle),,,,,,,,,,,,
13591400769,node,46.7762469,7.1589649,,,,,,,,,,,,,defibrillator,,,,node/13591400769,,,,,,,Défibrillateur,,,,,,,,,,,,
13591403346,node,46.6769334,6.8953398,,,,,,,,,,,,,defibrillator,,,,node/13591403346,,,,,,,Défibrillateur,,,,,,,,,,,,
13591416766,node,46.6881138,6.9141122,,,,,,,,,,,,,defibrillator,,,,node/13591416766,,,,,,,Défibrillateur,,,,,,,,,,,,
13591422292,node,46.6971208,6.9192616,,,,,,,,,,,,,defibrillator,,,,node/13591422292,,,,,,,Défibrillateur,,,,,,,,,,,,
13591434122,node,46.6934695,6.9126836,,,,,,,,,,,,,defibrillator,,,,node/13591434122,,,,,,,Défibrillateur,,,,,,,,,,,,
13591454022,node,46.6864446,6.9110133,,,,,,,,,,,,,defibrillator,,,,node/13591454022,,,,,,,Défibrillateur,,,,,,,,,,,,
13591454391,node,46.6941234,6.9180262,,,,,,,,,,,,,defibrillator,,,,node/13591454391,,,,,,,Défibrillateur,,,,,,,,,,,,
13591455986,node,46.6841057,6.9103457,,,,,,,,,,,,,defibrillator,,,,node/13591455986,,,,,,,Défibrillateur,,,,,,,,,,,,
13591457753,node,46.6890277,6.90933,,,,,,,,,,,,,defibrillator,,,,node/13591457753,,,,,,,Défibrillateur,,,,,,,,,,,,
13591460033,node,46.695688,6.9171659,,,,,,,,,,,,,defibrillator,,,,node/13591460033,,,,,,,Défibrillateur,,,,,,,,,,,,
13591461384,node,46.6946203,6.9029182,,,,,,,,,,,,,defibrillator,,,,node/13591461384,,,,,,,Défibrillateur,,,,,,,,,,,,
13591461831,node,46.6900324,6.9100197,,,,,,,,,,,,,defibrillator,,,,node/13591461831,,,,,,,Défibrillateur,,,,,,,,,,,,
13591468802,node,46.6903093,6.897735,,,,,,,,,,,,,defibrillator,,,,node/13591468802,,,,,,,Défibrillateur,,,,,,,,,,,,
13591479716,node,46.6510045,6.8975568,,,,,,,,,,,,,defibrillator,,,,node/13591479716,,,,,,,Défibrillateur,,,,,,,,,,,,
13591485292,node,46.6585331,6.8782543,,,,,,,,,,,,,defibrillator,,,,node/13591485292,,,,,,,Défibrillateur,,,,,,,,,,,,
13597318801,node,46.9985332,7.2069427,private,,,,,,,,,unterhalb der Parkplätze bei der Gemeindeverwaltung,,dieser AED liegt in der Verantwortung der Selecta AG,defibrillator,144,,,node/13597318801,no,,,0,,,,,,Selecta,,,+41 41 727 72 72,,,,,,
13615478201,node,46.8019251,7.2305404,yes,,,,,,,,,Ausstellhalle Garage Schafer,,24/7 zugänglich,defibrillator,144,,,node/13615478201,no,,,0,,,,,24/7,L. Schafer GmbH,,,+41 26 494 22 74,,,,,,
13652852201,node,46.6134546,7.1244976,yes,,,,,,,,,Hall d'entrée du bâtiment,,Disponible en tout temps,defibrillator,144,,,node/13652852201,yes,,,0,,,,,24/7,Administration communale,,,+41 26 921 29 00,,,,,,
13660682101,node,46.8513315,6.8446119,yes,,,,,,,,,Dans le sas d'entrée,,,defibrillator,144,,,node/13660682101,yes,,,0,,,,,24/7,EMS Les Mouettes,,,+41 26 684 96 00,,,,,,
13665581501,node,46.8076965,7.1576578,,,,,,,,,,,,,defibrillator,,,,node/13665581501,,,,,,,,,,,,,,,,,,,
13666432808,node,46.9735612,7.1940584,yes,,,,,,,,,Eingang Migros,,,defibrillator,,,,node/13666432808,yes,,,0,,,,,,Migros,,,,,,,,,
13686769604,node,46.855907,7.2494564,permissive,,,,,,,,,"Treppenhaus Hintereingang nach Barber, EG",,,defibrillator,144,,,node/13686769604,yes,,,0,,,,,Mo-Su 08:00 - 20:00,Physio MiCo GmbH,,,+41791304020,,,,,,
13725928561,node,46.6216107,7.0605567,,,56,,Rue de la Condémine,,,,,,,"Dans la cage d'escalier au 1er étage, selon ouverture bâtiment",defibrillator,,,,node/13725928561,,,,,,,,,,,,,,,,,,,
13725930254,node,46.6699696,7.2888049,,,,,,,,,,,,À l'extérieur à gauche de la porte automatique,defibrillator,,,,node/13725930254,,,,,,,,,Mo-Su 00:00-23:59,,,,,,,,,,
