osm_id,osm_type,lat,lon,access,access:conditional,access:delivery,addr:city,addr:full,addr:housenumber,addr:postcode,addr:street,alt_name,amenity,check_date,colour,contact:phone,covered,defibrillator:location,description,email,emergency,emergency:phone,fixme,healthcare,healthcare:speciality,id,indoor,latitude,level,loc_name,location,longitude,mapillary,name,note,note:de,opening_hours,operator,operator:phone,outdoor,phone,ref,source,website,wheelchair,wikipedia:de
7637819148,node,46.8787701,8.6467733,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637819148,,,,,,,,AED Centramed Gesundheitspraxis,,,,,,,,,,,,
7637819149,node,46.8804509,8.6439189,,,,,,,,,,,2024-06-27,,,,"Im energieUri Elektroshop, zwischen die Kasse und der Eingang zum Hinterraum.",Verkaufsgeschäft,,defibrillator,144,,,,node/7637819149,yes,,,,,,,energieUri Elektroshop,,,"Mo-Fr 09:00-12:00, 13:30-18:30; Sa 09:00-16:00",,,,,,,,,
7637819150,node,46.8820547,8.644118,,,,,,,,,,,,,,,,Treppenhaus zwischen 1. und 2. OG,,defibrillator,144,,,,node/7637819150,yes,,,,,,,Kant Verwaltung,,,,,,,,,,,,
7637819151,node,46.8743793,8.6523062,yes,,,,,,,,,,2024-01-22,,,,,Aussenfassade der Baudirektion beim Parkplatz,,defibrillator,144,,,,node/7637819151,,,,,,,,Kant. Verwaltung,,,24/7,,,,,,,,,
7637819152,node,46.8743854,8.6512932,,,,,,,,,,,,,,,,Eingang Turnhalle,,defibrillator,144,,,,node/7637819152,,,,,,,,Kant. Mittelschule Kollegi,,,,,,,,,,,,
7637819154,node,46.8599813,8.6394922,,,,,,,,,,,,,,,,Haupteingang Südportal EZ,,defibrillator,144,,,,node/7637819154,,,,,,,,Nr. 1 RUAG Einsatzzentrale,,,,,,,,,,,,
7637819155,node,46.8649506,8.6408885,,,,,,,,,,,,,,,,Gebäude 036 (813),,defibrillator,144,,,,node/7637819155,,,,,,,,Nr. 2 RUAG RWMS/ Ammotec,,,,,,,,,,,,
7637819157,node,46.8606113,8.6377488,,,,,,,,,,,,,,,,Gebäude 041 (823),,defibrillator,144,,,,node/7637819157,,,,,,,,Nr. 4 RUAG Warenannahme,,,,,,,,,,,,
7637819158,node,46.8734274,8.63036,,,,,,,,,,,,,,,,Durchgang Parterre b. Sortierplatz,,defibrillator,144,,,,node/7637819158,,,,,,,,Paul Baldini AG,,,,,,,,,,,,
7637819159,node,46.8788673,8.6492166,,,,,,,,,,,,,,,,Gebäude 6 / im EG neben Lift,,defibrillator,144,,,,node/7637819159,,,,,,,,,,,,,,,,,,,,
7637819160,node,46.8819415,8.6429083,,,,,,,,,,,,,,,,"Ankenwaage, Parterre, vor Lift bei Stempeluhr",,defibrillator,144,,,,node/7637819160,yes,,,,,,,,,,,,,,,,,,,
7637819161,node,46.8803116,8.637741,yes,,,,,,,,,,2024-04-28,,,,Beim Seiteneingang (Seite Schulhaus Florentini/Seedorferstrasse),,,defibrillator,144,,,,node/7637819161,yes,,0,,,,,Schulhaus Bernarda,,,24/7,,,,,,,https://schule-altdorf.ch/,,
7637819162,node,46.8923569,8.6285091,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637819162,,,,,,,,Schwimmbad Altdorf,,,,,,,,,,,,
7637819163,node,46.8806935,8.6375273,,,,,,,,,,,,,,,,UG gegenüber WC Anlage,,defibrillator,144,,,,node/7637819163,,,,,,,,Sportanlage Feldli,,,,,,,,,,,,
7637819164,node,46.8813406,8.645296,,,,,,,,,,,,,,,"Eingangshalle, links, ca. 10 m",Schalter u. Kasse,,defibrillator,144,,,,node/7637819164,yes,,,,,,,Theater Tellspielhaus,,,,,,,,,,,,
7637819165,node,46.879273,8.6494087,,,,,,,,,,,,,,,,Empfang an der linken Wand,,defibrillator,144,,,,node/7637819165,,,,,,,,Unternehmerzentrum Q4,,,,,,,,,,,,
7637819166,node,46.879755,8.645854,,,,,,,,,,,,,,,Im Gebäude beim Empfang,,,defibrillator,144,,,,node/7637819166,,,,,,,,Sozialversicherungsstelle Uri,,,,,,,,,,,,
7637819168,node,46.938201,8.275519,,,,,,,,,,,,,,,Werkstatt,,,defibrillator,144,,,,node/7637819168,,,,,,,,Ulrich & Hefti AG,,,,,,,,,,,,
7637819169,node,46.9375364,8.2706261,,,,,,,,,,,,,,,,Betriebssanität,,defibrillator,144,,,,node/7637819169,,,,,,,,Alpnach Norm,,,,,,,,,,,,
7637819170,node,46.9423897,8.2769178,,,,,,,,,,,,,,,,"Im Haupteingang (Schleuse, linke Seite)",,defibrillator,144,,,,node/7637819170,,,,,,,,Allmendpark Alpnach,,,,,,,,,,,,
7637819171,node,46.9439873,8.2864487,yes,,,,,,,,,,,,,,,"Loge, Schalter",,defibrillator,144,,,,node/7637819171,,,,,,,,Militärflugplatz Alpnach,,,24/7,,,,,,,,,
7637819172,node,46.9414588,8.276755,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/7637819172,,,,,,,,Physical Center Mavric AG,,,,,,,,,,,,
7637819173,node,47.2576505,8.2410999,yes,,,,,,,,,,,,,,"Gemeindekanzlei, neben Hauseingang",Frei zugänglich,,defibrillator,144,,,,node/7637819173,no,,0,,,,,"Arztpraxis Aesch AG,",,,24/7,Gemeinde,,,+41 41 917 13 46,,,,,
7637819174,node,47.25848,8.230691,yes,,,,,,,,,,,,,,Umkleidekabine aussen neben dem Damen WC,Während den Sommermonaten ist der AED in einem AED-Kasten zugänglich. In den Wintermonaten befindet sich der AED in der Damenumkleidekabine.,,defibrillator,144,,,,node/7637819174,,,,,,,,Gemeindeverwaltung Aesch,,,24/7,,,,,,,,,
7637819175,node,47.0718025,8.3638036,,,,,,,,,,,,,,,Eingang links unter Briefkasten,,,defibrillator,144,,,,node/7637819175,no,,0,,,,,Gemeinde Adligenswil,,,24/7,,,,,,,,,
7637819178,node,46.8472648,8.6319045,,,,,,,,,,,,,,,,im Tankstellen Shop,,defibrillator,144,,,,node/7637819178,,,,,,,,Raststätte Gotthard R >> Süd,,,"Nov-Apr 06:00-22:00; May-Jun,Sep-Oct 06:00-23:00; Jul-Aug 24/7",,,,,,,,,
7637819179,node,46.8475656,8.6334369,,,,,,,,,,,2025-06-29,,,,,In personalraum. An der Tankstellenkasse fragen.,,defibrillator,144,,,,node/7637819179,,,,,,,,Raststätte Gotthard R>> Nord,,,"Nov-Apr 06:00-22:00; May-Jun,Sep-Oct 06:00-23:00; Jul-Aug 24/7",,,,,,,,,
7637819180,node,47.1133411,8.2331808,,,,,,,,,,,,,,,,Holiday Inn,,defibrillator,144,,,,node/7637819180,yes,,,,,,,Raststätte Neuenkirch Ost,,,,,,,,,,,,
7765210211,node,47.096553,8.3693714,,,,,,,,,,,,,,,Kirche Dreifaltigkeit,"Links vom Eingang, Seite Schulhaus",,defibrillator,144,,,,node/7765210211,no,,,,,,,,,,24/7,Gemeinde Dierikon,,,,,,,,
7826353819,node,46.7065725,8.5997736,yes,,,,,,,,,,2024-03-02,,,,"Mounted on the ouside wall of the building, facing the Volg",,,defibrillator,144,,,,node/7826353819,no,,,,,,478843426736630,,,,24/7,,,,,,,,,
7997198486,node,47.0327923,8.2814327,yes,,,,,,,,,,,,,,Hauswand bei Fussgängerampel.,,,defibrillator,144,,,,node/7997198486,no,,,,,,,,,,24/7,,,,,,,,limited,
8065790861,node,47.2151849,7.9422757,yes,,,,,,,,,,,,,,"Schulhaus, beim Eingang Mehrzweckraum",,,defibrillator,144,,,,node/8065790861,no,,,,,,,,,,24/7,,,,,,,,,
8065790862,node,47.2298927,7.9629394,yes,,,,,,,,,,,,,,"Schulhaus, beim Eingang Singsaal / Turnhalle",,,defibrillator,144,,,,node/8065790862,no,,,,,,,,,,24/7,,,,,,,,,
8065790863,node,47.2506341,7.9743415,yes,,,,,,,,,,,,,,"Sporthaus Kleinfeld, Seite Tribüne oben",,,defibrillator,144,,,,node/8065790863,no,,,,,,,,,,24/7,,,,,,,,,
8065790864,node,47.245607,7.9741484,yes,,,,,,,,,,,,,,"Schulhaus Johanitter IV, beim Haupteingang",,,defibrillator,144,,,,node/8065790864,no,,,,,,,,,,24/7,,,,,,,,,
8065790866,node,47.2451286,7.9696606,yes,,,,,,,,,,,,,,"Johanniterhalle Reiden Mitte, im Foyer",,,defibrillator,144,,,,node/8065790866,no,,,,,,,,,,Mo-Fr 07:30-20:00,,,,,,,,,
8065790867,node,47.2415376,7.9698165,yes,,,,,,,,,,,,,,"Gemeindeverwaltung, beim Haupteingang",,,defibrillator,144,,,,node/8065790867,no,,,,,,,,,,24/7,,,,,,,,,
8179158793,node,47.0846139,8.1260106,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/8179158793,,,,,,,,,,,,,,,,,,,,
8236802895,node,47.0328219,8.2942245,no,,,,,,,,,,,,,,Eingang Kantine links / Gebäude,nur begrenzt verfügbar,,defibrillator,144,,,,node/8236802895,yes,,,,,,,,,,,Generalstabsschule,,,,,,,,
8292345134,node,47.2444613,7.9692308,yes,,,,,,,,,,,,,,"Schulhaus Walke, Seite Haupteingang",,,defibrillator,144,,,,node/8292345134,no,,,,,,,,,,24/7,,,,,,,,,
8319547349,node,46.8550883,8.6457287,yes,,,,,,,,,,2024-04-26,,,,,Beim Jumbo/Manor Haupteingang links.,,defibrillator,144,,,,node/8319547349,yes,,0,,,,,,,,Mo-Th 08:30-18:30; Fr 08:30-19:00; Sa 08:00-17:00,,,,,,,,,
8341346002,node,46.8375149,8.1862575,yes,,,,,,,,,,,,,,Vor der Coop Filiale,,,defibrillator,144,,,,node/8341346002,no,,,,,,,,,,24/7,Härz fir Obwaldä,,,+41 79 961 62 41,,,,,
8357004747,node,47.0548821,8.3449453,yes,,,,,,,,,,,,,,Vor dem Haupteingang auf der rechten Seite.,,,defibrillator,144,,,,node/8357004747,no,,,,,,,,,,24/7,Bäckerei Kreyenbühl & SRK Luzern,,,+41 41 375 70 50,,,,,
8384897885,node,46.8778097,8.6392951,yes,,,,,,,,,,2024-04-28,,,,"BWZ Haupteingang, links vor die Türen.",,,defibrillator,144,,,,node/8384897885,yes,,,,,,,,,,24/7,,,,,,,,no,
8418455532,node,47.2025817,8.0373667,yes,,,,,,,,,,,,,,Eingang Mehrzweckhalle (rechte Seite),frei zugänglich,,defibrillator,144,,,,node/8418455532,no,,0,,,,,,,,24/7,Gemeinde Dagmersellen / Hauswart,,,+41 62 748 52 60,,,,,
8418455533,node,47.2123636,8.0195044,yes,,,,,,,,,,,,,,Eingang Nebengebäude via Parkplatz Alte Dorfstrasse,Jederzeit zugänglich,,defibrillator,144,,,,node/8418455533,no,,0,,,,,,,,24/7,Gemeinde Dagmersellen / Hauswart,,,+41 62 748 52 60,,,,,
8418455534,node,47.2169356,7.9858778,yes,,,,,,,,,,,,,,Wandnische Ostseite gegenüber Tennisplätzen,frei zugänglich,,defibrillator,144,,,,node/8418455534,no,,0,,,,,,,,24/7,Gemeinde Dagmersellen / Hauswart,,,+41 62 748 52 60,,,,,
8418455535,node,47.2147877,7.9909283,no,,,,,,,,,,,,,,Eingangshalle Windfang rechts,nur während Öffnungszeiten verfügbar,,defibrillator,144,,,,node/8418455535,yes,,,,,,,,,,,Gemeinde Dagmersellen / Hauswart,,,+41 62 748 52 60,,,,,
8438537390,node,47.1680841,8.0661476,,,,,,,,,,,,,,,,,,defibrillator,144,,,,node/8438537390,,,,,,,,,,,,,,,,,,,,
8446087176,node,47.0071475,8.3202667,yes,,,,,,,,,,,,,,Bei der WC Anlage Rüteli,,,defibrillator,144,,,,node/8446087176,no,,,,,,,,,,24/7,Gemeinde Horw,,,+41 41 349 11 11,,,,,
8446087177,node,47.0025056,8.3331424,yes,,,,,,,,,,,,,,EAWAG: WC/PW,,,defibrillator,144,,,,node/8446087177,no,,,,,,,,,,24/7,Gemeinde Horw,,,+41 41 349 11 11,,,,,
8446087178,node,47.0096093,8.3189152,yes,,,,,,,,,,,,,,Rechte Seite beim Haupteingang des Restaurant,,,defibrillator,144,,,,node/8446087178,no,,,,,,,,,,24/7,Gemeinde Horw,,,+41 41 349 11 11,,,,,
8446087179,node,47.0146152,8.3379066,yes,,,,,,,,,,,,,,Einfahrt Krämerstein (Tor zur Allee),,,defibrillator,144,,,,node/8446087179,no,,,,,,,,,,24/7,Gemeinde Horw,,,+41 41 349 11 11,,,,,
8446087180,node,47.0077634,8.2920868,yes,,,,,,,,,,,,,,Auf der Terrasse des Restaurant,,,defibrillator,144,,,,node/8446087180,no,,,,,,,,,,24/7,Gemeinde Horw,,,+41 41 349 11 11,,,,,
8446087181,node,47.0229918,8.3089558,yes,,,,,,,,,,,,,,An der Bushaltestelle,,,defibrillator,144,,,,node/8446087181,no,,,,,,,,,,24/7,Gemeinde Horw,,,+41 41 349 11 11,,,,,
8446087182,node,47.0345137,8.3118721,yes,,,,,,,,,,,,,,Bushaltestellenhäuschen in der Schleife,,,defibrillator,144,,,,node/8446087182,no,,,,,,,,,,24/7,Gemeinde Horw,,,+41 41 349 11 11,,,,,
8456936460,node,47.0197306,8.308393,yes,,,,,,,,,,,,,,Haupeingang Horwerhalle,,,defibrillator,144,,,,node/8456936460,no,,,,,,,,,,24/7,Gemeinde Horw,,,+41 41 349 11 11,,,,,
8457142070,node,47.0133387,8.3019041,yes,,,,,,,,,,,,,,Eingang Schwimmhalle,,,defibrillator,144,,,,node/8457142070,no,,,,,,,,,,24/7,Gemeinde Horw,,,+41 41 349 11 11,,,,,
8457142071,node,47.0115676,8.3087507,yes,,,,,,,,,,,,,,Am Garderobengebäude,,,defibrillator,144,,,,node/8457142071,no,,,,,,,,,,24/7,Gemeinde Horw,,,+41 41 349 11 11,,,,,
8457142072,node,47.0191866,8.3097932,yes,,,,,,,,,,,,,,Haupeingang Gemeindehaus,,,defibrillator,144,,,,node/8457142072,no,,,,,,,,,,24/7,Gemeinde Horw,,,+41 41 349 11 11,,,,,
8457142073,node,47.0207634,8.3258533,yes,,,,,,,,,,,,,,Beim Haupteingang,,,defibrillator,144,,,,node/8457142073,no,,,,,,,,,,24/7,Gemeinde Horw,,,+41 41 349 11 11,,,,,
8481826932,node,46.9411336,8.273265,yes,,,,,,,,,,,,,,Haupteingang des Gemeindehaus,,,defibrillator,144,,,,node/8481826932,no,,,,,,,,,,24/7,Gemeinde Alpnach,,,,,,,,
8486525584,node,46.9016261,8.6445919,yes,,,,,,,,,,,,,,Bergstation Eggberge,,,defibrillator,144,,,,node/8486525584,yes,,0,,,,,,,,24/7,,,,,,,,,
8540858717,node,47.1778406,8.0960102,,,,,,,,,,,,,,,Empfang hostettler grou,,,defibrillator,144,,,,node/8540858717,yes,,,,,,,,,,Mo-Fr 08:00-18:30; Sa 08:00-16:00,Firma,,,,,,,,
8547989330,node,46.8098534,8.4230011,yes,,,,,,,,,,,,,,Auf der linken Seite des Hoteleingang,,,defibrillator,144,,,,node/8547989330,no,,,,,,,,,,24/7,"Christian Brechbühl, Geschäftsführer",,,+41 41 637 19 49,,,,,
8556347974,node,47.0565228,8.3510175,,,,,,,,,,,,,,,Direkt innen neben Eingangstüre,,,defibrillator,144,,,,node/8556347974,no,,,,,,,,,,"Mo-Fr 08:00-12:00, 13:30-16:00","Aicher, De Martin, Zweng AG (Natascha Hermann)",,,+41 58 721 70 00,,,,,
8556360876,node,47.0522234,8.3043726,yes,,,,,,,,,,,,,,"Eingang Fachklasse Grafik / Zentrum für Brückenangebot, nach 10 Metern in Nische links",,,defibrillator,144,,,,node/8556360876,yes,,,,,,,,,,Mo-Fr 08:00-18:00,Fach- und Wirtschaftsmittelschulzentrum,,,+41 41 228 43 10,,,,,
8562545823,node,47.2546649,7.9637521,,,,,,,,,,,,,,,Sanitätszimmer,,,defibrillator,144,,,,node/8562545823,no,,,,,,,,,,"Mo-Fr 08:00-11:30, 13:00-16:00",,,,,,,,,
8562617005,node,47.0479496,8.3004633,yes,,,,,,,,,,,,,,Im Eingangsbereich (beim Eingang rechts an der Säule),während Öffnungszeiten verfügbar,,defibrillator,144,,,,node/8562617005,yes,,,,,,,,,,,"FMZ Luzern, Hausdienst",,,+41 79 441 84 38,,,,,
8562617006,node,47.049859,8.3044732,yes,,,,,,,,,,,,,,beim Seiteneingang - / Ausgang Seite Jesuitenkirche,,,defibrillator,144,,,,node/8562617006,yes,,,,,,,,,,Mo-Th 07:15-18:00; Fr 07:15-17:00,"FMZ Luzern, Hausdienst",,,+41 79 441 84 38,,,,,
8576857317,node,46.9791725,8.3949689,yes,,,,,,,,,,,,,,Schreinerei Meyer AG,Vor dem Eingang,,defibrillator,144,,,,node/8576857317,no,,,,,,,,,,24/7,Schreinerei Meyer AG,,,,,,,,
8643076021,node,47.0979901,8.2696757,yes,,,,,,,,,,,,,,Der Defi befindet sich beim Eingang zur Sporthalle beim Schulhaus Lindau.,,,defibrillator,144,,,,node/8643076021,yes,,,,,,,,,,24/7,"Gemeinde Rothenburg, Markus Walti",,,+41 41 288 81 54,,,,,
8645178817,node,47.1715475,8.0938874,yes,,,,,,,,,,,,,,Vor dem Gebäude,,,defibrillator,144,,,,node/8645178817,no,,,,,,,,,,24/7,Gemeinde Mauensee,,,,,,,limited,
8678285150,node,46.8605587,8.6426992,yes,,,,,,,,,,2024-02-06,,,,Durchgang beim Teich,,,defibrillator,144,,,,node/8678285150,no,,,,,,,,,,24/7,Stiftung Behindertenbetriebe Uri (SBU),,,+41 41 874 15 15,,,,,
8689910072,node,47.266794,8.2664249,yes,,,,,,,,,,,,,,"an Aussenwand des Einfamilienhauses, neben dem Garagentor",,,defibrillator,144,,,,node/8689910072,no,,,,,,,,,,24/7,Strassen- und Kanalisationsgenossenschaft Mülihalde,,,,,,,,
8689919801,node,47.2690022,8.2651079,yes,,,,,,,,,,,,,,neben dem Haupteingang zur Gemeindeverwaltung/Mehrzweckhalle,,,defibrillator,144,,,,node/8689919801,no,,,,,,,,,,24/7,Gemeindeverwaltung Schongau,,,,,,,,
8714349666,node,47.1198878,7.9877405,yes,,,,,,,,,,,,,,Kindergarten Im Grund,jederzeit verfügbar,,defibrillator,144,,,,node/8714349666,yes,,,,,,,,,,24/7,Kath. Kirchgemeinde,,,+41 41 972 63 80,,,,,
8715108957,node,47.1201817,7.9898366,yes,,,,,,,,,,,,,,An Kirchenmauer,jederzeit zugänglich,,defibrillator,144,,,,node/8715108957,no,,,,,,,,,,24/7,Stadt Willisau,,,+41 41 972 63 80,,,,,
8752746618,node,46.8135092,8.1729793,yes,,,,,,,,,,,,,,Fischerparadis Lungern,,,defibrillator,144,,,,node/8752746618,no,,,,,,,,,,24/7,Fischerparadis Lungern,,,+41 41 678 01 01,,,,,
8752746625,node,46.8316314,8.1800584,yes,,,,,,,,,,,,,,BWZ Giswil,,,defibrillator,144,,,,node/8752746625,no,,,,,,,,,,24/7,BWZ Obwalden,,,+41 79 855 01 45,,,,,
8752763721,node,46.8915775,8.2481265,,,,,,,,,,,,,,,im Haus Looschä im Eingangsbereich,,,defibrillator,144,,,,node/8752763721,yes,,,,,,,,,,24/7,Sandra Schallberger,,,+41 79 961 62 41,,,,,
8752788917,node,46.8572981,8.2196808,yes,,,,,,,,,,,,,,Ausserhalb der Firma Rollende Werkstatt Kran AG,,,defibrillator,144,,,,node/8752788917,no,,,,,,,,,,24/7,Rollende Werkstatt Kran AG,,,+41796595349,,,,,
8773057117,node,46.9966029,8.3790013,yes,,,,,,,,,,,,,,6333 Obbürgen,Insgesamt 14 Stück im ganzen Resort,,defibrillator,144,,,,node/8773057117,yes,,,,,,,,,,,Bürgenstock Hotels AG,,,,,,,,
8803549250,node,46.8865562,8.2119812,yes,,,,,,,,,,,,,,Eingang ehemaliges Hotel Schwanderhof,,,defibrillator,144,,,,node/8803549250,no,,,,,,,,,,24/7,Gemeinde Sarnen,,,,,,,,
8835011418,node,47.1235836,7.9947156,yes,,,,,,,,,,,,,,Beim Florissimo der Migros,,,defibrillator,144,,,,node/8835011418,yes,,,,,,,,,,Mo-Th 08:00-18:30; Fr 08:00-21:00; Sa 08:00-16:00,,,,,,,,,
8838998717,node,46.9737047,8.4209182,yes,,,,,,,,,,,,,,Theater Buochs,,,defibrillator,144,,,,node/8838998717,no,,,,,,,,,,,,,,,,,,,
8839390917,node,46.8875589,8.243588,yes,,,,,,,,,,,,,,WC Minigolfanlage,,,defibrillator,144,,,,node/8839390917,no,,,,,,,,,,24/7,Gemeinde Sarnen,,,,,,,,
8840827322,node,46.9641736,8.3814162,yes,,,,,,,,,,,,,,"Schnyderpark, Eingang rechts",,,defibrillator,144,,,,node/8840827322,yes,,,,,,,,,,06:30-18:30,,,,,,,,,
8842080517,node,47.0310737,8.2534589,yes,,,,,,,,,,,,,,Schulhaus Obernau,Beim Eingang Hubelstrasse,,defibrillator,144,,,,node/8842080517,no,,,,,,,,,,24/7,unbekannt,,,,,,,,
8842925218,node,47.0268532,8.2973514,,,,,,,,,,,,,,,Heggli AG,,,defibrillator,144,,,,node/8842925218,yes,,,,,,,,,,Mo - Fr 06:00 - 18:00,Firma,,,+41413183322,,,,,
8849128317,node,47.0310625,8.2534514,yes,,,,,,,,,,,,,,Schulhaus Obernau,,,defibrillator,144,,,,node/8849128317,no,,,,,,,,,,,,,,,,,,,
8851160392,node,46.967351,8.5845475,yes,,,,,,,,,,,,,,"auf dem Platz, zwischen Postfächern und Ladestationen für Elektrofahrzeuge",Haltestelle Tanzplatz,,defibrillator,144,,,,node/8851160392,no,,,,,,,,,,24/7,,,,,,,,yes,
8879518593,node,47.1164756,8.2000192,yes,,,,,,,,,,,,,,Bei der Tankstelle beim Top Shop,,,defibrillator,144,,,,node/8879518593,no,,,,,,,,,,24/7,Stephan Amrein Landi Sempach-Emmen,,,+41 58 434 20 80,,,,,
8883892418,node,46.8976654,8.2331156,yes,,,,,,,,,,,,,,Postfächer,,,defibrillator,144,,,,node/8883892418,no,,,,,,,,,,24/7,Gemeinde Sarnen,,,+41799616241,,,,,
8883909317,node,46.8810942,8.224794,yes,,,,,,,,,,,,,,Haltestelle,,,defibrillator,144,,,,node/8883909317,no,,,,,,,,,,24/7,Gemeinde Sarnen,,,+41799616241,,,,,
8887493317,node,47.0417097,8.3187093,yes,,,,,,,,,,,,,,Helvetia Versicherung,,,defibrillator,144,,,,node/8887493317,no,,,,,,,,,,,,,,,,,,,
8890548217,node,46.7757086,8.2689345,no,,,,,,,,,,,,,,SOS Pistenrettung,während Bahnbetrieb,,defibrillator,144,,,,node/8890548217,yes,,,,,,,,,,,Frutt Bahnen,,,,,,,,
8890548218,node,46.7776168,8.2906338,customers,,,,,,,,,,,,,,Berghotel Bonistock,im Eingang,,defibrillator,144,,,,node/8890548218,yes,,0,,,,,,,,24/7,Berghotel Bonistock,,,+41 79 961 62 41,,,,limited,
8890632218,node,46.8391967,8.1766006,no,,,,,,,,,,,,,,Mehrzweckhalle,bei den WC,,defibrillator,144,,,,node/8890632218,yes,,,,,,,,,,,Gemeinde Giswil,,,+41 79 961 62 41,,,,,
8894440700,node,47.1851025,8.2808429,yes,,,,,,,,,,,,,,Im Unterstand,,,defibrillator,144,,,,node/8894440700,no,,,,,,,,,,24/7,Fischer AG Baldegg,,,+41419141040,,,,,
8900458840,node,46.9220836,8.2622565,yes,,,,,,,,,,,,,,Links vom Eingang,,,defibrillator,144,,,,node/8900458840,no,,,,,,,,,,24/7,Gemeinde Sarnen,,,,,,,,
8912831364,node,47.1217912,8.3451536,yes,,,,,,,,,,,,,,Beim Hauseingang neben Briefkasten,,,defibrillator,144,,,,node/8912831364,no,,,,,,,,,,24/7,,,,,,,,,
8914400617,node,46.8932081,8.1263569,yes,,,,,,,,,,,,,,beim Sportgeschäft,,,defibrillator,144,,,,node/8914400617,no,,,,,,,,,,24/7,Langlauffreunde Langis,,,,,,,,
8914404917,node,46.9525049,8.2801443,yes,,,,,,,,,,,,,,am FC Gräudr,,,defibrillator,144,,,,node/8914404917,no,,,,,,,,,,24/7,FC Alpnach,,,,,,,,
8914404918,node,46.9534079,8.2816738,yes,,,,,,,,,,,,,,WC  Herzog Werft,,,defibrillator,144,,,,node/8914404918,no,,,,,,,,,,24/7,Herzog Werft,,,,,,,,
8943819518,node,47.1685014,7.9927897,yes,,,,,,,,,,,,,,"Iseli + Co. AG, Haupteingang",öffentlich,,defibrillator,144,,,,node/8943819518,no,,,,,,,,,,24/7,Privatperson,,,+41 79 544 37 01,,,,,
8978060217,node,46.8432478,8.1813962,yes,,,,,,,,,,,,,,Kitech AG,,,defibrillator,144,,,,node/8978060217,no,,,,,,,,,,24/7,Elektro Kathriner,,,,,,,,
8978063117,node,46.8537653,8.1882802,yes,,,,,,,,,,,,,,im Behinderten WC,,,defibrillator,144,,,,node/8978063117,no,,,,,,,,,,24/7,Camping Giswil,,,,,,,,
8978069317,node,46.8839977,8.2435614,yes,,,,,,,,,,,,,,Beim Eingang zum Schwimmbad rechts an der Wand,Während der Öffnungszeiten des Schwimmbades verfügbar,,defibrillator,144,,,,node/8978069317,yes,,,,,,,,,,,Gemeinde Sarnen,,,,,,,,
8978069318,node,46.9031797,8.2473866,yes,,,,,,,,,,,,,,Eingang Büro,,,defibrillator,144,,,,node/8978069318,no,,,,,,,,,,24/7,Holzbau Burch,,,,,,,,
8978069319,node,46.9402907,8.276605,yes,,,,,,,,,,,,,,Elekto Gasser,,,defibrillator,144,,,,node/8978069319,no,,,,,,,,,,24/7,Elektro Gasser,,,,,,,,
8978072217,node,46.8941148,8.2440602,no,,,,,,,,,,,,,,bei der alten Turnhalle,während Schulbetrieb,,defibrillator,144,,,,node/8978072217,yes,,,,,,,,,,,Gemeinde Sarnen,,,,,,,,
8978083217,node,46.9411284,8.2875637,no,,,,,,,,,,,,,,"ARA Obwalden
Er stet bei dem eingang bei der Werkstat.",während Öffnungszeiten,,defibrillator,144,,,,node/8978083217,yes,,,,,,,,,,,ARA Obwalden,,,,,,,,
8978086117,node,46.9100718,8.2932447,no,,,,,,,,,,,,,,Empfang Garage Windlin,während Öffnungszeite ,,defibrillator,144,,,,node/8978086117,yes,,,,,,,,,,,Garage Windlin,,,,,,,,
8978152982,node,47.033352,8.432516,yes,,,,,,,,,,,,,,Eingangshalle AltersZentrum Hofmatt,,,defibrillator,144,,,,node/8978152982,yes,,,,,,,,,,Mo-Su 06:00-21:00,AltersZentrum Hofmatt,,,+41 41 392 75 75,,,,,
8979391059,node,46.9781585,8.5910748,yes,,,,,,,,,,,,,,Neben dem WC,Jugendherberge Seelisberg,,defibrillator,144,,,,node/8979391059,yes,,,,,,,,,,,Jugendherberge Seelisberg,,,+41 41 820 52 32,,,,no,
8984773378,node,47.0359477,8.4236129,yes,,,,,,,,,,,,,,"Am Gebäude der Auto Zimmermann AG. Strassenseitig Richtung Vitznau, rechts vom Haupteingang",,,defibrillator,144,,,,node/8984773378,no,,,,,,,,,,24/7,Auto Zimmermann AG/ Pirmin Zimmermann,,,+41 41 390 13 20,,,,,
8985701017,node,46.7731201,8.2685767,private,,,,,,,,,,,,,,Family Lodg Empfang,während Öffnungszeiten,,defibrillator,144,,,,node/8985701017,yes,,0,,,,,,,,24/7,Frutt Mountain Resort,,,+41 41 669 79 79,,,,no,
8985701024,node,46.9601418,8.3327182,no,,,,,,,,,,,,,,fix it Znüniraum,während Arbeiszeite ,,defibrillator,144,,,,node/8985701024,yes,,,,,,,,,,,fixit,,,,,,,,
8989714796,node,47.1351561,8.1897999,yes,,,,,,,,,,,,,,Öffentliche WC-Anlage auf der Rechten Seite der Festhalle Richtung See,,,defibrillator,144,,,,node/8989714796,,,,,,,,Festhalle Seepark Sempach,,,24/7,,,,,,,,,
