osm_id,osm_type,lat,lon,access,access:conditional,addr:city,addr:housenumber,addr:postcode,addr:street,addr:street:en,check_date,covered,defibrillator:location,description,description:en,emergency,emergency:phone,fixme,id,image,image:license,indoor,latitude,level,location,longitude,name,opening_hours,operator,phone,phone:mobile,postal_code,ref,source,website,wheelchair,wheelchair:description
9855670018,node,47.6054007,9.0112507,yes,,,,,,,,,"Kreuzlingerstrassse 59, Eingangsbereich",,,defibrillator,144,,node/9855670018,,,,,,,,,24/7,Axians Schweiz AG,,,,,,,,
9868559317,node,47.5535494,9.2950996,,,,,,,,,,Huber Industrieabfälle,während den Öffnungszeiten erreichbarhttps: www.huber-entsorgung.ch,,defibrillator,144,,node/9868559317,,,yes,,,,,,24/7,Huber,,,,,,,,
9873882099,node,47.5989135,8.9947987,yes,,,,,,,,,Treppenhaus,,,defibrillator,144,,node/9873882099,,,yes,,,,,,Mo-Fr 07:30-17:00,Daniel Hausammann,+41 52 763 35 35,,,,,,,
9895343817,node,47.6025528,8.7965687,yes,,,,,,,,,Waschhaus Wilen,Öffentlich zugänglich,,defibrillator,144,,node/9895343817,,,no,,,,,,24/7,Gemeinde Wilen,,,,,,,,
9905772617,node,47.6443958,8.8600718,yes,,,,,,,,,Camping Hütteberg ,Ganze Saison offen ,,defibrillator,144,,node/9905772617,,,yes,,,,,,24/7,Camping Hütteberg ,,,,,,,,
9908940446,node,47.555765,8.8752204,private,,,,,,,,,"Eingang Verwaltungsgebäude, EG vor Sanitätszimmer an der Wand im Gang montiert.",,,defibrillator,144,,node/9908940446,,,yes,,0,,,,"""limited""",Zuckerfabrik Frauenfeld,,,,,,,,
9915188427,node,47.5577652,9.3752265,yes,,,,,,,,,An der Hauswand,,,defibrillator,144,,node/9915188427,,,,,,,,,,,,,,,,,,
9917843307,node,47.4817102,8.9922556,yes,,,,,,,,,Verkaufsfläche LIDL,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917843307,,,yes,,,,,,,LIDL Schweiz,+41716278074,,,,,,,
9917845032,node,47.4539351,9.0411325,yes,,,,,,,,,Verkaufsfläche LIDL,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845032,,,yes,,,,,,,LIDL Schweiz,+41716278074,,,,,,,
9917845061,node,47.5648159,9.0966844,yes,,,,,,,,,Verkaufsfläche LIDL,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845061,,,yes,,,,,,,LIDL Schweiz,+41716278074,,,,,,,
9917845078,node,47.546718,9.2738364,yes,,,,,,,,,Verkaufsfläche LIDL,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845078,,,yes,,,,,,,LIDL Schweiz,+41716278074,,,,,,,
9917845106,node,47.5715518,9.3663872,yes,,,,,,,,,Verkaufsfläche LIDL,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845106,,,yes,,,,,,,LIDL Schweiz,+41716278074,,,,,,,
9917845108,node,47.5656219,8.9077228,yes,,,,,,,,,Verkaufsfläche LIDL,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845108,,,yes,,,,,,,LIDL Schweiz,+41716278074,,,,,,,
9917845110,node,47.6404808,9.1992956,yes,,,,,,,,,Verkaufsfläche LIDL,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845110,,,yes,,,,,,,LIDL Schweiz,+41716278074,,,,,,,
9917845112,node,47.4987376,9.4208749,yes,,,,,,,,,Verkaufsfläche LIDL,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845112,,,yes,,,,,,,LIDL Schweiz,+41716278074,,,,,,,
9924644834,node,47.6487093,9.1737402,,,,,,,,,,"Erdgeschoss, vpr Büro Ordnungsdienst",,,defibrillator,144,,node/9924644834,,,yes,,,,,,"Mo-We 08:30-11:30, 13:30-17:00; Th 08:30-11:30, 13:30-18:00; Fr 08:30-11:30, 13:30-16:00",Stadt Kreuzlingen,+41 71 677 61 11,,,,,,,
9924644835,node,47.6485833,9.173704,,,,,,,,,,1. OG im Gang,,,defibrillator,144,,node/9924644835,,,yes,,,,,,"Mo-We 08:30-11:30, 13:30-17:00; Th 08:30-11:30, 13:30-18:00; Fr 08:30-11:30, 13:30-16:00",Stadt Kreuzlingen,+41 71 677 61 11,,,,,,,
9924644836,node,47.6470909,9.1753217,,,,,,,,,,"1. OG, Eingang GBD",,,defibrillator,144,,node/9924644836,,,yes,,,,,,"Mo-We 08:30-11:30, 13:30-17:00; Th 08:30-11:30, 13:30-18:00; Fr 08:30-11:30, 13:30-16:00",Stadt Kreuzlingen,+41 71 677 61 11,,,,,,,
9924644838,node,47.6457508,9.1773169,,,,,,,,,,,,,defibrillator,144,,node/9924644838,,,yes,,,,,,"Mo-We 08:30-11:30, 13:30-17:00; Th 08:30-11:30, 13:30-18:00; Fr 08:30-11:30, 13:30-16:00",Stadt Kreuzlingen,+41 71 677 61 11,,,,,,,
9924644839,node,47.6470069,9.189411,,,,,,,,,,"Erdgeschoss, Seiteneingang Büro Abteilungsleiter",,,defibrillator,144,,node/9924644839,,,yes,,,,,,"Mo-We 08:30-11:30, 13:30-17:00; Th 08:30-11:30, 13:30-18:00; Fr 08:30-11:30, 13:30-16:00",Stadt Kreuzlingen,+41 71 677 61 11,,,,,,,
9924644840,node,47.6510135,9.1815052,,,,,,,,,,Eingang Hafenmeister,,,defibrillator,144,,node/9924644840,,,yes,,,,,,Mo-Fr 09:00-20:00,Stadt Kreuzlingen,+41 71 677 61 11,,,,,,,
9924644841,node,47.639185,9.1741526,,,,,,,,,,Haupteingang,,,defibrillator,144,,node/9924644841,,,yes,,,,,,Mo-Fr 08:00-18:00,Stadt Kreuzlingen,+41 71 677 61 11,,,,,,,
9945349457,node,47.4284211,8.962364,yes,,,,,,,,,Bei Feuwehrdepot links,,,defibrillator,144,,node/9945349457,,,no,,,,,,24/7,Feuerwehr Fischingen,+41799585817,,,,,,,
9977406117,node,47.6444647,8.9082551,yes,,,,,,,,,Kiosk Seebad Mammern Moosackerstrasse 1,Offener Gebäudebereich gegen See,,defibrillator,144,,node/9977406117,,,no,,,,,,,,,,,,,,,
9979908459,node,47.6468382,9.1795385,yes,,,,,,,,,"Erdgeschoss, Gebäude Z, Z 005 bei den Getränkeautomaten",,,defibrillator,144,,node/9979908459,,,yes,,,,,,Mo-Th 07:15-17:00; Fr 07:15-15:00,"Pädagogische Hochschule Thurgau, Thomas Schäfli, Sicherheitsbeauftragter + Robert Grether, Leiter Haustechnik Campus",+41716785655,,,,,,,
9994874517,node,47.556661,8.8947681,,,,,,,,,,"Schlossberg Ärztezentrum Kardiologie, Bahnhofstr. 57",,,defibrillator,144,,node/9994874517,,,yes,,,,,,Mo-Fr 08:00-17:00,Kardiologie Schlossberg Ärztezentrum,+41 52 728 03 50,,,,,,,
10000592917,node,47.5397415,9.1760716,,,,,,,,2023-06-08,,"Zelgstrasse 8, 8583 Sulgen",Während Öffnungszeiten über Meldung am Empfang im Hauptbürogebäude erreichbar. 071 499 40 00,,defibrillator,144,,node/10000592917,,,no,,,,,,08:00 - 16:00,Belimed Life Science AG,,,,,,,,
10006374603,node,47.556426,8.8942758,,,,,,,,,,"Der Defibrillator befindet sich im 3. Stock, in der Apotheke der Dermatologie Praxis. Zugang in die Apotheke nur mit einer Praxismitarbeiterin möglich!",,,defibrillator,144,,node/10006374603,,,yes,,3,,,,"Mo-Fr 08:00-12:00,13:30-16:30; PH off",Dr. med. Bärbel Greve,+41 52 728 03 52,,,,,,,
10032019718,node,47.5681712,9.3704087,no,,,,,,,,,Kantonsschule Romanshorn Sporthalle,nur während Öffnungszeiten,,defibrillator,144,,node/10032019718,,,yes,,,,,,,Hausdienst,+41 58 345 58 57,,,,,,,
10042995073,node,47.6585444,9.0785184,yes,,,,,,,,,1 x nach Haupteingang Vorraum Esssaal Parquinhaus links,,,defibrillator,144,,node/10042995073,,,yes,,,,,,Mo-Fr 07:00-22:00,Patrick Furlato,+41 79 279 47 38,,,,,,,
10042995074,node,47.658139,9.079355,yes,,,,,,,,,1 x nach Haupteingang Vorraum rechts bei öffentlichen WC Herren,,,defibrillator,144,,node/10042995074,,,yes,,,,,,Mo-Fr 07:00-22:00,Patrick Furlato,+41 79 279 47 38,,,,,,,
10043250417,node,47.5603813,9.1258264,,,,,,,,,,"Curlinghalle, Güttingersreuti, Mühlfangerstrasse 29",Montag bis Samstag jeweils September bis März,,defibrillator,144,,node/10043250417,,,yes,,,,,,Mo-Sa 17:00-22:00,Genossenschaft Curlinghalle,,,,,,,,
10050491195,node,47.495139,9.4668449,,,,,,,,,,,,,defibrillator,144,,node/10050491195,,,,,,,,,,,,,,,,,,
10089660718,node,47.5238817,8.9576725,,,,,,,,,,Praxis am Sonnenberg,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10089660718,,,yes,,,,,,,Praxis am Sonnenberg GmbH,+41523661266,,,,,,,
10120837517,node,47.614574,9.0572374,,,,,,,,,,Conny Land seitlich Soft Ice Bude  1251LTB,Foppa Blauer Rucksack,,defibrillator,144,,node/10120837517,,,yes,,,,,Conny Land AG,Während öffnugszeiten,Lifetec AG Schweiz,+41 800 122 144,,,,,,,
10143117073,node,47.5463325,8.8929872,yes,,,,,,,,,Treppenhaus rechts nach Eingangsbereich,,,defibrillator,144,,node/10143117073,,,yes,,,,,,Mo-Fr 08:00-17:00,Empfang,+41 800 711 222,,,,,,,
10155222117,node,47.4780745,8.9988431,,,,,,,,,,Schmiedstrasse 7,Arztpraxis,,defibrillator,144,,node/10155222117,,,yes,,,,,,"Mo-Fr 07:30-12:00; Mo-We,Fr 13:30-18:00",Praxis Münchwilen,+41 71 966 21 26,,,,,,,
10181918917,node,47.5643888,9.3812229,no,,,,,,,,,Fridrichshafnerstrasse 54,,,defibrillator,144,,node/10181918917,,,yes,,0,,,,,Privat Person,+41793729044,,,,,,,
10198912688,node,47.5589464,8.8927503,,,,,,,,,,Im Eingangsbereich der Turnhalle. Aber nicht im Aussenbereich,,,defibrillator,144,,node/10198912688,,,yes,,,,,,Mo-Fr 16:00-21:30,Primarschule Frauenfeld,+41 79 798 04 14,,,,,,,
10203800117,node,47.5291208,9.2206824,yes,,,,,,,,,Gegenüber Restaurant Blume Heldswil,,,defibrillator,144,,node/10203800117,,,no,,,,,,24/7,,,,,,,,,
10209533618,node,47.5190751,8.9332946,yes,,,,,,,,,"Schulhaus Mühli, neben Eingang Turnhalle/Bibliothek",Immer zugänglich,,defibrillator,144,,node/10209533618,,,no,,,,,,24/7,Primarschulgemeinde Matzingen,+41763362007,,,,,,,
10226017662,node,47.6162711,9.2065108,yes,,,,,,,,,Beim Haupteingang Hauptgebäude,,,defibrillator,144,,node/10226017662,,,yes,,,,,,24/7,Ekkharthof - Verein / Marc Müller,+41716866698,,,,,,,
10230947017,node,47.5404684,9.1789698,,,,,,,,,,Kantine,Klingel betätigen,,defibrillator,144,,node/10230947017,,,yes,,0,,,,24/7,Hochdorf Swiss Nutrition,,,,,,,,
10231044979,node,47.4528614,9.0361865,yes,,,,,,,,,Beim Eingang zur ehemaligen Turnhalle,,,defibrillator,144,,node/10231044979,,,no,,,,,,24/7,Primarschule Wilen,+41 71 929 36 70,,,,,,,
10238816242,node,47.4522697,9.0363997,yes,,,,,,,,,Primarschule: UG Turnhalleneingang drinnen,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10238816242,,,yes,,0,,,,,Primarschule Wilen,+41 71 929 36 70,,,,,,,
10240184804,node,47.51685,9.25518,yes,,,,,,,,,"Haus A1, Eingang innen rechts",ab 22.00 Uhr mit Hausklingel,,defibrillator,144,,node/10240184804,,,yes,,,,,,Mo-Fr 08:00-18:00,Wohnheim Sonnenrain,+41 71 555 39 39,,,,,,,
10240184805,node,47.49893,9.10863,yes,,,,,,,,,"beim Eingang, draussen montiert",,,defibrillator,144,,node/10240184805,,,,,,,,,24/7,Dorfmarkt VITAplus,+41 71 944 23 30,,,,,,,
10240184806,node,47.56607,9.1103,yes,,,,,,,,,3. Stock,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240184806,,,,,,,,,,Zahnarzt Felsenmarkt Weinfelden,+41 71 622 44 77,,,,,,,
10240184807,node,47.55483,9.10786,yes,,,,,,,,,Sanitätsraum,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240184807,,,,,,,,,,Thurbad,+41 71 622 62 82,,,,,,,
10240184808,node,47.57023,9.09744,yes,,,,,,,,,EG beim Haupteingang b. Damentoilette,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240184808,,,,,,,,,,Technische Betriebe Weinfelden AG,+41 71 626 82 71,,,,,,,
10240188609,node,47.56046,9.12689,yes,,,,,,,,,"Sommer: Schwimmbad, Winter: Eishalle",während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188609,,,,,,,,,,Sporthalle Güttingersreuti,+41 71 626 83 22,,,,,,,
10240188610,node,47.56686,9.10775,yes,,,,,,,,,"Sekundarschule Pestalozzi, Turnhalle",während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188610,,,,,,,,,,Schulgemeinde Weinfelden,+41 76 343 76 67,,,,,,,
10240188611,node,47.56116,9.13205,yes,,,,,,,,,Büro im 1. OG,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188611,,,yes,,,,,,,Renespa AG,+41 71 626 40 34,,,,,,,
10240188612,node,47.56687,9.10776,yes,,,,,,,,,beim Eingang 1. OG,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188612,,,,,,,,,,Rathaus,+41 71 626 83 22,,,,,,,
10240188613,node,47.56657,9.10662,yes,,,,,,,,,Haupteingang Zone West/Nord,,,defibrillator,144,,node/10240188613,,,yes,,,,,,24/7,Raiffeisenbank,+41 71 626 99 62,,,,,,,
10240188614,node,47.56716,9.11018,yes,,,,,,,,,Sekretariat,,,defibrillator,144,,node/10240188614,,,,,,,,,Mo-Fr 08:00-21:00,MTT-Weinfelden,+41 71 620 15 40,,,,,,,
10240188615,node,47.56737,9.10979,yes,,,,,,,,,Notfallzimmer,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188615,,,,,,,,,,Medbase Weinfelden,+41 71 424 04 24,,,,,,,
10240188616,node,47.56878,9.10665,yes,,,,,,,,,Eingang,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188616,,,,,,,,,,Lungenliga Thurgau,+41 71 626 98 98,,,,,,,
10240188617,node,47.56503,9.0862,yes,,,,,,,,,RAZ Weinfelden,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188617,,,,,,,,,,KVA-Thurgau,+41 71 626 96 90,,,,,,,
10240188618,node,47.55655,9.13028,yes,,,,,,,,,2 Defis: Müll-Entladehalle Kommandoraum,Müllentladehalle: Bürozeiten Mo - Fr Kommandoraum : 24H,,defibrillator,144,,node/10240188618,,,,,,,,,24/7,KVA-Thurgau,+41 71 626 96 76,,,,,,,
10240188619,node,47.5649079,9.1047362,yes,,,,,,,,,Kassaraum Hallenbad,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188619,,,,,,,,,,Hallenbad,+41 71 622 62 82,,,,,,,
10240188620,node,47.56903,9.10941,yes,,,,,,,,,Postbüro,,,defibrillator,144,,node/10240188620,,,,,,,,,"Mo-Fr 09:00-11:30, 13:30-17:00",Gemeindeverwaltung,+41 71 626 83 22,,,,,,,
10240188621,node,47.5552401,9.1067153,yes,,,,,,,,,"Eingang, Sanitätsraum direkt neben der Kasse",während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188621,,,,,,,,,,Freibad,+41 71 622 48 58,,,,,,,
10240188622,node,47.5608,9.12568,yes,,,,,,,,,"Ebene Eisfeld, Nähe Toilettenanlage Nord",während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188622,,,,,,,,,,Eishalle Güttingersreuti,+41 71 626 83 80,,,,,,,
10240188623,node,47.5638,9.09853,yes,,,,,,,,,Sanitätszimmer,,,defibrillator,144,,node/10240188623,,,,,,,,,"Mo-Fr 07:00-12:00, 13:00-17:00",Debrunner Acifer AG,+41 58 235 05 11,,,,,,,
10240188624,node,47.56509,9.10783,yes,,,,,,,,,"AED Plus im Haus S Swisscomgebäude, 2. Stock Treppenhaus",,,defibrillator,144,,node/10240188624,,,,,,,,,"Mo-Fr 07:30-11:30, 13:30-16:30",Bildungszentrum f. Gesundheit und Soziales BFGS,+41 58 345 77 13,,,,,,,
10240188625,node,47.56481,9.10564,yes,,,,,,,,,"AED Plus im Haus D BBZ, 1. UG b. Lift Hintereingang linke Seite",,,defibrillator,144,,node/10240188625,,,,,,,,,"Mo-Fr 07:30-11:30, 13:30-16:30",Bildungszentrum f. Gesundheit und Soziales BFGS,+41 58 345 77 13,,,,,,,
10240188626,node,47.5847365,8.8744195,yes,,,,,,,,,"Depot Warth, öffentlich zugänglich",,,defibrillator,144,,node/10240188626,,,no,,0,,,,24/7,Feuerwehrzweckverband Thur-Seebach,,,,,,,,
10240188629,node,47.54555,8.961,yes,,,,,,,,,Haupteingang Gebäude C,links neben dem Haupteingang an der Wand,,defibrillator,144,,node/10240188629,,,no,,,,,,24/7,Primarschule Thundorf,+41 52 376 34 84,,,,,,,
10240188630,node,47.54703,8.96508,yes,,,,,,,,,"links bei Einfahrts-Tor, offen zugänglich",Gültigkeit bis Ende Dezember 2023,,defibrillator,144,,node/10240188630,,,,,,,,,24/7,Feuerwehrdepot,+41 52 376 44 06,,,,,,,
10240188631,node,47.54025,9.17438,yes,,,,,,,,,Haupteingang + Sanitätsraum,,,defibrillator,144,,node/10240188631,,,,,,,,,"Mo-Th 07:30-16:30, Fr 07:30-15:00",V-ZUG Kühltechnik AG,+41 58 767 51 50,,,,,,,
10240188632,node,47.54104,9.18389,yes,,,,,,,,,24 Std.,,,defibrillator,144,,node/10240188632,,,,,,,,,24/7,Raiffeisen,+41 71 626 99 62,,,,,,,
10240188635,node,47.464,9.01922,yes,,,,,,,,,"Sanitätsraum, beim Empfang melden",,,defibrillator,144,,node/10240188635,,,,,,,,,"Mo-Fr 07:00-12:00, 13:00-17:15",Hawle AG,+41 71 969 44 22,,,,,,,
10240188636,node,47.46514,8.98924,yes,,,,,,,,,Empfang,,,defibrillator,144,,node/10240188636,,,yes,,,,,,"Mo-Fr 08:00-12:00, 13:30-17:00",Hans Eisenring Küchenbau AG,+41 71 969 19 19,,,,,,,
10240188637,node,47.47094,8.99956,yes,,,,,,,,,Werkgebäude aussen,,,defibrillator,144,,node/10240188637,,,,,,,,,24/7,EW Sirnach AG,+41 71 969 44 80,,,,,,,
10240188638,node,47.63719,9.22171,yes,,,,,,,,,Öffentlich,,,defibrillator,144,,node/10240188638,,,,,,,,,24/7,Fussballplatz,+41 71 686 85 44,,,,,,,
10240188639,node,47.67273,9.05953,yes,,,,,,,,,Hauptgebäude EG,,,defibrillator,144,,node/10240188639,,,,,,,,,Mo-Fr 08:00-19:00,BBZ Arenenberg,+41 58 345 81 04,,,,,,,
10240188640,node,47.56174,9.3815,yes,,,,,,,,,Werft,,,defibrillator,144,,node/10240188640,,,,,,,,,Mo-Fr 07:00-17:30,Werft,+41 71 466 14 14,,,,,,,
10240188641,node,47.56584,9.37368,yes,,,,,,,,,EG Hintereingang,,,defibrillator,144,,node/10240188641,,,no,,,,,,24/7,"Stadthaus,Stadtverwaltung",+41 58 346 83 03,,,,,,,
10240188642,node,47.57049,9.37269,yes,,,,,,,,,Turnhalle,,,defibrillator,144,,node/10240188642,,,,,,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Sekundarschule Romanshorn,+41 71 466 30 25,,,,,,,
10240188643,node,47.55928,9.37318,yes,,,,,,,,,versch. Stockwerken,,,defibrillator,144,,node/10240188643,,,,,,,,,Mo-Fr 13:30-18:00,Schmidhauser AG,+41 71 466 11 45,,,,,,,
10240188644,node,47.55937,9.37354,yes,,,,,,,,,versch. Stockwerken,,,defibrillator,144,,node/10240188644,,,,,,,,,Mo-Fr 13:30-18:00,Schmidhauser AG,+41 71 466 11 45,,,,,,,
10240188645,node,47.57118,9.37642,yes,,,,,,,,,Eingangsbereich im Kaffee,,,defibrillator,144,,node/10240188645,,,yes,,,,,,24/7,Regionales Pflegeheim,+41 71 466 08 05,,,,,,,
10240188646,node,47.56659,9.37737,yes,,,,,,,,,Im Durchgang Alleestrasse-Sternenstrasse,,,defibrillator,144,,node/10240188646,,,no,,,,,,24/7,"Konsumhof, Stadtverwaltung",+41 58 346 83 03,,,,,,,
10240188647,node,47.56831,9.37149,yes,,,,,,,,,Eingangsbereich,,,defibrillator,144,,node/10240188647,,,,,,,,,Mo-Fr 07:30-21:15,Kantonsschule Romanshorn Sporthalle,+41 58 345 58 66,,,,,,,
10240188648,node,47.56835,9.37207,yes,,,,,,,,,Eingangsbereich,,,defibrillator,144,,node/10240188648,,,yes,,,,,,Mo-Fr 06:45-18:00,Kantonsschule Romanshorn Kubus,+41 58 345 58 66,,,,,,,
10240188649,node,47.56852,9.37073,yes,,,,,,,,,Eingangsbereich,,,defibrillator,144,,node/10240188649,,,yes,,,,,,Mo-Fr 06:45-19:00,Kantonsschule Romanshorn Hauptgebäude,+41 58 345 58 66,,,,,,,
10240188650,node,47.55907,9.36656,yes,,,,,,,,,Brüggli Campus,"24h erreichbar, ausgenommen Ferien",,defibrillator,144,,node/10240188650,,,,,,,,,24/7,Brüggli,+41 71 446 95 68,,,,,,,
10240188651,node,47.5578208,9.3753882,yes,,,,,,,,,Hausfassade,,,defibrillator,144,,node/10240188651,,,,,,,,,24/7,autobau erlebniswelt,+41 71 466 00 66,,,,,,,
10240188653,node,47.44699,9.05359,yes,,,,,,,,,Einkaufszentrum Breite / vor Haupteingang,,,defibrillator,144,,node/10240188653,,,yes,,,,,,24/7,Politische Gemeinde,+41 71 929 70 46,,,,,,,
10240188655,node,47.59874,8.95399,yes,,,,,,,,,"Defi im Depot,Glaskasten mit Schlüssel vor dem Tor links",,,defibrillator,144,,node/10240188655,,,,,,,,,24/7,Feuerwehrdepot,+41 79 220 66 48,,,,,,,
10240188656,node,47.58843,9.08515,yes,,,,,,,,,beim Eingang,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188656,,,,,,,,,,icg ingenieure ag,+41 71 622 35 60,,,,,,,
10240188657,node,47.48328,8.99599,yes,,,,,,,,,"Eingang zum Fitness, linke Seite",,,defibrillator,144,,node/10240188657,,,,,,,,,"Mo-Sa 06:00-23:00, Su 06:00-20:00",Update Fitness AG,+41 71 960 10 10,,,,,,,
10240188658,node,47.48072,8.99859,yes,,,,,,,,,"Schulhaus West, vor dem Haupteingang, Aussenfassade",,,defibrillator,144,,node/10240188658,,,,,,,,,24/7,Schulanlage Waldegg,+41 71 553 71 80,,,,,,,
10240188659,node,47.4772,8.99439,yes,,,,,,,,,"Schulhaus 3, Aussenfassade",,,defibrillator,144,,node/10240188659,,,,,,,,,24/7,Schulanlage Oberhofen,+41 71 553 71 80,,,,,,,
10240188660,node,47.48865,9.00171,yes,,,,,,,,,"Schulhaus Gebäude B, Haupteingang links, Aussenfassade",,,defibrillator,144,,node/10240188660,,,,,,,,,24/7,Schulanlage Kastanienhof,+41 71 553 71 80,,,,,,,
10240188661,node,47.48125,8.99119,yes,,,,,,,,,Beim Haupteingang /Cafeteria,24h / Nachts läuten,,defibrillator,144,,node/10240188661,,,,,,,,,24/7,Regionales Alterszentrum Tannzapfenland,+41 71 969 12 12,,,,,,,
10240188662,node,47.47668,8.98997,yes,,,,,,,,,5 Defis: Verwaltung EG Laborgebäude Haupteingang LSZ Maschinenfabrik Welcome Center CF,,,defibrillator,144,,node/10240188662,,,,,,,,,Mo-Fr 07:30-17:00,Diversey,+41 71 969 25 05,,,,,,,
10240188663,node,47.473048,8.9941625,yes,,,,,,,,,"Bereich Kasse, Eingansbereich, in Schublade",,,defibrillator,144,,node/10240188663,,,yes,,,,,,Mo-Su 09:00-19:00,Bad Parkbad,+41 71 966 26 03,+41 78 832 48 82,,,,,,
10240188664,node,47.51607,8.93674,yes,,,,,,,,,beim Seiteneingang,,,defibrillator,144,,node/10240188664,,,yes,,,,,,"Mo-Fr 08:00-12:00, 13:30-17:00",Hans Eisenring Natursteinwerk AG,+41 79 816 33 60,,,,,,,
10240188665,node,47.58091,9.06802,yes,,,,,,,,,Eingansbereich,,,defibrillator,144,,node/10240188665,,,,,,,,,"Mo-Fr 07:30-12:00, 13:15-17:30",Schönholzer Transport AG,+41 71 658 75 75,,,,,,,
10240188666,node,47.6452,8.91603,yes,,,,,,,,,Haupteingang,,,defibrillator,144,,node/10240188666,,,,,,,,,24/7,Wohnbaugenossenschaft Chretzer,+41 79 476 78 23,,,,,,,
10240188667,node,47.61629,9.20646,yes,,,,,,,,,Hügelhaus EG,,,defibrillator,144,,node/10240188667,,,,,,,,,24/7,Ekkharthof,+41 71 686 66 98,,,,,,,
10240188668,node,47.62736,9.19071,yes,,,,,,,,,im Werkstattbüro,,,defibrillator,144,,node/10240188668,,,,,,,,,"Mo-Fr 06:45-11:45, 13:00-17:15",Böse Natursteine AG,+41 71 686 30 30,,,,,,,
10240188670,node,47.59444,9.24632,yes,,,,,,,,,Gemeindeverwaltung EG,,,defibrillator,144,,node/10240188670,,,,,,,,,"Mo-We 08:00-11:30,14:00-17:00, Th 08:00-11:30,14:00-18:00, Fr 08:00-11:30,14:00-16:00",Politische Gemeinde Langrickenbach,+41 71 694 59 10,,,,,,,
10240188671,node,47.63903,9.17428,yes,,,,,,,,,beim Haupteingang,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10240188671,,,,,,,,,,Zentralfriedhof,+41 71 677 63 70,,,,,,,
10240188672,node,47.65029,9.17787,yes,,,,,,,,,Seiteneingang,April-Oktober,,defibrillator,144,,node/10240188672,,,,,,,,,Mo-Su 07:00-22:00,Wohnhaus Platzwart Tennisclub Kreuzlingen,+41 79 746 30 21,,,,,,,
10240188673,node,47.64698,9.18962,yes,,,,,,,,,"EG, im Korridor beim Seiteneingang",,,defibrillator,144,,node/10240188673,,,,,,,,,"Mo-Th 08:30-11:30,13:30-17:00, Fr 08:30-11:30,13:30-16:00",Werkhof,+41 71 677 63 70,,,,,,,
10240188674,node,47.6534917,9.1688681,yes,,,,,,,,,"EG beim Eingang, 2. Stock im Ops",,,defibrillator,144,,node/10240188674,,,,,,,,,"Mo-Th 07:30-20:00, Fr 07:30-17:00",Venenklinik,+41 71 678 22 66,,,,,,,
10240188675,node,47.65612,9.16827,yes,,,,,,,,,im Parterre im Gang vor Büro von Herrn Wehrli,,,defibrillator,144,,node/10240188675,,,no,,,,,,24/7,Tralog AG,+41 71 677 60 98,,,,,,,
10240188676,node,47.6458997,9.1770712,yes,,,,,,,,,"EG in der Küche, im Schrank oben rechts",,,defibrillator,144,,node/10240188676,,,yes,,,,,,"Mo-We 08:30-11:30,13:30-17:00, Th 08:30-11:30,13:30-18:00, Fr 08:30-11:30,13:30-16:00",Stadtverwaltung,+41 71 677 63 70,,,,,,,
10240188679,node,47.647538,9.1728611,yes,,,,,,,,,"1. OG, beim Eingang zum Saal",,,defibrillator,144,,node/10240188679,,,,,,,,,"Mo-We 08:30-11:30,13:30-17:00, Th 08:30-11:30,13:30-18:00, Fr 08:30-11:30,13:30-16:00",Rathaus Kreuzlingen,+41 71 677 63 70,,,,,,,
10240188680,node,47.64174,9.19941,yes,,,,,,,,,2. OG,,,defibrillator,144,,node/10240188680,,,,,,,,,"Mo-Fr 08:00-12:00,14:00-18:00, Th,Sa 08:00-12:00",Praxis Dr. Beck,+41 71 688 41 61,,,,,,,
10240188681,node,47.64997,9.17478,yes,,,,,,,,,"2. OG, zu Bürozeiten",,,defibrillator,144,,node/10240188681,,,,,,,,,"Mo-Fr 08:00-11:30, 14:00-17:00",Pensionskasse Thurgau,+41 71 677 99 22,,,,,,,
