osm_id,osm_type,lat,lon,access,access:conditional,addr:city,addr:country,addr:housenumber,addr:place,addr:postcode,addr:street,amenity,check_date,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,description,description:en,emergency,emergency:phone,fixme,id,image,indoor,latitude,leisure,level,longitude,name,note,opening_hours,opening_hours:covid19,opening_hours:note,operator,operator:phone,operator:type,phone,postal_code,ref,source,sport,start_date,website,wheelchair
9784788680,node,47.0024138,9.5000464,yes,,,,,,,,,,,Im Erdgeschoss beim Treppenhaus zum Parkhaus. Neben dem Kassenautomat.,,,,,defibrillator,144,,node/9784788680,,yes,,,,,,,24/7,,,Politische Gemeinde Bad Ragaz,,,+41 81 303 49 60,,,,,,,
9790660018,node,47.4110486,9.461553,,,,,,,,,,,,Turnhalle Kantonsschule Trogen,,,Beim Eingang rechts der Treppe,,defibrillator,144,,node/9790660018,,yes,,,,,,,07:00 - 18:00,,,Kantonsschule Trogen,,,,,,,,,,
9791631069,node,47.014827,9.4948161,yes,,,,,,,,,,,Linke Seite unter dem Vordach vor dem Haupteingang,,,,,defibrillator,144,,node/9791631069,,no,,,,,,,24/7,,,Politische Gemeinde Bad Ragaz,,,+41 81 303 49 49,,,,,,,
9793452817,node,47.0062286,9.5026373,no,,,,,,,,,,,"Grossfeldstrasse 1, in Praxis innen",,,Defi in Praxis während Öffnungszeiten,,defibrillator,144,,node/9793452817,,yes,,,,,,,,,,Hausarztpraxis Grossfeld AG,,,+41813004500,,,,,,,
9800645417,node,47.4508666,9.645585,,,,,,,,,,,,"Gravag AG, im Eingangsbereich linke Wand",,,während Bürozeiten,,defibrillator,144,,node/9800645417,,yes,,,,,,,Mo-Fr 07:00 - 16:00,,,Gravag AG,,,,,,,,,,
9803908917,node,47.3449053,9.5233304,,,,,,,,,,,,"Primarschule Eichberg, Lehrergarderobe Mehrzweckgebäude",,,während Schul- und Vereinsbetrieb,,defibrillator,144,,node/9803908917,,yes,,,,,,,Mo-Fr 07:00-19:00,,,Primarschule Eichberg,,,+41 71 552 05 31,,,,,,,
9807810557,node,47.3633096,9.5306232,yes,,,,,,,,,,,"Haupteingang Schulhaus Widenbach, auf der rechten Seite.",,,,,defibrillator,144,,node/9807810557,,no,,,,,,,24/7,,,Primarschule Hinterforst,,,,,,,,,,
9817933017,node,47.2443622,9.4722734,,,,,,,,,,,,"Rathaus Frümsen, bei Haupteingang links",,,,,defibrillator,144,,node/9817933017,,yes,,,,,,,"Mo-We 08:30-11:45,13:45-17:00; Th 08:30-11:45,13:45-18:00; Fr 08:30-11:45,13:45-16:00; PH off",,,Gmeinde,,,+41 58 228 28 28,,,,,,,
9847739117,node,47.174604,9.4691658,,,,,,,,,,,,Kibernetik AG / 1. OG Empfang,,,,,defibrillator,144,,node/9847739117,,yes,,,,,,,Mo-Fr 07:30-17:00,,,Kibernetik AG,,,+41817505200,,,,,,,
9847943117,node,47.4109935,9.3051846,yes,,,,,,,,,,,"Bühne Gründenmoos, beim Platzwartbüro",,,"unter Überdachung beim Eingang Nordwest
",,defibrillator,144,,node/9847943117,,no,,,,,,,24/7,,,Stadt St. Gallen,,,,,,,,,,
9858937018,node,47.2971662,9.4558835,yes,,,,,,,,,,,"Kirche Brülisau, bei Kirchenmauer an der Strasse, beim Post Briefkasten, in der Ecke.",,,,,defibrillator,144,,node/9858937018,,no,,,,,,,24/7,,,Bezirk Schwende-Rüte,,,,,,,,,,
9869601517,node,47.3225927,9.3873119,yes,,,,,,,,,,,,Gasthaus Eischen,,Während Öffnungszeiten,,defibrillator,144,,node/9869601517,,yes,,,,,,,We-Su,,,Daniel Inauen / Toni Gassmann,,,+41796821338,,,,,,,
9874083724,node,47.4251267,9.378161,yes,,,,,,,,,,,"Spisermarkt EG, hinter Revendo",,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9874083724,,yes,,,,,,,,,,,,,,,,,,,,
9878519477,node,47.4204601,9.0708259,,,,,,,,,,,,Anfordern über Empfang,,,,,defibrillator,144,,node/9878519477,,yes,,,,,,,"Mo-Th 07:00-12:00, 13:00-17:00; Fr 07:00-12:00, 13:00-16:00",,,Ernst Sutter AG Neue Industriestrasse 60 9602 Bazenheid,,,+41 58 476 30 04,,,,,,,
9878519478,node,47.4086915,9.2863441,,,,,,,,,,,,Anfordern über Empfang,,,,,defibrillator,144,,node/9878519478,,yes,,,,,,,"Mo-Fr 07:30-12:00, 13:00-17:00",,,Ernst Sutter AG Schlachthofstrasse 5 9015 St. Gallen,,,+41 58 476 30 00,,,,,,,
9878537257,node,47.4075497,9.2901344,,,,,,,,,,,,Anfordern über Empfang,,,,,defibrillator,144,,node/9878537257,,yes,,,,,,,"Mo-Fr 07:30-12:00, 13:00-17:00",,,Ernst Sutter AG 9200 Gossau SG,,,+41 58 476 30 00,,,,,,,
9878537258,node,47.4082296,9.2884684,,,,,,,,,,,,Fabrikladen Suttero,,,,,defibrillator,144,,node/9878537258,,yes,,,1,,,,Tu-Fr 09:00-18:00; Sa 09:00-16:00,,,Ernst Sutter AG,,,+41 58 476 34 32,,,,,,,
9893895967,node,47.2232215,8.8222584,private,,,,,,,,,,,Hängt zwischen Kiosk und Restaurant,,,nur während Öffnungzeiten des Zoo verfügbar,,defibrillator,144,,node/9893895967,,no,,,0,,,,,,,Kinderzoo,,,,,,,,,,
9899496817,node,47.454684,9.4532933,yes,,,,,,,,,,,Merzweckhalle Untereggen (Pavillon),,,Zwischen Merzweckhalle und Schulhaus an der Fassade des Pavillon,,defibrillator,144,,node/9899496817,,no,,,,,,,24/7,,,Politische Gemeinde Untereggen,,,+41718689090,,,,,,,
9904470796,node,47.4624585,9.3889361,,,,,,,,,,,,,,,,,defibrillator,144,,node/9904470796,,no,,,,,,,,,,,,,,,,,,,,
9905498463,node,47.4232925,9.375675,yes,,,,,,,,,,,Tourist Information,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9905498463,,yes,,,,,,,,,,"Marco Jenni, Procamed AG Aadorf",,,+41 52 368 60 52,,,,,,,
9909605590,node,47.0023653,9.4204116,,,,,,,,,,,,"Im Sommer bei der Gondelbahn Wangs Berg, Furt",,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9909605590,,no,,,,,,,,,,Pizolbahnen AG,,,+41 81 300 48 30,,,,,,,
9909605591,node,46.9893272,9.4647257,,,,,,,,,,,,Im Sommer und im Winter bei der Bergstation der Gondelbahn Bad Ragaz in Pardiel,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9909605591,,no,,,,,,,,,,Pizolbahnen AG,,,+41 81 300 48 30,,,,,,,
9910272343,node,47.0252987,8.9447404,yes,,,,,,,,,,,Aussenwand Gebäude Richtung See,,,,,defibrillator,144,,node/9910272343,,no,,,,,,,24/7,,,,,,,,,,,,,limited
9910272357,node,47.0231106,8.9117467,yes,,,,,,,,,,,Neben Eingang Restaurant,,,,,defibrillator,144,,node/9910272357,,no,,,,,,,24/7,,,,,,,,,,,,,
9912789893,node,47.0298426,9.0012413,yes,,,,,,,,,,,Unter dem Vordach des Toilettengebäudes,,,,,defibrillator,144,,node/9912789893,,no,,,,,,,24/7,,,,,,,,,,,,,
9917843266,node,47.412831,9.2717408,yes,,,,,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917843266,,yes,,,,,,,,,,LIDL Schweiz,,,+41716278074,,,,,,,
9917843306,node,47.2975793,9.0912321,yes,,,,,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917843306,,yes,,,,,,,,,,LIDL Schweiz,,,+41716278074,,,,,,,
9917843311,node,47.038447,9.4392394,yes,,,,,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917843311,,yes,,,,,,,,,,LIDL Schweiz,,,+41716278074,,,,,,,
9917843316,node,47.1264242,9.4952238,yes,,,,,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917843316,,yes,,,,,,,,,,LIDL Schweiz,,,+41716278074,,,,,,,
9917845021,node,47.3866338,9.2745886,yes,,,,,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845021,,yes,,,,,,,,,,LIDL Schweiz,,,+41716278074,,,,,,,
9917845022,node,47.0969164,9.3546326,yes,,,,,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845022,,yes,,,,,,,,,,LIDL Schweiz,,,+41716278074,,,,,,,
9917845056,node,47.1551837,9.0384744,yes,,,,,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845056,,yes,,,,,,,,,,LIDL Schweiz,,,+41716278074,,,,,,,
9917845072,node,47.2292934,8.8471404,yes,,,,,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845072,,yes,,,,,,,,,,LIDL Schweiz,,,+41716278074,,,,,,,
9917845073,node,47.2283186,8.8202247,permissive,,,,,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845073,,yes,,,0,,,,,,,LIDL Schweiz,,,+41716278074,,,,,,,
9917845080,node,47.4167859,9.6343305,yes,,,,,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845080,,yes,,,,,,,,,,LIDL Schweiz,,,+41716278074,,,,,,,
9917845089,node,47.3878223,9.560838,yes,,,,,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845089,,yes,,,,,,,,,,LIDL Schweiz,,,+41716278074,,,,,,,
9917845099,node,47.4635952,9.3937317,yes,,,,,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845099,,yes,,,,,,,,,,LIDL Schweiz,,,+41716278074,,,,,,,
9917845100,node,47.4131196,9.3395772,yes,,,,,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845100,,yes,,,,,,,,,,LIDL Schweiz,,,+41716278074,,,,,,,
9917845107,node,47.442609,9.1463334,yes,,,,,,,,,,,Verkaufsfläche LIDL,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/9917845107,,yes,,,,,,,,,,LIDL Schweiz,,,+41716278074,,,,,,,
9919890017,node,47.240479,8.8161797,no,,,,,,,,,,,Alpenblickstrasse 60,,,telefoniere uns!,,defibrillator,144,,node/9919890017,,yes,,,,,,,,,,privat,,,+41 79 309 12 06,,,,,,,
9920464723,node,47.4460758,9.1491068,,,,,,,,,,,,Im Treppenhaus zum 1. OG,,,Während Öffnungszeiten Geschäftshaus Augarten ist Eingangstüre offen.,,defibrillator,144,,node/9920464723,,yes,,,,,,,,,,Zahnarztpraxis Augarten,,,,,,,,,,
9937543543,node,47.2403341,8.8160408,no,,,,,,,,,,,In der Wohnung,,,telefonisch erreichbar,,defibrillator,144,,node/9937543543,,yes,,,,,,,,,,Familie Suter,,,+41 79 309 12 06,,,,,,,
9942609413,node,47.4161591,9.1747593,yes,,,,,,,,,,,"Wilerstrasse 163, 9230 Flawil",,,,,defibrillator,144,,node/9942609413,,yes,,,0,,,,"Mo-Fr 07:00-12:00, 13:30-17:00",,,Technische Betriebe Flawil,,,,,,,,,,
9945353809,node,47.1476263,9.0361007,yes,,,,,,,,,,,Vor dem Haupteingang,,,,,defibrillator,144,,node/9945353809,,no,,,,,,,24/7,,,"Riget AG, Remo Riget",,,+41 55 410 33 22,,,,,,,
9946742418,node,47.5022635,9.4413167,,,,,,,,,,,,Raiffeisenbank Steinach (in Schalterhalle),,,,,defibrillator,144,,node/9946742418,,yes,,,,,,,"Tu-Fr 09:00-12:00,13:30-16:30",,,Raiffeisenbank,,,+41714471111,,,,,,,
9948983218,node,47.4301709,9.3886406,yes,,,,,,,,,,,KSSG Ecke Haus 20,,,,,defibrillator,144,,node/9948983218,,no,,,,,,,24/7,,,KSSG,,,,,,,,,,
9957270299,node,47.2439142,8.8879981,yes,,,,,,,,,,,Zwischen Tennisplatz und Fussballplatz,,,Nur im Sommerhalbjahr,,defibrillator,144,,node/9957270299,,no,,,,,,,Apr-Oct,,,Baumann Federn AG,,,+41552868111,,,,,,,
9960132417,node,47.4235733,9.3263527,yes,,,,,,,,,,,Beim Eingang Turnhalle EG links,,,Nur Tagsüber Montag-Freitag,,defibrillator,144,,node/9960132417,,yes,,,,,,,Mo-Fr 07:30-17:30,,,Schule Gaiserwald,,,,,,,,,,
9960132419,node,47.4237011,9.3165873,yes,,,,,,,,,,,In der Eingangshalle Haupteingang,,,,,defibrillator,144,,node/9960132419,,yes,,,,,,,Mo-Fr 07:00-19:00,,,Schule Gaiserwald,,,,,,,,,,
9960139017,node,47.4228501,9.3144876,yes,,,,,,,,,,,Im Eingang Turnhalle EG,,,,,defibrillator,144,,node/9960139017,,yes,,,,,,,Mo-Fr 07:30-18:00,,,Schule Gaiserwald,,,,,,,,,,
9967325217,node,47.3309984,9.467602,yes,,,,,,,,,,,Kirche beim Eingang WC,,,,,defibrillator,144,,node/9967325217,,no,,,,,,,24/7,,,,,,,,,,,,,
9972315089,node,47.3637029,9.5559758,yes,,,,,,,,,,,"Aussenseite Nord, zwischen Eingang LANDI-Laden und LAVEBA-Shop",,,,,defibrillator,144,,node/9972315089,,no,,,,,,,24/7,,,LANDI Oberrheintal,,,+41717575070,,,,,,,
10002101717,node,47.4133377,9.2618869,,,,,,,,,,,,"Beim Personaleingang an der Jägerstrasse, hinter der Türe links beim QS-Labor",,,Während der Öffnungszeiten erreichbar,,defibrillator,144,,node/10002101717,,yes,,,0,,,,Mo-Fr 07:00-17:00,,,HakaGerodur AG,,,+41 71 388 94 94,,,,,,,
10002537917,node,47.465121,9.1058907,yes,,,,,,,,,,,"Altersheim Lindenbaum, bei Seiteneingang, Westfassade",,,,,defibrillator,144,,node/10002537917,,no,,,,,,,,,,,,,,,,,,,,
10011387908,node,47.0500512,9.4362428,yes,,,,,,,,,,,Rechts vom Haupteingang neben Publikationstafel an Fassade,,,,,defibrillator,144,,node/10011387908,,no,,,,,,,24/7,,,Politische Gemeinde Sargans,,,+41 81 725 56 56,,,,,,,
10011387909,node,47.0476284,9.4348043,yes,,,,,,,,,,,Rechts vom Haupteingang unter Pausenhalle,,,,,defibrillator,144,,node/10011387909,,no,,,,,,,24/7,,,Politische Gemeinde Sargans,,,+41 81 725 56 56,,,,,,,
10018840719,node,47.4235317,9.3712535,,,,,,,,,,,,"Kornhausstrasse 3, 9000 St. Gallen",,,In der Praxis im 1. Stock am Empfang melden.,,defibrillator,144,,node/10018840719,,yes,,,,,,,Mo-Fr 07:00-19:00; Sa 09:00-16:00; Su 10:00-15:00,,,Privat,,,+41 71 228 40 40,,,,,,,
10020287117,node,47.0384675,9.0641604,yes,,,,,,,,,,,"Feldstrasse 1, 8750 Glarus Haupteingang tb.glarus",,,während den Öffnungszeiten verfügbar,,defibrillator,144,,node/10020287117,,yes,,,,,,,"Mo-Th 08:00-11:45,13:30-17:00; Fr 08:00-11:45,13:30-16:00",,,tb.glarus,,,+41 58 817 11 00,,,,,,,
10020898918,node,47.1275663,9.0556017,yes,,,,,,,,,,,GLKB Niederurnen,,,,,defibrillator,144,,node/10020898918,,yes,,,,,,,24/7,,,,,,,,,,,,,
10022700817,node,47.4222347,9.3186162,,,,,,,,,,,,Praxis Ott - Empfang,,,,,defibrillator,144,,node/10022700817,,yes,,,,,,,Mo-Fr 8:00-17:00,,,Zahnarztpraxis Ott,,,+41713114411,,,,,,,
10034524117,node,47.1743435,9.0544341,yes,,,,,,,,,,,"LANDI, Schänis, nördliche Hausecke",,,,,defibrillator,144,,node/10034524117,,no,,,,,,,24/7,,,Landi Linth,,,,,,,,,,
10048432426,node,47.3883486,9.2864616,yes,,,,,,,,,,,,,,,,defibrillator,144,,node/10048432426,,no,,,,,,,24/7,,,,,,,,,,,,,
10048732922,node,47.3374401,9.4018889,no,,,,,,,,,,,Logistikeingang Brauerei Locher,,,während Arbeitszeiten,,defibrillator,144,,node/10048732922,,yes,,,,,,,,,,Brauerei Locher,,,,,,,,,,
10048772017,node,47.3367059,9.4020849,,,,,,,,,,,,,KUK Electronic AG,,während Öffnungszeiten,,defibrillator,144,,node/10048772017,,yes,,,,,,,07:00-17:00,,,KUK ELECTRONIC AG,,,+41717873800,,,,,,,
10050384317,node,47.23616,8.9553499,,,,,,,,,,,,Hostettler moto ag Yamaha,,,nur während Öffnungszeiten,,defibrillator,144,,node/10050384317,,yes,,,,,,,"Tu-Fr 08:00-12:00,13:30-18:00; Sa 09:00-16:00",,,Firma hostettler moto ag,,,+41 55 250 58 00,,,,,,,
10050845117,node,47.4208471,9.2847327,,,,,,,,,,,,Zooschule - Tür rein Gleich rechts,,,,,defibrillator,144,,node/10050845117,,yes,,,0,,,,Mo-Su 9:00-17:00,,,Walter Zoo,,,+41 71 387 50 50,,,,,,,no
10055923698,node,47.4010298,9.3028202,yes,,,,,,,,,,,"Eingang Ausbildungszentrum, von aussen eintretend Wand links zwischen den beiden Glastüren. AED in weissem Kasten",,,,,defibrillator,144,,node/10055923698,,no,,,,,,,24/7,,,ZBW - Zentrum berufliche Weiterbildung,,,+41 71 313 40 56,,,,,,,
10055929102,node,47.4763616,9.1498516,,,,,,,,,,,,Haupteingang MS Protect auf der Inneseite,,,,,defibrillator,144,,node/10055929102,,yes,,,,,,,Mo-Fr 07:00-16:00,,,MS Protect AG / Ralf Kirstein,,,+41797984016,,,,,,,
10063079417,node,47.4186483,9.3213903,,,,,,,,,,,,Fussballclub FC Abtwil,,,Nachmittags- Abends,,defibrillator,144,,node/10063079417,,yes,,,,,,,Mo-Su 16:00-22:00,,,Gemeinde Gaiseewald,,,+41 79 214 74 40,,,,,,,
10068611294,node,47.4146397,9.3142591,yes,,,,,,,,,,,Der Defibrillator befindet sich im 3.Stock gegenüber der Personenlifte.,,,,,defibrillator,144,,node/10068611294,,yes,,,,,,,Mo-Fr 06:30-21:30; Sa 06:30-14:00,,,Sandra Gloor,,,+41 79 549 43 55,,,,,,,
10068611295,node,47.402291,9.3035967,yes,,,,,,,,,,,Der Defibrillator befindet sich im 1.Stock an der Wand. Zugänglich über Personenlift oder Treppenhaus.,,,,,defibrillator,144,,node/10068611295,,yes,,,,,,,Mo-Fr 07:30-17:30,,,Sandra Gloor,,,+41 79 549 43 55,,,,,,,
10068611296,node,47.4009972,9.302788,yes,,,,,,,,,,,"Der Defibrillator befindet sich beim Haupteingang EG, links an der Wand.",,,,,defibrillator,144,,node/10068611296,,yes,,,,,,,Mo-Th 06:30-17:00; Fr 06:30-16:00,,,Sandra Gloor,,,+41 79 549 43 55,,,,,,,
10071606417,node,47.1825902,9.4586404,,,,,,,,,,,,Sanitätsraum Körber Pharma Packaging AG,,,,,defibrillator,144,,node/10071606417,,yes,,,,,,,07:00-17:00,,,Körber Pharma Packaging AG,,,,,,,,,,
10075897225,node,47.2418343,8.9263859,yes,,,,,,,,,,,Aula Schulhaus Breiten,,,aussen beim Eingang links,,defibrillator,144,,node/10075897225,,no,,,,,,,24/7,,,Gemeinde ,,,,,,,,,,
10079206817,node,47.4082827,9.315095,yes,,,,,,,,,,,Bionstrasse 7 / 1. OG / Der Defi befindet sich direkt neben dem Personenlift an der Wand,,,Der Defibrillator ist nur während den Öffnungszeiten zugänglich.,,defibrillator,144,,node/10079206817,,yes,,,1,,,,"Mo-Fr 07:00-12:00, 13:00-17:00",,,"KOCH Group AG, Bionstrasse 7, 9015 St. Gallen",,,+41 71 313 23 23,,,,,,,
10083299717,node,47.1078238,9.0657107,no,,,,,,,,,,,lintharena AG,,,während Öffnungszeiten www.lintharena.ch,,defibrillator,144,,node/10083299717,,yes,,,,,,,,,,lintharena ag,,,+41556187070,,,,,,,
10083412018,node,47.1083288,9.0653513,yes,,,,,,,,,,,"lintharena ag, Haupteingang innen rechts an der Wand",,,während den Öffnungszeiten www.lintharena.ch,,defibrillator,144,,node/10083412018,,yes,,,,,,,,,,lintharena ag,,,+41556187070,,,,,,,
10095045618,node,46.9135626,9.1624236,yes,,,,,,,,,,,Sportbahnen Elm Talstation,,,"immer zugänglich, rechts neben dem Drehkreuz zur Gondlbahn",,defibrillator,144,,node/10095045618,,no,,,,,,,24/7,,,sportbahnen Elm,,,+41556426060,,,,,,,
10097192817,node,47.4313825,9.3874676,yes,,,,,,,,,,,KSSG H24 West gegenüber Aufnahme H25A,,,,,defibrillator,144,,node/10097192817,,no,,,,,,,24/7,,,KSSG,,,+41 71 494 70 70,,,,,,,
10097196717,node,47.4304888,9.3868481,,,,,,,,,,,,H03 Eingang innen,,,,,defibrillator,144,,node/10097196717,,yes,,,,,,,Mo-Su 06:30-22:00,,,KSSG,,,+41 71 494 70 70,,,,,,,
10099461617,node,47.3882785,9.2810131,,,,,,,,,,,,Zeughaus Herisau / Polizeiposten,,,,,defibrillator,144,,node/10099461617,,yes,,,,,,,24/7,,,Kantonale Verwaltung AR,,,+41 71 343 66 66,,,,,,,
10107012817,node,47.4249133,9.3776758,,,,,,,,,,,,"1. Stock, in Bibliothek",,,während Öffnungszeiten,,defibrillator,144,,node/10107012817,,yes,,,,,,,"Mo-Fr 07:30-12:00,13:00-17:00",,,Kanton St. Gallen,,,+41582293340,,,,,,,
10108145745,node,47.429158,9.3820682,yes,,,,,,,,,,,"Türe Hintereingang (Südseite des Gebäudes, Türe links) öffnen, an der gegenüberliegenden Wand befindet sich der Defibrillator.",,,,,defibrillator,144,,node/10108145745,,yes,,,,,,,Mo-Fr 08:00-17:00; PH off,,,Kanton St. Gallen,,,+41 58 229 09 90,,,,,,,
10108145746,node,47.4226297,9.3703602,yes,,,,,,,,,,,"Eingang Gutenbergstrasse 2 (Eingang mit goldigen Büchern seitlich am Hauptpostgebäude) nehmen, in den 1. Stock, in die Bibliothek, Defibrillator befindet sich rechts neben dem Eingang",,,,,defibrillator,144,,node/10108145746,,yes,,,,,,,Mo-Fr 08:00-19:00; Sa 08:00-17:00; PH off,,,Kanton St. Gallen,,,+41 58 229 09 90,,,,,,,
10108177466,node,47.3851233,9.2777563,yes,,,,,,,,,,,Eingang rechts,,,,,defibrillator,144,,node/10108177466,,yes,,,,,,,"Mo 08:00-11:30, 14:00-18:00; Tu 08:00-11:30, 14:00-17:00; Th 8:00-11:30, 14:00-17:00; Fr 08:00-16:00",,,Gemeinde Herisau,,,+41 71 354 54 54,,,,,,,
10111052978,node,47.1080632,9.0655553,,,,,,,,,,,,Foyer Haupteingang / Gang Lagerzimmer / Park / Badmeister Büro,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10111052978,,yes,,,,,,,,,,,,,,,,,,,,
10111386663,node,47.3279049,9.5669581,yes,,,,,,,,,,,Der Defi ist an der Aussenwand links vom Feuerwehrgebäude montiert,,,,,defibrillator,144,,node/10111386663,,no,,,,,,,24/7,,,"Politische Gemeinde Oberriet, Urs Buschor",,,+41 71 763 64 75,,,,,,,
10111410072,node,47.0418131,9.4381772,yes,,,,,,,,,,,"Personaleingang, jedoch durch den Haupteingang erreichbar",,,,,defibrillator,144,,node/10111410072,,yes,,,,,,,"Mo-Fr 07:30-12:00, 13:00-18:00",,,,,,,,,,,,,
10118325587,node,47.3908649,9.2768329,,,,,,,,,,,,"Im Fabrikgebäude VC999 Verpackungssysteme AG, 1.OG",,,,,defibrillator,144,,node/10118325587,,yes,,,1,,,,Mo-Fr 08:00-17:00,,,VC999 Verpackungssysteme AG,,,+41 713535900,,,,,,,
10123258617,node,47.2865596,9.4286897,yes,,,,,,,,,,,Talstation Ebenalpbahn,,,Rechts des Haupteinganges zur Talstation,,defibrillator,144,,node/10123258617,,no,,,,,,,24/7,,,Ebenalpbahn,,,,,,,,,,
10136054617,node,47.4404092,9.0778044,no,,,,,,,,,,,"im Gebäude, wenn Familie da",,,,,defibrillator,144,,node/10136054617,,yes,,,,,,,,,,Privat,,,+41795949821,,,,,,,
10139351231,node,47.2267723,8.8491547,,,,,,,,,,,,In der Wohnung/Büro / an der Haustüre klingeln,,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10139351231,,yes,,,,,,,,,,help2help-notfallschulungen,,,+41 79 207 76 54,,,,,,,
10168504634,node,47.3267086,9.4124964,yes,,,,,,,,,,,Vor dem Haupteingang Turnhalle In einem Pro Case,,,,,defibrillator,144,,node/10168504634,,no,,,,,,144,24/7,,,Schulgemeinde Appenzell,,,,,,,,,,
10172750817,node,47.1551667,9.3125078,yes,,,,,,,,,,,Bergstation Luftseilbahn bei Perron im Sanitätszimmer,,,,,defibrillator,144,,node/10172750817,,yes,,,,,,,,,,Toggenburg Bergbahnen,,,+41 71 998 68 10,,,,,,,
10173100718,node,47.4404741,9.4074519,yes,,,,,,,,,,,"beim Tropenhaus, rechts vom Eingang",,,,,defibrillator,144,,node/10173100718,,no,,,,,,,24/7,,,Botanischer Garten St. Gallen,,,,,,,,,,
10173616817,node,47.3786909,9.562978,no,,,,,,,,,,,"Tiefenackerstrasse 52, 9450 Altstätten",,,Während Öffnungszeiten verfügbar,,defibrillator,144,,node/10173616817,,yes,,,,,,,,,,Polypag AG,,,+41 71 557 64 11,,,,,,,
10175173865,node,47.4159111,9.2510707,yes,,,,,,,,,,,EG 2. Büro links,,,,,defibrillator,144,,node/10175173865,,yes,,,0,,,,"Mo-Fr 08:00-12:00, 13:00-17:30",,,Delico AG,,,+41713888640,,,,,,,
10188771617,node,47.3336694,9.398127,no,,,,,,,,,,,Polypag AG Appenzell,,,,,defibrillator,144,,node/10188771617,,yes,,,,,,,,,,,,,,,,,,,,
10214310018,node,47.2208986,8.8447314,no,,,,,,,,,,,"Sportanlage Grünfeld, Feldherrenhügel",,,Eingang unten hinter Tür,,defibrillator,144,,node/10214310018,,yes,,,,,,,,,,,,,,,,,,,,
10214318817,node,47.2274151,8.8201281,no,,,,,,,,,,,Bei Nordeingang,,,Stadtbibliothek Rapperswil-Jona,,defibrillator,144,,node/10214318817,,yes,,,,,,,,,,,,,,,,,,,,
10214318818,node,47.2225713,8.8230686,no,,,,,,,,,,,"Oberseestrasse 36, 8645 Jona",,,Eingang Himmapan 1. OG,,defibrillator,144,,node/10214318818,,yes,,,1,,,,,,,,,,,,,,,,,
10214333417,node,47.2319096,8.8222442,no,,,,,,,,,,,"Schulhaus Kreuzstrasse, 8640 Rapperswil",,,vor Turnhalleneingang rechts,,defibrillator,144,,node/10214333417,,yes,,,,,,,,,,,,,,,,,,,,
10214535517,node,47.2225028,8.8242558,no,,,,,,,,,,,"Wassersportzentrum, Lidoplatz 20, 8640 Rapperswil",,,Beim Schiebetor rechts,,defibrillator,144,,node/10214535517,,yes,,,,,,,,,,,,,,,,,,,,
10214535518,node,47.2276795,8.8368765,no,,,,,,,,,,,Turnhalle Schachen,,,Bei Haupteingang,,defibrillator,144,,node/10214535518,,yes,,,,,,,,,,,,,,,,,,,,
10214535519,node,47.2321884,8.8877515,permissive,,,,,,,,,,,"FC Wagen, Rickenstrasse 71, 8646 Wagen",,,Untergeschoss bei Garderoben,,defibrillator,144,,node/10214535519,,yes,,,,,,,,,,,,,,,,,,,,
10214548617,node,47.215999,8.8430632,yes,,,,,,,,,,,"Badi Stampf, Hessenhofwwg 60, 8645 Jona",,,Im Kasten bei Rettbrett,,defibrillator,144,,node/10214548617,,no,,,,,,,,,,Stadt,,,,,,,,,,
10214559517,node,47.2300146,8.8347517,yes,,,,,,,,,,,"Busbahnhof Jona, Bühlstrasse, 8645 Jona",,,Links beim Aufgang zu Perron 2,,defibrillator,144,,node/10214559517,,no,,,,,,,24/7,,,,,,,,,,,,,
