osm_id,osm_type,lat,lon,access,access:conditional,addr:city,addr:housenumber,addr:place,addr:postcode,addr:street,brand,check_date,colour,covered,defibrillator:location,defibrillator:location:en,description,emergency,emergency:phone,fixme,id,indoor,level,location,locked,manufacturer,name,opening_hours,operator,outdoor,panoramax,phone,recycling:cans,recycling:clothes,recycling:coffee_capsules,recycling:glass,recycling:glass_bottles,recycling:paper,recycling:shoes,recycling:waste,ref,source,survey:date,wheelchair
12950298101,node,46.2917581,7.5288135,yes,,,,,,,,,,,Au coin du banque,,,defibrillator,144,,node/12950298101,no,,,,,,24/7,,,7ff7ab60-ac5a-4ff4-9591-5b2bd9edda3c,,,,,,,,,,,,2025-07-07,yes
12966587515,node,46.1757704,6.8670994,,,,,,,,,,,,"Outside, to the left of the main entrance",,,defibrillator,,,node/12966587515,no,,,,,,,,,,,,,,,,,,,,,,
12969280439,node,46.1638837,6.8597701,,,,,,,,,,,,"Outside on a wall on the main parking area, to the right of the entrance to the ticket office.",,,defibrillator,,,node/12969280439,no,,,,,,,,,,,,,,,,,,,,,,
12982891775,node,46.3136516,7.4808189,yes,,,,,,,,,,,,At the reception,,defibrillator,,,node/12982891775,yes,0,,,,,07:00-23:00,,,6675d09a-2439-42f4-b55e-bcb688e988bc,,,,,,,,,,,,2025-07-06,limited
12985173571,node,46.3123879,7.4812602,yes,,,,,,,,,,,,Outside at the main entrance,,defibrillator,,,node/12985173571,no,,,,,,24/7,,,1e6ac7d7-2e34-4518-9ebe-23ee4ec3e22c,,,,,,,,,,,,2025-07-07,
12986250774,node,46.3439847,6.8338652,,,,,,,,,,,,Hanged on the external wall,,,defibrillator,,,node/12986250774,no,,,,,,,,,,,,,,,,,,,,,,
12987742691,node,46.3045689,7.4688901,yes,,,,,,,,,,,,,,defibrillator,,,node/12987742691,no,,,,,,24/7,,,0d31d025-9797-4681-9f34-c10009440d8a,,,,,,,,,,,,2025-07-08,yes
12987751710,node,46.3137494,7.4813174,customers,,,,,,,,,,,Au réception du spa/entrée du piscine,At the reception of the spa/entrance to the the pool,,defibrillator,,,node/12987751710,yes,0,,,,,09:00-20:00,,,a48bf55d-a031-40d4-8285-d885e220c670,,,,,,,,,,,,2025-07-08,limited
12989470919,node,46.308498,7.4672063,yes,,,,,,,,,,,,"Outside, next to the entrance of the cable car.",,defibrillator,,,node/12989470919,no,,,,,,24/7,,,68d457f8-f5c6-4d9a-a3d0-36d81dabef05,,,,,,,,,,,,2025-07-09,
12993826302,node,46.2151941,7.2980547,yes,,,,,,,,,,,"Entrée, sur la façade",,disponible pendant les heures d'ouverture,defibrillator,144,,node/12993826302,no,,,,,,Mo-Fr 08:00-17:00,Galliker Transport AG,,,+41 62 748 82 23,,,,,,,,,,"local_knowledge, defikarte.ch",,
13015103942,node,46.3020001,7.5357162,yes,,,,,,,,,,,,,,defibrillator,,,node/13015103942,no,,,,,,24/7,,,424736c4-99e7-418b-bfa0-cdbfc4599aa6,,,,,,,,,,,,2025-07-21,limited
13018804711,node,46.3463666,7.4349581,yes,,,,,,,,,,,Sur la facade du bâtiment,On outside wall,,defibrillator,144,,node/13018804711,no,,,no,,,24/7,,,,,,,,,,,,,,,,
13021242986,node,46.2289769,7.3584164,yes,,,,,,,,,,,,,,defibrillator,,,node/13021242986,no,,,,,,24/7,,,,,,,,,,,,,,,,
13052455777,node,46.4039972,8.1355569,yes,,,,,,,,,,,Migros Kasse,,,defibrillator,,,node/13052455777,yes,0,,,,,,Migros,,,,,,,,,,,,,,,
13065396602,node,46.1449761,7.2328126,,,,,,,,,,,,links aussen am Office de Tourism links an der Wand,,,defibrillator,144,,node/13065396602,no,,,,,,24/7,,,,,,,,,,,,,,,,
13105700861,node,46.2116575,7.7064263,yes,,,,,,,,,,,"Defi, Hotel Schwarzhorn, beim Eingang",,,defibrillator,,,node/13105700861,no,0,,,,,24/7,Tscherrig Beni und Carmen,,,+41 27 932 14 14,,,,,,,,,,,,yes
13149108801,node,46.2983115,7.8656534,,,,,,,,,,,,Wehreyering 45,,immer zugänglich,defibrillator,144,,node/13149108801,no,,,,,,24/7,Ewald Gattlen AG,,,+41 27 946 41 00,,,,,,,,,,"local_knowledge, defikarte.ch",,
13180341601,node,46.299398,7.9035154,yes,,,,,,,,,,,Dorfstrasse 4,,"das alte kommunale Gebäude, innerhalb der öffentlichen Toiletten",defibrillator,144,,node/13180341601,no,,,,,,24/7,Gemeinde Lalden,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,
13180350201,node,46.2982716,7.9069099,yes,,,,,,,,,,,Schulhaus,,An der Aussenwand der Schule,defibrillator,144,,node/13180350201,no,,,,,,24/7,Gemeinde Lalden,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,
13180351801,node,46.3019044,7.8954783,yes,,,,,,,,,,,Finnenbachstrasse16,,An der Aussenwand der Umkleidekabinen neben dem Sportplatz Finnenbach,defibrillator,144,,node/13180351801,no,,,,,,24/7,Gemeinde Lalden,,,,,,,,,,,,,"local_knowledge, defikarte.ch",,
13240772753,node,46.1109787,7.0065933,,,,,,,,,,,,,,,defibrillator,,,node/13240772753,,,,,,,,,,,,,,,,,,,,,,,
13243565401,node,46.2971819,7.6647045,,,,,,,,,,,,Gemeinde Büro,,,defibrillator,144,,node/13243565401,no,0,,,,,24/7,Gemeinde Agarn,,,+41274749630,,,,,,,,,,,,
13264965101,node,46.0837558,7.9893054,,,,,,,,,,,,Juraweg 48 frick,,,defibrillator,144,,node/13264965101,no,,,,,,,,,,,,,,,,,,,,,,
13340882601,node,46.0481897,7.6973161,,,,,,,,,,,,Rothornhütte SAC,,Während den Bewartungszeiten Juni - September,defibrillator,144,,node/13340882601,yes,0,,,,,,,,,,,,,,,,,,,,,
13355898048,node,46.3269722,7.9997689,,,,,,,,,,,,Turnhalle Bammatta,,,defibrillator,144,,node/13355898048,no,,,,,,24/7,,,,,,,,,,,,,,,,
13355898049,node,46.3256863,7.9901112,yes,,,,,,,,,,,"Aussen, links von Haupteingang Missione",,,defibrillator,144,,node/13355898049,no,0,,,,,24/7,,,,,,,,,,,,,,,,
13383666201,node,46.2684158,6.958556,yes,,,,,,,,,,,"Centre de secours et incendie CSI Chablais-VS, à gauche du bâtiment, près de l'entrée PCi",,,defibrillator,144,,node/13383666201,no,,,,,,24/7,Commune de Monthey,,,,,,,,,,,,,,,
13383668302,node,46.2682303,6.9583489,private,,,,,,,,,,,"Dans la Isuzu Pick-up véhciule du chef de matériel, VS 452 743",,Accessible uniquement pour les sapeurs-pompiers ou personnes ayant le badge d’accès de la caserne,defibrillator,144,,node/13383668302,yes,,,,,,,,,,,,,,,,,,,,,,
13410639101,node,46.3258863,8.0039005,yes,,,,,,,,,,,Mehrzweckhalle Stapfen,,dauerhaft erreichbar,defibrillator,144,,node/13410639101,no,,,,,,24/7,Gemeinde Naters,,,,,,,,,,,,,,,
13413164048,node,46.2380836,6.8537686,yes,,,,,,,,,,,"A l'angle de l'école, en bas",,,defibrillator,,,node/13413164048,no,,,,,,24/7,,,,,,,,,,,,,,,,
13413206206,node,46.2369677,6.8572797,yes,,,,,,,,,,,A l'angle du magasin de sports,,,defibrillator,,,node/13413206206,no,,,,,,24/7,,,,,,,,,,,,,,,,
13414029657,node,46.2404238,6.8759752,yes,,,,,,,,,,,Au milieu de la façade,,,defibrillator,,,node/13414029657,no,,,,,,24/7,,,,,,,,,,,,,,,,
13438997645,node,46.1348421,7.0391115,yes,,,,,,,,,,,Outside Denner supermarket entrance,,,defibrillator,,,node/13438997645,no,,,,,,,,,,,,,,,,,,,,,,
13468744102,node,46.2165255,7.5852633,,,,,,,,,,,,Devant le poste de Police,,Défibrilateur,defibrillator,144,,node/13468744102,yes,0,,,,,,Personne privée,,,,,,,,,,,,,,,
13503388101,node,46.2668938,6.9548674,permissive,,,,,,,,,,,"Dans le centre commercial « Soleil », dans le ce tre medical du Chablais, à la réception",,Disponible durant les heures d’ouverture du centre médical,defibrillator,144,,node/13503388101,yes,0,,,,,,Centre médical du Chablais,,,+41 24 473 23 30,,,,,,,,,,,,
13534108182,node,46.3808934,7.6241615,yes,,,,,,,,,green,,,,,defibrillator,,,node/13534108182,no,,,,,,24/7,,yes,,,,,,,,,,,,,,limited
13543361701,node,46.4289656,8.1618044,yes,,,,,,,,,,,Talstation Sesselbahn Gassen,,Immer erreichbar,defibrillator,144,,node/13543361701,no,0,,,,,24/7,Bellwald Sportbahnen AG,,,+41 27 971 19 27,,,,,,,,,,,,
13552094268,node,46.3791466,7.6261483,permissive,,,,,,,,,,,Inside Migros at cashier.,,,defibrillator,,,node/13552094268,yes,,,,,,Mo-Su 08:00-19:00,Migros,,,,,,,,,,,,,,,no
13565059801,node,46.2041018,6.8926334,,,,,,,,,,,,Toilettes publiques,,,defibrillator,144,,node/13565059801,no,0,,,,,,,,,,,,,,,,,,,,,
13576305901,node,46.2460896,6.9618068,yes,,,,,,,,,,,"Vestiaires Terrain Noyeraya , sur le mur côté route du Triboulet",,"Armoire verte, au-dessus coffret électrique, accès direct en voiture",defibrillator,144,,node/13576305901,no,0,,,,,24/7,Coeur Valais,,,+41 27 603 62 73,,,,,,,,,,,,
13576338201,node,46.2508648,6.9458729,yes,,,,,,,,,,,"Pl. Hôtel de Ville 2, Hôtel de Ville, dans le Hall d'entrée",,,defibrillator,144,,node/13576338201,yes,0,,,,,24/7,Coeur Valais,,,+41 27 603 62 73,,,,,,,,,,,,
13580149001,node,46.2539032,6.9473701,yes,,,,,,,,,,,"Parking Cotterg, cage d'escaliers, à côté de la caisse",,,defibrillator,144,,node/13580149001,yes,-1,,,,,24/7,Coeur Valais,,,+41 27 603 62 73,,,,,,,,,,,,
13580168701,node,46.2553187,6.9526361,yes,,,,,,,,,,,"Av. de l'Europe 42, devant la paroisse protestante",,,defibrillator,144,,node/13580168701,no,0,,,,,24/7,Cœur Valais,,,+41 27 603 62 73,,,,,,,,,,,,
13580172202,node,46.2546384,6.9570782,yes,,,,,,,,,,,"Rue des produits 9, Ecole Chimie, sur le perron à droite de la porte d'entrée",,,defibrillator,144,,node/13580172202,no,0,,,,,24/7,Cœur Valais,,,+41 27 603 62 73,,,,,,,,,,,,
13580175901,node,46.25492,6.9552338,yes,,,,,,,,,,,"Av. de la Gare 58, Tonkinelle, à gauche de l'entrée principale",,,defibrillator,144,,node/13580175901,no,0,,,,,24/7,Cœur Valais,,,+41 27 603 62 73,,,,,,,,,,,,
13580185101,node,46.2571464,6.9628414,yes,,,,,,,,,,,"Rue du Closillon 45, Garage Gattoni, devant la porte d'entrée",,,defibrillator,144,,node/13580185101,no,0,,,,,24/7,Cœur Valais,,,+41 27 603 62 73,,,,,,,,,,,,
13580191901,node,46.2594921,6.9524988,yes,,,,,,,,,,,"Tonkin 28, Salle de Gym Reposieux, à côté de l'entrée",,,defibrillator,144,,node/13580191901,no,0,,,,,24/7,Cœur Valais,,,+41 27 603 62 73,,,,,,,,,,,,
13580195801,node,46.2622774,6.9503684,permissive,,,,,,,,,,,"Rte de Clos Donroux 1, Gessimo, après la barrière, sous le couvert à boîte aux lettres",,Disponible pendant les heures d'ouverture,defibrillator,144,,node/13580195801,no,0,,,,,,Cœur Valais,,,+41 27 603 62 73,,,,,,,,,,,,
13588414101,node,46.1347509,7.3170763,yes,,,,,,,,,,,"Entrance to the Rosablanche buildings C, D, E",,"Parking deck level, inside the first door on the left wall, next to the mailboxes",defibrillator,144,,node/13588414101,yes,0,,,,,24/7,,,,,,,,,,,,,,,,
13644605664,node,46.0849664,7.3019095,,,,,,,,,,,,,,,defibrillator,,,node/13644605664,,,,,,,,,,,,,,,,,,,,,,,
13644605673,node,46.0800633,7.3182431,yes,,,,,,,,,,,,,,defibrillator,,,node/13644605673,,,,,,,,,,,,,,,,,,,,,,,
13655015101,node,46.2690172,6.9462545,,,,,,,,,,,,Maison de Commune,,"Dehors vers le mur, côté Café Central",defibrillator,144,,node/13655015101,no,,,,,,24/7,Commune,,,,,,,,,,,,,,,
13665654201,node,46.1749202,6.8713028,,,,15,,,Route de la Fin,,,,,,,,defibrillator,,,node/13665654201,,,,,,,,,,,,,,,,,,,,,,,
13686425502,node,46.30044,7.9551819,,,,,,,,,,,,Basel Aeschenplatz,,,defibrillator,144,,node/13686425502,yes,5,,,,,,,,,,,,,,,,,,,,,
