osm_id,osm_type,lat,lon,access,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,check_date,defibrillator:location,defibrillator:location:en,description,emergency,emergency:phone,fixme,id,indoor,latitude,level,longitude,name,note,opening_hours,operator,phone,postal_code,ref,source,website,wheelchair
10751025805,node,47.4428915,7.7337951,yes,,,,,,,Geb S Aussenfassade Bachem AG,,"immer Zugänglich, im Innenhof",defibrillator,144,,node/10751025805,no,,,,,,24/7,Bachem AG,+41 58 595 20 21,,,"local_knowledge, defikarte.ch",,
10751025806,node,47.4415145,7.7307903,,,,,,,,Geb H Bachem AG Empfang,,während Öffnungszeiten,defibrillator,144,,node/10751025806,yes,,,,,,Mo-Fr 08:00-17:00,Bachem AG,+41 58 595 20 21,,,"local_knowledge, defikarte.ch",,
10753566134,node,47.5553486,7.6295704,yes,,,,,,,"Hintereingang neben Tür aussen, Erdgeschoss Gartenseitig /Innenhof",,,defibrillator,144,,node/10753566134,no,,0,,,,24/7,Eisenbahner Baugenossenschaft beider Basel / Am Stausee 1 / 4127 Birsfelden,+41 79 694 90 88,,,,,
10757374206,node,47.551908,7.5806415,yes,,,,,,,"Pflegezentrum Holbeinhof, Leimenstrasse 67, 4051 Basel",,Links vom Eingang im weissen Kasten an Aussenwand,defibrillator,144,,node/10757374206,no,,0,,,,24/7,Pflegezentrum Holbeinhof,,,,"local_knowledge, defikarte.ch",,
10758916505,node,47.4583526,7.5902009,yes,,,,,,,"Gemeindeverwaltung, Hauptstrasse 63",,Aussenbereich Eingang Gemeindeverwaltung,defibrillator,144,,node/10758916505,no,,,,,,24/7,Gemeinde Pfeffingen,+41617568120,,,"local_knowledge, defikarte.ch",,
10763310510,node,47.55208,7.59342,no,,,,,,,"4.OG, Empfang (Büro440)",,oranger Koffer,defibrillator,144,,node/10763310510,yes,,,,Walder Wyss AG,,,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310511,node,47.55213,7.59225,no,,,,,,,Im Schrank im Büro,,oranger Koffer,defibrillator,144,,node/10763310511,yes,,,,Aon Schweiz AG,,,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310512,node,47.55214,7.58151,no,,,,,,,Concierge Büro rechts.,,oranger Koffer,defibrillator,144,,node/10763310512,yes,,,,Swiss Real Estate Investments AG,,,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310513,node,47.56122,7.59252,,,,,,,,"Kundendienst, 3.OG",,blauer Rucksack,defibrillator,144,,node/10763310513,yes,,,,Manor AG,,mo-fr 08:30-20:00; sa 08:00-18:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310514,node,47.51224,7.55529,yes,,,,,,,Eingang im EG,,koffer orange,defibrillator,144,,node/10763310514,yes,,,,Gruner-Böhringer AG,,,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310515,node,47.551,7.61527,,,,,,,,Im Eingangsbereich,,in weissem Kasten,defibrillator,144,,node/10763310515,yes,,,,Gruner AG,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310516,node,47.54496,7.60943,,,,,,,,"EG, Eingangsbereich",,in weissem Kasten,defibrillator,144,,node/10763310516,yes,,,,Gruner AG,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310517,node,47.49854,7.60809,no,,,,,,,Treppenhaus rechts 1. Stock,,in weissem Kasten,defibrillator,144,,node/10763310517,yes,,,,Felix Transport AG,,,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310518,node,47.51063,7.55726,,,,,,,,Hallenbadbereich im Sanitätszimmer,,gelber Koffer,defibrillator,144,,node/10763310518,yes,,,,Gemeinde Oberwil BL,,,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310519,node,47.53308,7.61104,yes,,,,,,,"Hochhaus D, EG",,in weissem Kasten,defibrillator,144,,node/10763310519,yes,,,,Fachhochschule Nordwestschweiz FHNW Hochschule für Gestaltung und Kunst,,Mo-Fr 08:00-17:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310520,node,47.53358,7.61081,yes,,,,,,,"Pavillion C, EG Treppenhaus",,in weissem Kasten,defibrillator,144,,node/10763310520,yes,,,,Fachhochschule Nordwestschweiz FHNW Hochschule für Gestaltung und Kunst,,Mo-Fr 08:00-17:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310521,node,47.5336624,7.6104734,yes,,,,,,,"BauRaum B, EG im Durchgang",,in weissem Kasten,defibrillator,144,,node/10763310521,yes,,,,Fachhochschule Nordwestschweiz FHNW Hochschule für Gestaltung und Kunst,,Mo-Fr 08:00-17:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310522,node,47.5343013,7.6099381,yes,,,,,,,"Gebäude Atelier A, EG Nord",,in weissem Kasten,defibrillator,144,,node/10763310522,yes,,,,Fachhochschule Nordwestschweiz FHNW Hochschule für Gestaltung und Kunst,,Mo-Fr 08:00-17:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310524,node,47.42342,7.47994,yes,,,,,,,Werkhof (Hauptstrassenseitig beim Eingang),,in grünem Kasten,defibrillator,144,Sind hier wirklich drei verschiedene Defis auf engstem Raum vorhanden oder handelt es sich um Doubletten?,node/10763310524,no,,,,Gemeinde Röschenz BL,,24/7,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310525,node,47.42022,7.47718,yes,,,,,,,"Schul- und Sportanlage, auf Pausenhof",,in grünem Kasten,defibrillator,144,,node/10763310525,no,,,,Gemeinde Röschenz BL,,24/7,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310526,node,47.50479,7.5556,,,,,,,,1. Stock,,in weissem Kasten,defibrillator,144,,node/10763310526,yes,,,,Permamed AG,,"Mo-Fr 08:00-12:00, 13:00-17:30",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310527,node,47.53475,7.56779,no,,,,,,,Hallenbad Kabine Bademeister,,gelber Koffer,defibrillator,144,,node/10763310527,yes,,,,Gemeinde Binningen BL,,,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310529,node,47.50519,7.51406,yes,,,,,,,"Im Schlössli, Eingangsbereich",,gelber Koffer,defibrillator,144,,node/10763310529,yes,,,,Gemeinde Biel-Benken BL,,24/7,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310530,node,47.52231,7.67844,,,,,,,,Zwischenraum bei Grossraumbüro 2.OG,,in weissem Kasten,defibrillator,144,,node/10763310530,yes,,,,FT Logistics AG,,Mo-Fr 06:00-18:30; Sa 08:00-14:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310531,node,47.51999,7.55306,no,,,,,,,"EG, grosser Durchgang Haupteingang",,in weissem Kasten,defibrillator,144,,node/10763310531,yes,,,,Nyfag AG,,,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310532,node,47.55199,7.59363,,,,,,,,"3. Stock, im Büro",,gelber Koffer,defibrillator,144,,node/10763310532,yes,,,,Orion Rechtsschutz-Versicherung AG,,"Mo-Th 08:00-12:00, 13:00-17:00; Fr 08:00-12:00, 13:00-16:30",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310533,node,47.53439,7.61124,,,,,,,,Servicecenter in Werkstatt (hinter Empfang),,oranger Koffer,defibrillator,144,,node/10763310533,yes,,,,"Emil Frey AG, Autowelt Basel-Dreispitz",,"Mo-Fr 08:00-12:00, 13:00-18:30; Sa 09:00-16:00",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310534,node,47.577,7.56995,,,,,,,,"Empfangsgebäude, im EG",,oranger Koffer,defibrillator,144,,node/10763310534,yes,,,,"Lottner AG Basel - Entsorgung, Recycling, Sammelstelle",,"Mo-Fr 06:30-11:45, 12:45-16:45; Sa 08:00-14:45",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310535,node,47.48991,7.59673,no,,,,,,,"Büro-Eingangstür, rechts",,in weissem Kasten,defibrillator,144,,node/10763310535,yes,,,,"Dachser Spedition AG, Zweigniederlassung Glattbrugg, Air & Sea Logistics",,,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310536,node,47.52881,7.7009,no,,,,,,,System befindet sich im Besucherpavillion,,gelber Koffer,defibrillator,144,,node/10763310536,yes,,,,Leureko AG,,,,,,,,,
10763310537,node,47.55079,7.57997,,,,,,,,"EG, im Wandschrank",,gelber Koffer,defibrillator,144,,node/10763310537,yes,,,,CSG Baumanagement AG,,"Mo-Th 08:00-12:00, 13:30-17:00; Fr 08:00-12:00, 13:30-16:00",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310538,node,47.41606,7.84511,,,,,,,,Pausenraum,,in weissem Kasten,defibrillator,144,,node/10763310538,yes,,,,Allfarm AG,,"Mo-Fr 08:00-12:00, 13:30-17:00",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310539,node,47.42778,7.51194,,,,,,,,1. Stock im Vorraum des Büros,,gelber Koffer,defibrillator,144,,node/10763310539,yes,,,,Spano Metallbau AG,,Mo-Fr 07:00-16:45; Fr 07:00-15:45,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310540,node,47.47213,7.60399,yes,,,,,,,Lagerhalle bei der Stempeluhr,,gelber Koffer,defibrillator,144,,node/10763310540,yes,,,,Sena Plastics AG,,Mo-Fr 07:00-17:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310541,node,47.55927,7.54466,,,,,,,,Treppenhaus EG,,gelber Koffer,defibrillator,144,,node/10763310541,yes,,,,Agrano AG,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310542,node,47.55395,7.59178,no,,,,,,,Im Schildhof,,gelber Koffer,defibrillator,144,,node/10763310542,yes,,,,Bank CIC (Schweiz) AG,,,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310543,node,47.40738,7.78593,,,,,,,,"Im Treppenhaus, Zwischenetage EG zu UG",,gelber Koffer,defibrillator,144,,node/10763310543,yes,,,,Rubitec AG,,Mo-Fr 08:00-17:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310544,node,47.4963955,7.5951859,yes,,,,,,,2. OG Empfang,,gelber Koffer,defibrillator,144,,node/10763310544,yes,,,,AK71 Ausgleichskasse Handel Schweiz,,"Mo-Fr 08:30-12:00, 13:30-16:30",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310545,node,47.52347,7.71476,,,,,,,,1. OG Grossraumbüro,,gelber Koffer,defibrillator,144,,node/10763310545,yes,,,,Lamprecht Transport AG,,Mo-Fr 07:00-18:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310546,node,47.52351,7.71496,,,,,,,,EG / Lagerbüro,,gelber Koffer,defibrillator,144,,node/10763310546,yes,,,,Lamprecht Transport AG,,Mo-Fr 07:00-18:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310547,node,47.47416,7.71944,,,,,,,,Kantine EG,,gelber Koffer,defibrillator,144,,node/10763310547,yes,,,,az Holz AG,,"Mo-Th 07:00-12:00, 13:30-17:00, Fr 07:00-12:00, 13:30-16:00",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310548,node,47.5607946,7.5504494,no,Allschwil,,3,4123,Rudolf Geigy-Strasse,,,,oranger Koffer,defibrillator,144,,node/10763310548,yes,,,,Becton Dickinson AG,,,Lifetec AG Schweiz,+41 800 122 144,,0410LTM,,,
10763310549,node,47.53453,7.60685,,,,,,,,Reception geradeaus,,oranger Koffer,defibrillator,144,,node/10763310549,yes,,,,Optiswiss AG,,Mo-Fr 08:30-17:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310550,node,47.41763,7.50493,yes,,,,,,,Im Gymbereich,,in weissem Kasten,defibrillator,144,,node/10763310550,yes,,,,Fitnessbox AG,,Mo-Fr 06:00-22:00; Sa-Su 08:00-20:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310551,node,47.54631,7.61102,yes,,,,,,,"Notfallapotheke, Sekretariat",,oranger Koffer,defibrillator,144,,node/10763310551,yes,,,,Alpha RHEINTAL Bank AG,,"Mo-Fr 08:30-12:00, 14:00-16:30",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310552,node,47.57753,7.65006,yes,,,,,,,"1.OG, vor Kopierraum",,gelber Koffer,defibrillator,144,,node/10763310552,yes,,,,STH Basel,,"Mo-Fr 08:00-12:00, 14:00-17:00",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310553,node,47.5331498,7.6096602,,Münchenstein,,10,4142,Oslo-Strasse,,Im Eingangsbereich Gebäude FCL,,in weissem Kasten,defibrillator,144,,node/10763310553,yes,,,,Fachhochschule Nordwestschweiz FHNW Hochschule für Gestaltung und Kunst,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG Schweiz,+41 800 122 144,,0642LTI,,,
10763310554,node,47.54802,7.54885,,,,,,,,"EG, beim Personenlift",,gelber Koffer,defibrillator,144,,node/10763310554,yes,,,,Gerber-Vogt AG,,"Mo-Fr 07:00-12:00, 13:30-17:00",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310555,node,47.54611,7.59446,,,,,,,,"EG, Cafeteria, Gebäude 84",,oranger Koffer,defibrillator,144,,node/10763310555,yes,,,,Bayer Consumer Care AG,,Mo-Fr 07:30-17:30,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310557,node,47.4748843,7.7405347,,,,,,,,1.OG Empfang,,oranger Koffer,defibrillator,144,,node/10763310557,yes,,,,Fitness Factory 24 GmbH,,24/7,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310558,node,47.55478,7.54226,,,,,,,,"Im Hinteren Durchgang, Büroräumlichkeiten",,gelber Koffer,defibrillator,144,,node/10763310558,yes,,,,Merz Pharma (Schweiz) AG,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310559,node,47.4221,7.50466,yes,,,,,,,"EG, bei Garderobe",,oranger Koffer,defibrillator,144,,node/10763310559,yes,,,,EGK Services AG,,"Mo-Fr 08:00-12:00, 13:30-17:00",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310560,node,47.55993,7.59472,,,,,,,,"EG, Eingangsbereich",,oranger Koffer,defibrillator,144,,node/10763310560,yes,,,,Manor AG,,Mo-Th 07:00-18:00; Fr 07:00-17:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310561,node,47.55298,7.5918,no,,,,,,,"1.OG, Küche beim Empfang",,oranger Koffer,defibrillator,144,,node/10763310561,yes,,,,Lenz Caemmerer Basel,,,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310562,node,47.54109,7.59449,yes,,,,,,,"Garderobe, EG",,oranger Koffer,defibrillator,144,,node/10763310562,yes,,,,Burckhardt + Partner AG,,"Mo-Fr 08:00-12:00, 13:30-17:00",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310563,node,47.52437,7.74245,yes,,,,,,,Eingang EG,,oranger Koffer,defibrillator,144,,node/10763310563,yes,,,,Fonsegrive GmbH,,"Mo-Fr 08:00-12:00, 13:00-17:00; Fr 08:00-12:00, 13:00-16:00",Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310564,node,47.52488,7.68903,yes,,,,,,,"Lobby, Eingangsbereich von Gebäude",,oranger Koffer,defibrillator,144,,node/10763310564,yes,,,,"VBS Verband-Services AG, Haus der Wirtschaft",,Mo-Fr 07:00-19:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310565,node,47.54227,7.56565,no,,,,,,,"Beim Eingangsbereich, linke Seite",,oranger Koffer,defibrillator,144,,node/10763310565,yes,,,,Ameropa AG,,,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310566,node,47.5627,7.58389,yes,,,,,,,3.OG bei Küche,,oranger Koffer,defibrillator,144,,node/10763310566,yes,,,,KulThrstifThng Basel H.Geiger,,We-Mo 11:00-18:00,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310567,node,47.50992,7.61505,no,,,,,,,Wand zwischen Schlüsselkasten und Stempeluhr,,oranger Koffer,defibrillator,144,,node/10763310567,yes,,,,Paul Ullrich AG,,,Lifetec AG Schweiz,+41 800 122 144,,,,,
10763310568,node,47.55196,7.64225,,,,,,,,Eingagsbereich vom Gebäude,,blauer Rucksack,defibrillator,144,,node/10763310568,yes,,,,Birsterminal AG,,"Mo-Fr 08:00-11:30, 13:30-17:00",Lifetec AG Schweiz,+41 800 122 144,,,,,
10766467905,node,47.5540864,7.5734547,,,,,,,,"Belchenstraße 6, Basel",,,defibrillator,144,,node/10766467905,yes,,1,,,,"Mo-Fr 07:30-12:00,13:00-16:30",Firma E.KALT AG,+41 61 306 36 36,,,,,
10771392905,node,47.4151112,7.8660674,yes,,,,,,,Milchlokal/Brauerei,,immer öffentlich zugänglich,defibrillator,144,,node/10771392905,no,,0,,,,24/7,Gemeinde Häfelfingen,+41794077405,,,"local_knowledge, defikarte.ch",,
10777896895,node,47.5575281,7.5904768,,,,,,,,"Im Eingangsbereich, nach Kasse",,,defibrillator,144,,node/10777896895,yes,,,,,,,,,,,,,
10781539926,node,47.5523715,7.5906824,yes,,,,,,,"Elisabethenstrasse 16, Bühnen Eingang (Porte)",,,defibrillator,144,,node/10781539926,yes,,0,,,,Mo-Fr 08:00-17:00,Theater Basel,+41 61 295 11 00,,,,,
10781604959,node,47.5540432,7.5737362,yes,,,,,,,1.OG Gang,,,defibrillator,144,,node/10781604959,yes,,1,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",Andrea Moser,+41613063622,,,,,
10806763608,node,47.565487,7.6398915,yes,,,,,,,nach der Kapelle 5 vor Eingang zu Aufbahrungsräumen,,Während Öffnungszeiten des Friedhofareals. Mit dem Auto nur Mo-Fr 8 bis 17:30 Uhr,defibrillator,144,,node/10806763608,no,,0,,,,"07:00-19:30,08:00-17:30",Stadtgärtnerei Friedhöfe Basel,+41 61 267 20 00,,,,,
10829463405,node,47.5312676,7.6366534,,,,,,,,Vögtlin Instruments GmbH (Eingang),,Während Bürozeiten geöffnet,defibrillator,144,,node/10829463405,yes,,,,,,Mo-Fr 08:00-17:00,Vögtlin Instruments GmbH,+41 61 756 63 00,,,"local_knowledge, defikarte.ch",,
10846389206,node,47.4617002,7.8131193,yes,,,,,,,Hauptgebäude Rauscher und Stoecklin,,Im Bürogebäude Nach der Glastüre Rechts in den Gang gehen. Der Defi befindet sich links neben der blauen Türe,defibrillator,144,,node/10846389206,yes,,,,,,"Mo-Fr 07:30-11:30,13:30-16:30",Rauscher und Stoecklin AG,+41619763481,,,"local_knowledge, defikarte.ch",,
10866986106,node,47.5354681,7.63376,,,,,,,,Haupteingang dann links im Labor,,Während den Öffnungszeiten,defibrillator,144,,node/10866986106,yes,,0,,,,,Praxisklinik Rennbahn AG,+41614656464,,,,,
10880476605,node,47.4895097,7.7286077,,,,,,,,BBZBL,,Im Parterre und auf allen Stockwerken?,defibrillator,144,,node/10880476605,yes,,0,,,,Mo-Fr 07:00-18:00,Schule,,,,,,
10886227425,node,47.4017025,7.7175039,,,,,,,,,,,defibrillator,144,,node/10886227425,no,,,,,,,,,,,,,
10887067005,node,47.4435503,7.7342302,,,,,,,,im Gebäude,,,defibrillator,144,,node/10887067005,yes,,0,,,,Mo-Fr: 06:00-20:00,CARBOGEN AMCIS AG,+41790000000,,,"local_knowledge, defikarte.ch",,
10887067006,node,47.4416836,7.7316554,,,,,,,,im Gebäude,,,defibrillator,144,,node/10887067006,yes,,0,,,,Mo-Fr: 08:00-16:30,CARBOGEN AMCIS AG,+41790000000,,,"local_knowledge, defikarte.ch",,
10887072606,node,47.4408717,7.7309793,,,,,,,,im Gebäude,,,defibrillator,144,,node/10887072606,yes,,0,,,,Mo-Fr: 06:00-21:00,CARBOGEN AMCIS AG,+41790000000,,,"local_knowledge, defikarte.ch",,
10901648667,node,47.4848595,7.738552,yes,,,,,,,Vor Eingang Werkhof,,,defibrillator,144,,node/10901648667,no,,,,,,24/7,Stadt Liestal,+41 61 927 52 18,,,,,
10901653171,node,47.5489477,7.5948884,yes,,,,,,,Im Garten,,,defibrillator,144,,node/10901653171,no,,,,,,24/7,Pavel Herman,+41774882286,,,,,
10923582512,node,47.5226032,7.6140364,yes,,,,,,,Foyer neben Küche (Im Haus),,,defibrillator,144,,node/10923582512,yes,,0,,,,Mo-Fr 07:00-21:00,Reformierte Kirchgemeinde,+41 61 411 96 74,,,,,
10926776205,node,47.5193469,7.6959148,yes,,,,,,,KUSPO Haupteingang rechts,,,defibrillator,144,,node/10926776205,no,,0,,,,,Gemeinde,,,,,,
10929671605,node,47.4591939,7.8067461,yes,,,,,,,Clubhaus Gaderobe SV Sissach,,Aussen beim unteren Eingang,defibrillator,144,,node/10929671605,no,,0,,,,24/7,,,,,,,
10963504705,node,47.5409259,7.5920098,,,,,,,,Café Momo,,,defibrillator,144,,node/10963504705,yes,,0,,,,Mo-Sa 11:00-16:00; Su 11:00-17:00,,+41 61 367 86 00,,,,,
10963507305,node,47.5412708,7.5917969,yes,,,,,,,"Haupteingang, gegenüber des Empfangs",,,defibrillator,144,,node/10963507305,yes,,0,,,,24/7,Stiftung,+41 61 367 85 85,,,,,
10989344805,node,47.5237568,7.6484868,yes,,,,,,,Friedhof Muttenz,,,defibrillator,144,,node/10989344805,no,,,,,,24/7,Gemeinde Muttenz,,,,,,
11010991811,node,47.4428372,7.5462632,yes,,,,,,,Aufenthaltsraum,,,defibrillator,144,,node/11010991811,yes,,1,,,,"Mo-Fr 08:00-12:00,13:00-17:00",PM Mangold Holzbau AG,+41619859100,,,,,
11011018625,node,47.4729253,7.8828153,yes,,,,,,,Aufenthaltsraum,,,defibrillator,144,,node/11011018625,yes,,1,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",PM Mangold Holzbau AG,+41619859100,,,,,
11012127918,node,47.4053174,7.7493375,yes,,,,,,,"im Zwischenflur, links neben der Herrentoilette beim Verbansdkasten an der Wand.",,,defibrillator,144,,node/11012127918,yes,,,,,,Mo-Fr 05:30-17:30,Plattner AG,+41 61 965 40 00,,,,,
11037266744,node,47.5533148,7.5923119,no,,,,,,,VISCHER Bar/Cafeteria (5.OG),,,defibrillator,144,,node/11037266744,yes,47.55332326,,7.592333121,VISCHER AG,,Mo-Fr 08:00-18:00,Lifetec AG,+41 800 122 144,,,,,
11037266752,node,47.55207,7.59221,yes,,,,,,,Eingangsbereich,,,defibrillator,144,,node/11037266752,yes,47.55207,,7.59221,Funk Insurance Brokers AG,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG,+41 800 122 144,,,,,
11038060226,node,47.5789648,7.5969815,,,,,,,,Lonza Rezeption,,,defibrillator,144,,node/11038060226,no,,,,,,Mo-Fr 08:00-12:00,Lonza DPS,+41 78 7222403,,,"local_knowledge, defikarte.ch",,
11038063109,node,47.4969664,7.6074066,yes,,,,,,,"Dornwydenweg 11, 4144 Arlesheim",,Vor dem Eingang zum Handwerkershop,defibrillator,144,,node/11038063109,no,,0,,,,24/7,Würth AG,+41 61 705 91 11,,,,,
11038063707,node,47.5512439,7.5616255,yes,,,,,,,"Victoria Apotheke,",,An der Aussenwand der Apotheke,defibrillator,144,,node/11038063707,no,,0,,,,24/7,,,,,,,
11038063813,node,47.5776982,7.5967938,,,,,,,,Lonza Rezeption,,,defibrillator,144,,node/11038063813,no,,0,,,,Mo-Fr 08:00-17:30,Lonza DPS,+41 78 7222403,,,"local_knowledge, defikarte.ch",,
11038066505,node,47.5370331,7.6349369,,,,,,,,Zurich HelpPoint Basel - Muttenz,,während den Öffnungszeiten verfügbar,defibrillator,144,,node/11038066505,yes,,,,,,Mo-Fr: 07.00 - 18.00,Zürich Versicherungs-Gesellschaft AG,+41800808080,,,"local_knowledge, defikarte.ch",,
11054299105,node,47.49963,7.7165759,yes,,,,,,,"Einwohnergemeinde Frenkendorf, im Haupteingang",,während den Öffnungszeiten verfügbar,defibrillator,144,,node/11054299105,yes,,0,,,,Mo-Fr: 08:00-17:00,Einwohnergemeinde Frenkendorf,+41619061010,,,"local_knowledge, defikarte.ch",,
11064993411,node,47.3927158,7.8561535,yes,,,,,,,Hauswand beim Werkhof,,,defibrillator,144,,node/11064993411,no,,0,,,,24/7,Roman Wagner,+41 79 617 02 82,,,,,
11118333413,node,47.5576608,7.544083,,,,,,,,"Gewerbestrasse 7, 4123 Allschwil, beim Haupteingang (gelbe Türe) geradeaus auf der linken Seite an der Wand",,,defibrillator,144,,node/11118333413,yes,,,,,,Mo-Fr 07.00 - 17.00,Firma Eglin Präzisionsmechanik AG,+41614821400,,,"local_knowledge, defikarte.ch",,
11150042105,node,47.4183386,7.4988878,no,,,,,,,Praxis Hinterfeld,,während den Öffnungszeiten verfügbar,defibrillator,144,,node/11150042105,yes,,,,,,,Arztpraxis,+41617659400,,,"local_knowledge, defikarte.ch",,
11151089705,node,47.4822926,7.60721,yes,,,,,,,"Gewerbestrasse 7a, 2. Stock. Für Zutritt bei SISA klingeln. Lift, 2. Stock aussteigen. Links und dann direkt nochmals links. AED hängt über dem Feuerlöscher",,Nur während Bürozeiten erreichbar,defibrillator,144,,node/11151089705,yes,,2,,,,,SISA Studio Informatica SA,+41792477315,,,,,
11166992305,node,47.5193702,7.612442,,,,,,,,"Schulackerstrasse 4, im Eingangsbereich",,,defibrillator,144,,node/11166992305,yes,,0,,,,,Gemeinde Münchenstein,+41 61 416 11 00,,,,,
11170196837,node,47.5149198,7.5591402,,,,,,,,Passage 8,,unten am Trammgleis,defibrillator,144,,node/11170196837,yes,,0,,,,Mo-Fr 07:30-18:00,Firma Privat,+41 61 401 50 50,,,,,
11185095737,node,47.5541998,7.5903779,,,,,,,,Stadtcasino Basel:Backstage bei Bühnenaufgang rechts,,Während Öffnungszeiten & Konzertbetrieb verfügbar,defibrillator,144,,node/11185095737,yes,,0,,,,Mo-Su 07:00-24:00,Casino-Gesellschaft Basel,+41 61 226 36 00,,,"local_knowledge, defikarte.ch",,
11207116637,node,47.5083599,7.6130909,,,,,,,,Holcim (Schweiz) AG,,Während der Öffnungszeiten,defibrillator,144,,node/11207116637,yes,,0,,,,Montag bis Freitag,Firma,+41588506400,,,"local_knowledge, defikarte.ch",,
11218552542,node,47.4787159,7.5999568,no,,,,,,,Büro im,,Paramedic mit defi im Auto,defibrillator,144,,node/11218552542,no,,8,,,,,Privat,+41 79 886 24 31,,,,,
11218565556,node,47.4787071,7.6000649,no,,,,,,,Servi-Medical AG Kevin Fuhrer 8 Stock,,Servi-Medical AG Kevin Fuhrer Paramedic Notfallrucksack mit Defibrilator,defibrillator,144,,node/11218565556,no,,8,,,,,Kevin Fuhrer Servi-Medical AG,+41 79 886 24 31,,,,,
11221858737,node,47.523982,7.7020859,yes,,,,,,,"Hofer AG, 7a",,an der Aussenwand zugänglich,defibrillator,144,,node/11221858737,no,,0,,,,24/7,haus-leo.ch,,,,,,
11252847637,node,47.4768371,7.605686,,,,,,,,"Rofra Bau AG, Empfang",,während den Öffnungszeiten verfügbar,defibrillator,144,,node/11252847637,yes,,0,,,,Mo-Fr. 07:30-12:00 und 13:00-17:00,Rofra Bau AG,+41 61 756 94 94,,,"local_knowledge, defikarte.ch",,
11267648870,node,47.553921,7.607941,yes,,,,,,,Vor dem Eingang rechts an der Wand,,-,defibrillator,144,,node/11267648870,no,,0,,,,24/7,Verein Saal 12,+41 76 527 41 19,,,"local_knowledge, defikarte.ch",,
11271400669,node,47.5105884,7.7161038,yes,,,,,,,Im Friedhofs Gebäude,,,defibrillator,144,,node/11271400669,yes,,,,,,Mo-Fr: 08:00-17:00,Gemeinde,+41619061010,,,"local_knowledge, defikarte.ch",,
