osm_id,osm_type,lat,lon,access,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,check_date,contact:email,contact:phone,contact:website,defibrillator:location,description,description:de,description:en,email,emergency,emergency:phone,fixme,id,indoor,latitude,level,location,longitude,name,opening_hours,operator,operator:type,outdoor,phone,ref,source,website,wheelchair
10822632605,node,47.3161884,7.7022475,yes,,,,,,,,,,,Garage Falkenstein,Bei der Tankstelle,,,,defibrillator,144,,node/10822632605,no,,,,,,24/7,Gemeine Balsthal/Garage Falkenstein,,,+41623913444,,"local_knowledge, defikarte.ch",,
10831372005,node,47.2082716,7.5402872,yes,,,,,,,,,,,Werkhof Solothurn Garage,24h zugänglich,,,,defibrillator,144,,node/10831372005,no,,,,,,,,,,,,,,
10839145805,node,47.2052036,7.5362509,yes,,,,,,,,,,,"Unterer Winkel 1, 4500 Solothurn","Während Öffnungszeiten verfügbar. Befindet sich in der Eingangshalle, neben dem Lift. Die Eingangstüre lässt ich über den Türöffnerknopf öffnen.",,,,defibrillator,144,,node/10839145805,yes,,,,,,Mo-Fr 07:30-17:30,Bürgergemeinde Solothurn,,,+41 32 622 62 21,,"local_knowledge, defikarte.ch",,
10840209917,node,47.4893091,7.6106023,yes,,,,,,,,,,,vor Eingang Apotheke,,,,,defibrillator,144,,node/10840209917,no,,0,,,,,,,,,,,,
10846192205,node,47.3594815,7.9750121,,,,,,,,,,,,"Eingang über Lade-Rampe hinter dem Gebäude (nordseitig): 1. OG, Gang/Treppenhaus",,,,,defibrillator,144,,node/10846192205,yes,,1,,,,Mo-Fr 07:30-17:00,"Gewerbe-Verbund, Verein",,,+41 62 298 10 00,,"local_knowledge, defikarte.ch",,
10865572805,node,47.3855882,7.9529221,,,,,,,,,,,,Gebäude Nord,,,,,defibrillator,144,,node/10865572805,yes,,0,,,,"Mo-Th 08:00-12:00, 13:30-17:00; Fr 08:00-12:00, 13:30-16:00",Vogt AG,,,+41 62 285 75 75,,,,
10876057005,node,47.2257011,7.5755803,yes,,,,,,,,,,,"Attisholz Areal, Aussenwand Kiesofenhalle - Malerei","Ab Eingang Nord: bis zur Arena fahren, Treppe links des Tunnels hoch oder Treppe der Arena (2) hoch und bis zum Gebäude laufen, alternativ durch Tunnel (3) zur Spirale (5) fahren, Spirale hochlaufen.",,,,defibrillator,144,,node/10876057005,no,,,,,,Mo-Su 08:00-22:00,Halter AG,,,,,,,
10880933306,node,47.1943522,7.6136002,yes,,,,,,,,,,,Beim Bankomat der Raiffeisenbank in Subingen,,,,,defibrillator,144,,node/10880933306,yes,,0,,,,24/7,Swisscom,,,+41326132020,,,,
10881215305,node,47.3967132,8.0084217,yes,,,,,,,,,,,"Gemeindehaus, Dorfplatz 1, 5015 Erlinsbach SO",Im Foyer des Gemeindehauses frei zugänglich ,,,,defibrillator,144,,node/10881215305,yes,,,,,,Mo-Fr 07:30-19:00,Gemeinde Erlinsbach SO,,,+41628575700,,"local_knowledge, defikarte.ch",,
10886060705,node,47.2162962,7.5493938,yes,,,,,,,,,,,"Baselstrasse 99, 4500 Solothurn",,,,,defibrillator,144,,node/10886060705,yes,,,,,,24/7,Bürgergemeinde Solothurn,,,+41 32 626 24 64,,"local_knowledge, defikarte.ch",,
10887973905,node,47.346979,7.9096092,no,,,,,,,,,,,"Einkaufszentrum Sälipark, Kundendienst Migros",Während der Ladenöffnungszeit beim MM-Personal des Kundendienst Betriebssanität alarmieren,,,,defibrillator,144,,node/10887973905,yes,,0,,,,,Migros,,,+41 58 567 97 30,,,,
10888045705,node,47.343037,7.9008944,yes,,,,,,,,,,,Vor Eingang Stadthalle / Sporthalle Erlimattweg 3 Olten,Vor Eingangstür links,,,,defibrillator,144,,node/10888045705,no,,0,,,,24/7,Einwohnergemeinde Olten,,,+41 62 206 12 54,,,,
10888112305,node,47.3496495,7.8980583,yes,,,,,,,,,,,"Hammer Center, nach den Kassen an Wand über dem öffentlichen Kopiergerät",Während Ladenöffnungszeiten zugänglich,,,,defibrillator,144,,node/10888112305,yes,,0,,,,,Migros,,,+41 58 567 96 50,,,,
10907258405,node,47.3079744,7.6817849,yes,,,,,,,,,,,"EG Bei der Bademeister Tür, Schwimmbad Moos",,,,,defibrillator,144,,node/10907258405,yes,,0,,,,,Gemeinde,,,+41797035679,,,,
10910676162,node,47.2135131,7.5282463,,,,,,,,,,,,Pausenraum Eleven,oranger Koffer,,,,defibrillator,144,,node/10910676162,yes,,,,,Ypsomed AG,Mo-Fr 08:00-12:00; 13:30-17:00,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10910676190,node,47.3172,7.81664,no,,,,,,,,,,,An Gebäude (bei Anlieferung hinter Betonwand) bei GO-Rampe,Grüner Kasten,,,,defibrillator,144,,node/10910676190,no,,,,,Emil Frey AG,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10910676191,node,47.31585,7.81638,no,,,,,,,,,,,"An Fassade von Haus-Nr. 17, nach Einfahrt durch Tor links an Fassade",Grüner Kasten,,,,defibrillator,144,,node/10910676191,no,,,,,Emil Frey AG,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10910676193,node,47.34988,7.94379,yes,,,,,,,,,,,An Säule beim Haupteingang Gemeindehaus,Koffer orange,,,,defibrillator,144,,node/10910676193,no,,,,,Gemeinde Dulliken SO,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10910676194,node,47.33599,7.94698,yes,,,,,,,,,,,An Fassade von Restaurant,Koffer orange,,,,defibrillator,144,,node/10910676194,no,,,,,Gemeinde Dulliken SO,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10910676195,node,47.39277,7.97057,yes,,,,,,,,,,,Bushaltestelle an Hauptstrasse,Grüner Kasten,,,,defibrillator,144,,node/10910676195,no,,,,,Defibrilator,24/7,Lifetec AG Schweiz,,,+41 800 122 144,1134LTS,,,
10910676196,node,47.20622,7.55679,,,,,,,,,,,,Rezeption EG (Beim Portier);B102 Gebäude rechts nach Türe,oranger Koffer,,,,defibrillator,144,,node/10910676196,yes,,,,,Scintilla AG (Robert Bosch AG),,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10916248792,node,47.1995874,7.5755173,yes,,,,,,,,,,,,,,,,defibrillator,144,,node/10916248792,yes,,,,,,Mo-Fr 7:00 - 17:00,,,,,,,,
10943909806,node,47.3166792,7.7970299,yes,,,,,,,,,,,Werkstatt,,,opening time only,,defibrillator,144,,node/10943909806,yes,,0,,,,Mo-Fr 07:15 - 17:15,Alfag Egerkingen AG,,,+41 62 389 05 05,,,,
10961021198,node,47.3503577,7.9096926,,,,,,,,,,,,In entrance,,,,,defibrillator,144,,node/10961021198,yes,,0,,,,,,,,,,,,
10970489606,node,47.2136581,7.4838889,yes,,,,,,,,,,,"Schützenhaus Bellach, Ostfassade",,,,,defibrillator,144,,node/10970489606,no,,,,,,24/7,Schützengesellschaft Bellach,,,+41 79 322 92 11,,"local_knowledge, defikarte.ch",,
10976995005,node,47.1762095,7.4127347,yes,,,,,,,,,,,"Archstrasse 70, 2540 Grenchen","auf dem Parkplatz montiert, zugänglich für alle!",,,,defibrillator,144,,node/10976995005,no,,0,,,,24/7,Axpo Biomasse AG,,,+41326520492,,,,
11037266753,node,47.1882,7.40618,yes,,,,,,,,,,,"Im EG, Eingangsbereich unter Stempeluhr",,,,,defibrillator,144,,node/11037266753,yes,47.1882,,,7.40618,Hüsler Nest AG,,Lifetec AG,,,+41 800 122 144,,,,
11037266778,node,47.21329,7.52808,no,,,,,,,,,,,Pausenraum Eleven,,,,,defibrillator,144,,node/11037266778,yes,47.21329,,,7.52808,Ypsomed AG,Mo-Fr 07:30-17:00,Lifetec AG,,,+41 800 122 144,,,,
11038063607,node,47.113786,7.4172069,yes,,,,,,,,,,,Altes Schulhaus Biezwil;Vorraum,,,,,defibrillator,144,,node/11038063607,yes,,0,,,,24/7,Gemeinde,,,,,,,
11038063723,node,47.1995471,7.5319809,,,,,,,,,,,,Zurich HelpPoint Solothurn,während den Öffnungszeiten verfügbar,,,,defibrillator,144,,node/11038063723,yes,,,,,,Mo-Fr: 07.30 - 12.00; 13.30 - 17.00,Zürich Versicherungs-Gesellschaft AG,,,+41800808080,,"local_knowledge, defikarte.ch",,
11038063811,node,47.3148391,7.8274906,yes,,,,,,,,,,,Toilettengebäude bei der Kirche,,,,,defibrillator,144,,node/11038063811,no,,,,,,24/7,Röm. kath. Kirchgemeinde Gunzgen,,,+41622160011,,"local_knowledge, defikarte.ch",,
11051121005,node,47.4081574,7.5443308,,,,,,,,,,,,Gemeinde Verwaltung Breitenbach,,,,,defibrillator,144,,node/11051121005,no,,0,,,,,,,,,,,,
11054272005,node,47.2957722,7.5964411,,,,,,,,,,,,Feuerwehrmagazin/Werkhof Aussenfront,,,,,defibrillator,144,,node/11054272005,no,,0,,,,24/7,Feuerwehr Mittelthal,,,,,,,
11056103005,node,47.2013841,7.4178314,yes,,,,,,,,,,,"Einfamilienhaus, Chrüzliacherstrasse 14, 2544 Bettlach",jederzeit zugänglich,,,,defibrillator,144,,node/11056103005,no,,,,,,24/7,Privatperson,,,+41794614458,,"local_knowledge, defikarte.ch",,
11070607406,node,47.3907617,7.5938249,yes,,,,,,,,,,,Schulhaus March - Meltingen/Zullwil,"Vor dem Schulhauseingang, wettergeschützt und öffentlich zugänglichNach Gebrauch bitte umgehend dem Hauswart der Schule March oder einer Lehrerschaft melden.",,,,defibrillator,144,,node/11070607406,no,,0,,,,24/7,Schulhaus March - Aufsichtskommission,,,+41 61 551 11 51,,,,
11070734578,node,47.1717818,7.5814936,,,,,,,,,,,,,,,,,defibrillator,144,Bitte Ort präzisieren. Existenz laut https://www.nau.ch/ort/solothurn/offentliche-defibrillatoren-in-gerlafingen-installiert-66180020,node/11070734578,,,,,,,,,,,,,,,
11104579505,node,47.204165,7.5426936,,,,,,,,,,,,"Hauptbahnhof-Gebäude, Mitte, Eingang ""Gleis 1""",,,,,defibrillator,144,,node/11104579505,yes,,1,,,,"Mo-Fr 07:00-12:00, 13:00-15:00",Busbetrieb Solothurn und Umgebung (BSU),,,+4132 622 37 22,,"local_knowledge, defikarte.ch",,
11125005605,node,47.1993212,7.5280058,yes,,,,,,,,,,,Schwimmbad Ost an Aussenmauer,24h,,,,defibrillator,144,,node/11125005605,no,,,,,,24/7,Stadt Solothurn,,,+41 32 626 92 70,,"local_knowledge, defikarte.ch",,
11125009705,node,47.2065594,7.5371146,yes,,,,,,,,,,,Haus am Land / Jugendherberge Solothurn / auf der rechten Seite bei Eingangstüre ,unter der Laube,,,,defibrillator,144,,node/11125009705,no,,0,,,,24/7,Stadt Solothurn,,,+41 32 626 92 70,,"local_knowledge, defikarte.ch",,
11135516305,node,47.2819608,7.7128458,,,,,,,,,,,,"Produktionshalle Schelling AG, links neben Sani-Raum",während Schichtzeiten verfügbar,,,,defibrillator,144,,node/11135516305,yes,,0,,,,"Mo-Fr 07:30-12:00,13:00-17:00",SCHELLING AG,,,,,,,
11148276505,node,47.1838063,7.6228921,yes,,,,,,,,,,,"Feuerwehrmagazin, 4557 Horriwil",Vor dem Eingang. Notfalltreffpunkt,,,,defibrillator,144,,node/11148276505,no,,0,,,,24/7,Unbekannt,,,,,,,
11191216137,node,47.3034925,7.7957278,private,,,,,,,,,,,"Umgangweg 25, 4623 Neuendorf","Schopf, Innen Süd-Ost",,,,defibrillator,144,,node/11191216137,,,,,,,24/7,"Lukas von Arx, Umgangweg 29, 4623 Neuendorf",,,+41796086513,,"local_knowledge, defikarte.ch",,
11226588137,node,47.359129,7.9725391,,,,,,,,,,,,"Logistik AZF, beim Sanitätsraum, grüner Kasten",während Öffnungszeiten verfügbar. Klingeln,,,,defibrillator,144,,node/11226588137,yes,,0,,,,Mo-Do 06:00-17:00 Fr 06:00-16:00,e + h Services AG,,,+41622886111,,"local_knowledge, defikarte.ch",,
11226595337,node,47.3583731,7.9732096,,,,,,,,,,,,Am Empfang e + h Services AG,während Öffnungszeiten verfügbar. Am Empfang verlangen,,,,defibrillator,144,,node/11226595337,yes,,0,,,,Mo-Fr 08:00-12:00 und 13:00-17:00,e + h Services AG,,,+41622886111,,"local_knowledge, defikarte.ch",,
11227588837,node,47.1883247,7.498282,yes,,,,,,,,,,,Feuerwehrmagazin Lüsslingen-Nennigkofen,frei zugänglich,,,,defibrillator,144,,node/11227588837,no,,,,,,24/7,Feuerwehr Lüsslingen-Nennigkofen,,,+41797232030,,"local_knowledge, defikarte.ch",,
11233266437,node,47.3529078,7.9811473,yes,,,,,,,,,,,Erlimatthalle neben dem Eingang,,,,,defibrillator,144,,node/11233266437,no,,0,,,,24/7,Gemeinde,,,+41 79 421 88 43,,,,
11246293438,node,47.196857,7.4202424,private,,,,,,,,,,,In der Werkstatt von 41 Medical,nur während der Öffnungszeiten,,,,defibrillator,144,,node/11246293438,yes,,1,,,,,41 Medical,,,,,,,
11255215437,node,47.2076089,7.5370663,yes,,,,,,,,,,,Vigierhof in Durchgang bei Drogerie Müller,Zugang 24h,,,,defibrillator,144,,node/11255215437,no,,,,,,,Stadt Solothurn,,,+41 32 626 92 70,,"local_knowledge, defikarte.ch",,
11272614569,node,47.3116058,7.6824045,yes,,,,,,,,,,,Tankstelle Garage Meier Balsthal,Ganzer Tag verfügbar,,,,defibrillator,144,,node/11272614569,no,,,,,,24/7,Einwohnergemeinde Balsthal,,,+41 62 386 76 76,,"local_knowledge, defikarte.ch",,
11272626869,node,47.3138316,7.6916206,yes,,,,,,,,,,,"Kulturkanal Haulismatt, Hintereingang",Immer zugänglich,,,,defibrillator,144,,node/11272626869,no,,0,,,,24/7,Einwohnergemeinde Balsthal ,,,+41 62 386 76 76,,"local_knowledge, defikarte.ch",,
11281014269,node,47.2319497,7.5037603,yes,,,,,,,,,,,Hallenbad,Immer verfügbar,,,,defibrillator,144,,node/11281014269,no,,,,,,,Gemeinde,,,,,,,
11281079769,node,47.3061243,7.6321024,yes,,,,,,,,,,,vor dem Feuerwehr Magazin,öffentlich zugänglich,,,,defibrillator,144,,node/11281079769,no,,,,,,24/7,Einwohnergemeinde Matzendorf,,,+41623941959,,"local_knowledge, defikarte.ch",,
11283000237,node,47.2263663,7.6171299,yes,,,,,,,,,,,In the temporary shop,,,,,defibrillator,144,,node/11283000237,yes,,0,,,,,,,,,,,,
11283631869,node,47.2978677,7.7730056,no,,,,,,,,,,,"Schulhausstrasse 2, 4626 Niederbuchsiten",Schulhaus Bereich Haupteingang,,,,defibrillator,144,,node/11283631869,no,,0,,,,,Einwohnergemeinde Niederbuchsiten,,,+4162 389 70 00,,"local_knowledge, defikarte.ch",,
11283706069,node,47.2957214,7.7671967,yes,,,,,,,,,,,"Dorfstrasse 20, 4626 Niederbuchsiten",Bei der Gemeindeverwaltung,,,,defibrillator,144,,node/11283706069,no,,,,,,,Einwonergemeinde Niederbuchsiten,,,+4162 389 70 00,,"local_knowledge, defikarte.ch",,
11283718369,node,47.2957122,7.7672023,yes,,,,,,,,,,,"Dorfstrasse 20, 4626 Niederbuchsiten",Bei der Gemeindeverwaltung,,,,defibrillator,144,,node/11283718369,no,,,,,,,Einwonergemeinde Niederbuchsiten,,,+4162 389 70 00,,"local_knowledge, defikarte.ch",,
11288562069,node,47.3040945,7.7173859,yes,,,,,,,,,,,"Bergrestaurant Roggen, aussen an Flügelmauer bei Gartenwirtschaft",öffentlich zugänglich,,,,defibrillator,144,,node/11288562069,no,,,,,,24/7,Bürgergemeinde Oensingen,,,+41792963604,,"local_knowledge, defikarte.ch",,
11288573269,node,47.287446,7.7076173,,,,,,,,,,,,Bürogebäude BSB + Partner Ingenieure und Planer AG,,,,,defibrillator,144,,node/11288573269,yes,,,,,,Mo-Fr: 07:30 - 17:00,BSB + Partner Ingenieure und Planer AG,,,+41623883838,,"local_knowledge, defikarte.ch",,
11293090770,node,47.299831,7.7697104,,,,,,,,,,,,"Kiepe Electric Schweiz AG Firmengebäude, Produktion",solange das Geschäft geöffnet ist,,,,defibrillator,144,,node/11293090770,yes,,0,,,,Mo-Fr 06:15 - 17:30,Firma,,,+41 62 389 90 76,,"local_knowledge, defikarte.ch",,
11309092869,node,47.1706992,7.5283519,yes,,,,,,,,,,,"Primarschule Lohn-Ammannsegg, Eingang Altes Schulhaus",,,,,defibrillator,144,,node/11309092869,no,,0,,,,24/7,Burgergemeinde Lohn-Ammannsegg,,,+41 32 677 53 00,,,,
11310282869,node,47.168685,7.524074,yes,,,,,,,,,,,"Alte Schmitte Lohn-Ammannsegg, linke Seite von Alte Bernstr. AED ist draussen.",,,,,defibrillator,144,,node/11310282869,no,,0,,,,24/7,Wohnheim Alte Schmitte,,,+41 32 677 51 00,,,,
11331027169,node,47.2797214,7.7189822,yes,,,,,,,,,,,Unter der Treppe im Showroom,Nur während der Of,,,,defibrillator,144,,node/11331027169,yes,,0,,,,Mo-Th 07:30-17:00; Fr 07:00-16:00,s: stebler,,,+41 62 388 42 42,,,,
11332789169,node,47.3051786,7.8395712,permissive,,,,,,,,,,,Vor dem Eingang der Kantine,Das Areal ist nur während den Öffnungszeiten öffentlich zugänglich.,,,,defibrillator,144,,node/11332789169,no,,0,,,,Mo-Fr 06:00-18:00,Kieswerk Gunzgen AG,,,+41 62 209 21 00,,"local_knowledge, defikarte.ch",,
11332794269,node,47.2689686,7.7831,no,,,,,,,,,,,Clubhaus FC Wolfwil neben der Theke,während Spiel- und Trainingsbetrieb verfügbar,,,,defibrillator,144,,node/11332794269,yes,,,,,,,FC Wolfwil,,,+41 79 828 10 78,,"local_knowledge, defikarte.ch",,
11349418369,node,47.4082609,7.5391246,,,,,,,,,,,,"Grienackerweg 10, VEBO Genossenschaft",Während Öffnungszeiten verfügbar,,,,defibrillator,144,,node/11349418369,yes,,,,,,Mo. - Fr. 07:30 - 17:00,Vebo Genossenschaft,,,+41617899393,,,,
11375082370,node,47.2068946,7.5334167,no,,,,,,,,,,,Treppe Richtung Migros Gebäude,Zu den Migros Öffnungszeiten,,,,defibrillator,144,,node/11375082370,yes,,0,,,,,Migros Aare Genossenschaft,,,+41 58 567 10 00,,,,
11383564370,node,47.2297798,7.5287622,yes,,,,,,,,,,,Sammelstelle Hauptstrasse,,,,,defibrillator,144,,node/11383564370,no,,,,,,24/7,Einwohnergemeinde Rüttenen,,,+41326225006,,"local_knowledge, defikarte.ch",,
11401696569,node,47.2300338,7.5027891,yes,,,,,,,,,,,"Gemeindeverwaltung Oberdorf, Haupteingang",,,,,defibrillator,144,,node/11401696569,no,,0,,,,,Gemeinde Oberdorf,,,,,,,
11414417469,node,47.3773787,8.0264461,yes,,,,,,,,,,,Gemeindeverwaltung Eppenberg-Wöschnau neben Eingang,während 24h/7 Tagen verfügbar,,,,defibrillator,144,,node/11414417469,no,,,,,,,Einwohnergemeinde Eppenberg-Wöschnau,,,+41 62 849 77 08,,"local_knowledge, defikarte.ch",,
11432620769,node,47.2041064,7.5131407,yes,,,,,,,,,,,Schwingerhalle Eingang Süd,Zugang 24h,,,,defibrillator,144,,node/11432620769,no,,,,,,24/7,Fussballplätze mittleres Brühl,,,+41 32 626 92 70,,"local_knowledge, defikarte.ch",,
11432622469,node,47.2096349,7.5367711,yes,,,,,,,,,,,Konzertsaal Zentrale Parkuhr,Nicht mehr vorhanden!,,,,defibrillator,144,,node/11432622469,no,,0,,,,,,,,+41 32 626 92 70,,"local_knowledge, defikarte.ch",,
11432629069,node,47.2102105,7.5322385,yes,,,,,,,,,,,"Schulhaus Hermesbühl Turnhalle, bei Einfahrt Pausenhof rechts",Zugang 24h,,,,defibrillator,144,,node/11432629069,no,,,,,,24/7,Stadt Solothurn,,,+41 32 626 92 70,,"local_knowledge, defikarte.ch",,
11432629070,node,47.2101093,7.5420707,yes,,,,,,,,,,,"Stadtbauamt Abteilung Tiefbau, bei Eingang links",Zugang 24h,,,,defibrillator,144,,node/11432629070,no,,,,,,24/7,Stadt Solothurn,,,+41 32 626 92 70,,"local_knowledge, defikarte.ch",,
11432636369,node,47.2082718,7.5340087,yes,,,,,,,,,,,Amthausplatz Bushaltestelle Nord,Zugang 24h,,,,defibrillator,144,,node/11432636369,no,,,,,,24/7,Stadt Solothurn,,,+41 32 626 92 70,,"local_knowledge, defikarte.ch",,
11432636370,node,47.2073457,7.5412564,yes,,,,,,,,,,,"Regio Energie, Eingang Ritterquai",Zugang 24h,,,,defibrillator,144,,node/11432636370,no,,,,,,24/7,Stadt Solothurn,,,+41 32 626 92 70,,"local_knowledge, defikarte.ch",,
11432640769,node,47.2182718,7.5459014,yes,,,,,,,,,,,"Friedhof St. Katharinen, Abdankungshalle, bei Eingang WC Damen",Zugang 24h,,,,defibrillator,144,,node/11432640769,no,,,,,,24/7,Stadt Solothurn,,,+41 32 626 92 70,,"local_knowledge, defikarte.ch",,
11441628069,node,47.1906884,7.4064831,no,,,,,,,,,,,Ottos Ladeneingang rechts an der Wand,während den Öffnungszeiten verfügbar ,,,,defibrillator,144,,node/11441628069,yes,,,,,,,Ottos Grenchen,,,,,,,
11473296669,node,47.3080472,7.6790903,yes,,,,,,,,,,,Eingang fitneXX Tenniszenter und Restaurant Moos Balsthal,Vor dem Eingang,,,,defibrillator,144,,node/11473296669,no,,,,,,24/7,fitneXX Balsthal,,,+41 62 388 46 40,,"local_knowledge, defikarte.ch",,
11473303070,node,47.3198838,7.7007121,yes,,,,,,,,,,,Schreinerei Haefeli AG,Unter der Treppe Eingang Schreinerei Haefeli,,,,defibrillator,144,,node/11473303070,no,,,,,,24/7,Einwohnergemeinde Balsthal,,,+41 62 386 76 76,,"local_knowledge, defikarte.ch",,
11488408169,node,47.2095409,7.5368788,yes,,,,,,,,,,,Bei Parkuhr vor dem Konzertsaal,Nicht mehr vorhanden!,,,,defibrillator,144,,node/11488408169,no,,,,,,,Stadt Solothurn,,,+41 32 626 92 70,,,,
11503163869,node,47.1932594,7.3898184,no,,,,,,,,,,,"CDNP, W17, Bau 5",an Wand neben Eingang Abt. Mechanik,,,,defibrillator,144,,node/11503163869,yes,,0,,,,,"The Swatch Group R&D Ltd, Division CDNP",,,+41 32 655 23 33,,"local_knowledge, defikarte.ch",,
11510536569,node,47.2849668,7.7193892,yes,,,,,,,,,,,"NSNW AG, Werkhof Oensinge",Haupteingang,,,,defibrillator,144,,node/11510536569,yes,,0,,,,24/7,NSNW AG,,,+41619754545,,,,
11545377070,node,47.2090578,7.5481714,yes,,,,,,,,,,,Schulhaus Schützenmatt,Zugang 24h,,,,defibrillator,144,,node/11545377070,no,,,,,,24/7,Stadt Solothurn,,,+41 32 626 92 70,,"local_knowledge, defikarte.ch",,
11549704069,node,47.2049194,7.5400878,yes,,,,,,,,,,,"GIBS Solothurn Gebäude A, Eingang Süd Niklaus - Konradstrasse",Zugang 24h,,,,defibrillator,144,,node/11549704069,no,,,,,,24/7,Stadt Solothurn,,,+41 32 626 92 70,,"local_knowledge, defikarte.ch",,
11576195069,node,47.0866816,7.4673074,yes,,,,,,,,,,,Schulhaus Brunnenthal Nordfassade,,,,,defibrillator,144,,node/11576195069,no,,,,,,24/7,Gemeinde Messen,,,+41 79 765 53 53,,"local_knowledge, defikarte.ch",,
11576200269,node,47.1035722,7.430379,yes,,,,,,,,,,,Wendeplatz Balm b. Messen,,,,,defibrillator,144,,node/11576200269,no,,,,,,24/7,Gemeinde Messen,,,+41797655353,,"local_knowledge, defikarte.ch",,
11576231869,node,47.1191796,7.4840391,yes,,,,,,,,,,,Eingang Alte Post Unterramseren,Türe immer Offen,,,,defibrillator,144,,node/11576231869,yes,,,,,,24/7,Gemeinde Messen,,,+41797655353,,"local_knowledge, defikarte.ch",,
11598133669,node,47.3459182,7.8821915,yes,,,,,,,,,,,WHB 3. Türe rechts nach dem Empfang (Betreuung),Ab Mitternacht bis 05.30 Uhr ist die Haupttüre abgeschlossen. Nachtwache ist aber zum Öffnen der Türe über den Telefonknopf zu erreichen.,,,,defibrillator,144,,node/11598133669,yes,,,,,,24/7,WHB Wangen bei Olten,,,+41622057020,,"local_knowledge, defikarte.ch",,
11607325075,node,47.2133909,7.5702977,,,,,,,,,,,,"Emmespitz 1, Zuchwil Checkpoint",Im Sanitätsraum,,,,defibrillator,144,,node/11607325075,yes,,0,,,,Mo.-Sa. 6:00-18:00 Uhr,DARU Wache,,,+41 76 438 98 01,,,,
11618571703,node,47.4858533,7.6104152,private,,,,,,,,,,,Eingang EG Werkstatt MO-FR 07:30-12:00 13:15-17:15,Oranger Koffer,,,,defibrillator,144,,node/11618571703,yes,,,,,Auvoba AG,"Mo-Fr 07:30-12:00, 13:15-17:15",Lifetec AG Schweiz,,,+41 800 122 144,,,,
11722130969,node,47.316843,7.6955795,yes,,,,,,,,,,,"Eingang Gemeindehaus, Goldgasse 13",Ganzer Tag Verfügbar,,,,defibrillator,144,,node/11722130969,no,,,,,,24/7,Einwohnergemeinde Balshtal,,,+41 62 388 46 40,,"local_knowledge, defikarte.ch",,
11743355169,node,47.2151229,7.4951756,no,,,,,,,,,,,Sporthalle Kaselfeld,"Defibrilator befindet sich in der Halle, zugänglich während Betriebszeiten",,,,defibrillator,144,,node/11743355169,yes,,,,,,,Gemeinde Bellach,,,+41 32 617 36 09,,"local_knowledge, defikarte.ch",,
11743359369,node,47.2106154,7.495712,no,,,,,,,,,,,Turbensaal,während den Öffnungszeiten verfügbar,,,,defibrillator,144,,node/11743359369,yes,,,,,,,Gemeinde Bellach,,,+41 32 617 36 09,,"local_knowledge, defikarte.ch",,
11743364369,node,47.210721,7.4894679,yes,,,,,,,,,,,Klubhaus FC Bellach,öffentlich,,,,defibrillator,144,,node/11743364369,no,,,,,,,Gemeinde Bellach,,,+41 32 617 36 09,,"local_knowledge, defikarte.ch",,
11744856769,node,47.212554,7.4992204,yes,,,,,,,,,,,Einwohnergemeinde Bellach,öffentlich,,,,defibrillator,144,,node/11744856769,no,,0,,,,,Gemeinde Bellach,,,+41 32 617 36 09,,"local_knowledge, defikarte.ch",,
11786699699,node,47.189261,7.6170178,customers,,,,,,,,,,,"Oberstufe Wasseramt OST Subingen, Im Eingangsbereich der Turnhalle",Weisser Kasten,,,,defibrillator,144,,node/11786699699,yes,,0,,,Oberstufe Wasseramt OST Subingen,"""Während Schulbetrieb""",Lifetec AG Schweiz,,,+41 800 122 144,1110LTI,,,
11811213171,node,47.2014978,7.5254284,,,,,,,,,,,,Centris AG,während Öffnungszeiten,,,,defibrillator,144,,node/11811213171,yes,,1,,,,,"Centris AG, Betriebssanität",,,+41793493471,,,,
11824850574,node,47.3638492,7.9322201,,,,,,,,,,,,Feuerwehrmagazin Winznau,nur durch Feuerwehr,,,,defibrillator,144,,node/11824850574,yes,,0,,,,24/7,Feuerwehr,,,,,"local_knowledge, defikarte.ch",,
11828910069,node,47.352801,7.9831123,no,,,,,,,,,,,Bühlhalle Foyer,während der Schulzeit,,,,defibrillator,144,,node/11828910069,yes,,0,,,,,Gemeinde Däniken,,,+41794218843,,,,
11886003069,node,47.3267559,7.8512442,yes,,,,,,,,,,,"Mehrzweckhalle, neben Eingang rechts",,,,,defibrillator,144,,node/11886003069,no,,,,,,24/7,Einwohnergemeinde Kappel,,,+41 79 333 96 20,,"local_knowledge, defikarte.ch",,
11886012769,node,47.3268613,7.8487605,permissive,,,,,,,,,,,"Gemeindehaus, Dorfstrasse 27, im Foyer",während der Öffnungszeiten verfügbar,,,,defibrillator,144,,node/11886012769,yes,,,,,,,Einwohnergemeinde Kappel,,,+41 79 333 96 20,,"local_knowledge, defikarte.ch",,
11886782369,node,47.179256,7.6040091,yes,,,,,,,,,,,Turnhalle Oekingen - Eingang,Immer Verfügbar,,,,defibrillator,144,,node/11886782369,no,,,,,,,Gemeinde Oekingen,,,+41 32 675 74 87,,"local_knowledge, defikarte.ch",,
