osm_id,osm_type,lat,lon,access,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,amenity,check_date,contact:phone,defibrillator:location,defibrillator:location:en,description,email,emergency,emergency:phone,fixme,id,image,indoor,internet_access,latitude,level,longitude,name,note,opening_hours,operator,operator:phone,operator:type,phone,postal_code,ref,source,website,wheelchair
10763310608,node,47.34639,8.24928,yes,,,,,,,,,Jay’s House of Power GmbH Beim Beinstrecker neben Fenster Alte Bahnhofstrasse 27 0328LTM,,oranger Koffer,,defibrillator,144,,node/10763310608,,yes,,,,,Jay’s House of Power GmbH,,"MO, DI, DO, FR 09:00 - 13:00 / 16.00 - 20.00 MI 16:00 - 20:00 SA, SO 10:00 - 13:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310609,node,47.4139543,8.1927787,yes,Möriken,,45,5103,Bruneggerstrasse,,,,Neben Briefkasten,,Grüner Kasten,,defibrillator,144,,node/10763310609,,no,,,,,Luginbühl Fahrzeugtechnik AG,,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,0335LTS,,,
10763310610,node,47.39388,8.04488,yes,,,,,,,,,Garderobe rechts in Wandkasten,,oranger Koffer,,defibrillator,144,,node/10763310610,,yes,,,,,Kultur & Kongresshaus Aarau,,Mo-Fr 08:00-16:00,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310611,node,47.31852,8.15562,,,,,,,,,,Teppenhaus 1.OG bei Cafeteria,,oranger Koffer,,defibrillator,144,,node/10763310611,,yes,,,,,Bertschi AG,,"Mo-Fr 07:30-12:00, 13:00-17:45",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310612,node,47.31921,8.15542,,,,,,,,,,Containerbüro (untere Seite von Hauptgebäude),,oranger Koffer,,defibrillator,144,,node/10763310612,,yes,,,,,Bertschi AG,,"Mo-Fr 07:30-12:00, 13:00-17:45",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310613,node,47.44029,8.21675,,,,,,,,,,Bei Schlosserei (im Gebäude Südseite),,oranger Koffer,,defibrillator,144,,node/10763310613,,yes,,,,,Bertschi AG,,Mo-Fr 07:30-17:15,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310614,node,47.4409,8.21689,,,,,,,,,,"Bürogebäude, EG Treppenhaus",,oranger Koffer,,defibrillator,144,,node/10763310614,,yes,,,,,Bertschi AG,,Mo-Fr 07:30-17:15,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310615,node,47.30728,7.92314,,,,,,,,,,Verpflegungsinsel,,oranger Koffer,,defibrillator,144,,node/10763310615,,yes,,,,,DS Smith Packaging Switzerland AG,,"Mo-Th 07:30-12:00, 13:00-17:00; Fr 07:30-12:00, 13:00-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310616,node,47.32228,7.99169,,,,,,,,,,Bei Montageraum,,gelber Koffer,,defibrillator,144,,node/10763310616,,yes,,,,,RIBAG Licht AG,,"Mo-Th 08:00-12:00, 13:30-17:00; Fr 08:00-12:00, 13:30-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310618,node,47.39026,8.32911,,,,,,,,,,EG Eingang Büro,,gelber Koffer,,defibrillator,144,,node/10763310618,,yes,,,,,Krankenkasse Birchmeier,,"Mo-Th 08:00-12:00, 14:00-17:00; Fr 08:00-12:00, 14:00-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310622,node,47.45423,8.32943,,,,,,,,,,1.OG Küche,,oranger Koffer,,defibrillator,144,,node/10763310622,,yes,,,,,Prealpina Suisse GmbH,,Mo-Fr 08:00-17:30,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310623,node,47.49037,8.10056,yes,,,,,,,,,"Herzoghaus, Korridor EG",,oranger Koffer,,defibrillator,144,,node/10763310623,,yes,,,,,Schul- und Erziehungsheim Effingen,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310624,node,47.38874,8.13358,no,,,,,,,,,"EG, Umkleidekabine",,gelber Koffer,,defibrillator,144,,node/10763310624,,yes,,,,,railCare AG,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310625,node,47.34996,8.34006,no,,,,,,,,,"2.OG, Sitzungszimmer",,gelber Koffer,,defibrillator,144,,node/10763310625,,yes,,,,,Reuss Private AG,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310626,node,47.23521,8.18439,,,,,,,,,,Abgang EG zu UG in Produktionshalle,,oranger Koffer,,defibrillator,144,,node/10763310626,,yes,,,,,Eichenberger Gewinde AG,,"Mo-Th 07:45-12:00, 13:15-17:00; Fr 07:45-12:00, 13:15-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310627,node,47.41792,8.37763,yes,,,,,,,,,"Lobby, beim Empfang",,oranger Koffer,,defibrillator,144,,node/10763310627,,yes,,,,,HRMP Spreitenbach AG Hilton Garden Inn,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310628,node,47.37375,8.38703,,,,,,,,,,Warenogang,,gelber Koffer,,defibrillator,144,,node/10763310628,,yes,,,,,BWB-Iten AG,,"Tu-Fr 07:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310629,node,47.35142,8.28123,,,,,,,,,,"IB Wohlen AG Steingasse 31 1328LTM Werkgebäude, 1.OG",,Oranger Koffer,,defibrillator,144,,node/10763310629,,yes,,,,,IB Wohlen AG,,"Tu-Fr 07:30-11:45, 13:15-17:00; Fr 07:30-11:45, 13:15-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310630,node,47.40022,8.16378,no,,,,,,,,,Bei Passerelle B74 / B09,,oranger Koffer,,defibrillator,144,,node/10763310630,,yes,,,,,"Unifil AG, Filtertechnik",,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310631,node,47.44666,8.14904,yes,,,,,,,,,"Vor dem Pausenraum, beim Durchgang Hauptgebäude",,oranger Koffer,,defibrillator,144,,node/10763310631,,yes,,,,,TREIER AG,,"Mo-Fr 07:30-12:00, 13:30-17:30",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310633,node,47.4717205,8.3053119,yes,,,,,,,,,"EG, Hinten beim Feuerlöscher",,schwarzer Koffer,,defibrillator,144,,node/10763310633,,yes,,,,,CSS Versicherung AG,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310634,node,47.57105,8.25737,yes,,,,,,,,,"Beim Eingang Gemeindehaus, neben Schaukasten",,oranger Koffer,,defibrillator,144,,node/10763310634,,no,,,,,Gemeinde Döttingen AG,,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310635,node,47.44751,8.2937,,,,,,,,,,"Im EG, Eingangsbereich",,oranger Koffer,,defibrillator,144,,node/10763310635,,yes,,,,,Hüsser Gmür + Partner AG,,"Mo-Fr 08:00-12:00, 13:00-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310637,node,47.28079,7.92611,yes,,,,,,,,,"Eingang, Wohnhaus Matten",,in grünem Wandkasten,,defibrillator,144,,node/10763310637,,no,,,,,Stiftung azb,,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310638,node,47.56478,8.40926,,,,,,,,,,"1.OG Maschinenhaus, Elektroraum",,oranger Koffer,,defibrillator,144,,node/10763310638,,yes,,,,,Kubrix AG,,"Mo-Th 07:00-12:00, 13:00-16:30; Fr 07:00-12:00, 13:00-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310639,node,47.50908,8.01039,,,,,,,,,,"EG, Infowand in Produktionshalle",,oranger Koffer,,defibrillator,144,,node/10763310639,,yes,,,,,Kubrix AG,,"Mo-Th 07:00-12:00, 13:00-16:30; Fr 07:00-12:00, 13:00-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310640,node,47.37869,8.07475,,,,,,,,,,"EG, vor Sekretariat",,oranger Koffer,,defibrillator,144,,node/10763310640,,yes,,,,,KLINGER Gysi AG,,"Mo-Th 07:30-12:00, 13:00-17:00; Fr 08:00-12:00, 13:00-16:30",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310641,node,47.55507,8.09051,,,,,,,,,,"1.OG, Durchgang Produktion",,oranger Koffer,,defibrillator,144,,node/10763310641,,yes,,,,,KLINGER Gysi AG,,"Mo-Th 07:30-12:00, 13:00-17:00; Fr 08:00-12:00, 13:00-16:30",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310642,node,47.42933,8.35824,,,,,,,,,,1.OG bei Drucker/Kopierstation im Durchgang des Bürotrakts,,oranger Koffer,,defibrillator,144,,node/10763310642,,yes,,,,,SIBIRGroup AG,,"Mo-Th 08:00-12:00, 13:00-17:00; Fr 08:00-12:00, 13:00-16:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310644,node,47.29006,8.26488,yes,,,,,,,,,"Empfang / Ausstellung, neben Empfangstheke",,oranger Koffer,,defibrillator,144,,node/10763310644,,yes,,,,,Brunner Küchen AG,,"Mo-Th 08:00-12:00, 13:00-17:30; Fr 08:00-12:00, 13:00-16:00; Sa 09:00-15:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310645,node,47.38876,8.04839,,,,,,,,,,3.OG Eingangsbereich Lagerraum;2.OG im Eingangsbereich,,oranger Koffer,,defibrillator,144,,node/10763310645,,yes,,,,,Coop Rechtsschutz AG,,Mo-Fr 08:00-18:00,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10763310646,node,47.44308,8.2085,no,,,,,,,,,Im Postbüro,,oranger Koffer,,defibrillator,144,,node/10763310646,,yes,,,,,Futura Vorsorgestiftung,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10764498406,node,47.3945654,8.1766605,yes,,,,,,,,,Traitafina Turnzentrum Lenzburg,,vor dem Haupteingang,,defibrillator,144,,node/10764498406,,no,,,,,,,,Turnzentrum Aargau,,,+41795969806,,,"local_knowledge, defikarte.ch",,
10768534305,node,47.5063669,8.0147088,yes,,,,,,,,,"Dörrmattweg 9, 5070 Frick",,,,defibrillator,144,,node/10768534305,,no,,,,,,,24/7,Alterszentrum Bruggbach,,,+41 62 865 22 00,,,"local_knowledge, defikarte.ch",,
10774857505,node,47.3493127,8.0504932,yes,,,,,,,,,An Aussenfasade Feuerwehr Entfelden-Muhen,,Bei Notalarm Feuerwehr /Notfallknopf,,defibrillator,144,,node/10774857505,,no,,,,,,,,Verein Sanität Region Entfelden-Muhen /Gabriela Hermann,,,+41 79 283 41 49,,,"local_knowledge, defikarte.ch",,
10775784505,node,47.39474,8.0511307,yes,,,,,,,,,Tellistrasse 4; Haeny-Gebäude,,Schulöffnungszeiten 07:00-18:00 / Mo- Fr ohne Schulferien,,defibrillator,144,,node/10775784505,,yes,,,,,,,Mo-Fr 07:00-18:00,Alte Kantonsschule Aarau,,,+41 62 834 67 00,,,"local_knowledge, defikarte.ch",,
10778829805,node,47.5698332,8.2588994,no,,,,,,,,,Kirche Döttingen,,,,defibrillator,144,,node/10778829805,,yes,,,0,,,,,,,,,,,,,
10794877705,node,47.5974681,8.2933957,yes,,,,,,,,,Fussballplatz Barz Zurzach,,,,defibrillator,144,,node/10794877705,,no,,,,,,,,SC Zurzach,,,,,,,,
10804120005,node,47.4183657,8.3184992,yes,,,,,,,,,Haupteingang,,öffentlich zugänglich,,defibrillator,144,,node/10804120005,,no,,,0,,,,24/7,ELEKTRA Oberrohrdorf,,,+41564966021,,,,,
10826420805,node,47.4866357,8.2808751,yes,,,,,,,,,"Tennisclub, neben Eingang Clubhaus",,"Abgeschlossenes Gittertor, Mitglieder haben Schlüssel.",,defibrillator,144,,node/10826420805,,no,,,0,,,,,Tennisclub Obersiggenthal,,,+41 56 282 43 37,,,"local_knowledge, defikarte.ch",,
10826426305,node,47.4587806,8.2507807,yes,,,,,,,,,Eingang Gebäude,,Während Büroöffnungszeiten verfügbar,,defibrillator,144,,node/10826426305,,yes,,,0,,,,Mo-Fr 08:00-17:00,Firma Nidec Schweiz AG,,,+41 56 201 42 42,,,"local_knowledge, defikarte.ch",,
10831745505,node,47.5614582,8.2860786,yes,,,,,,,,,Gemeindehaus,,Neben dem Eingang,,defibrillator,144,,node/10831745505,,no,,,,,,,24/7,Gemeinde,,,+41 56 269 00 20,,,"local_knowledge, defikarte.ch",,
10839420005,node,47.5875331,8.2933152,,,,,,,,,,"Rathaus, Gemeinde Zurzach",,Während den Öffnungszeiten,,defibrillator,144,,node/10839420005,,yes,,,0,,,,"Mo-Fr 08:00-12:00,13:30-17:00",Gemeinde Zurzach,,,+41562697111,,,"local_knowledge, defikarte.ch",,
10844035205,node,47.5481498,7.8012264,yes,,,,,,,,,Schulhaus Engerfeld,,Neben Eingangstüre,,defibrillator,144,,node/10844035205,,no,,,,,,,24/7,Stadt Rheinfelden,,,+41 61 835 51 11,,,,,
10844041105,node,47.547836,7.8025184,yes,,,,,,,,,Vor Sporthalle,,während Öffnungszeiten / Schulzeiten,,defibrillator,144,,node/10844041105,,yes,,,-1,,,,07:30-22:00,Stadt Rheinfelden,,,+41 61 835 51 11,,,,,
10846749405,node,47.3972962,8.0619746,,,,,,,,,,"Stiftung Guyerweg, EG, neben Büro Guyerweg",,"wochentags zwischen 08:00 bis 20:00 Uhr, am Wochenende von 11:30 bis 20:00 Uhr",,defibrillator,144,,node/10846749405,,yes,,,,,,,"Mo-Fr 08:00-20:00, Sa-Su 11:30-20:00",Stiftung Guyerweg,,,+41 62 822 00 54,,,"local_knowledge, defikarte.ch",,
10848437705,node,47.4025503,8.1277853,,,,,,,,,,Arztpraxis,,während Praxisöffnungszeiten verfügbar,,defibrillator,144,,node/10848437705,,yes,,,,,,,"Mo-Th 07:30-17:00, Fr 07:30-14:00",Praxis Gruppe Rupperswil,,,+41 62 889 20 89,,,"local_knowledge, defikarte.ch",,
10859981505,node,47.2875843,7.9414845,,,,,,,,,,Porte Swissprinters,,Während Öffnungszeiten verfügbar,,defibrillator,144,,node/10859981505,,yes,,,0,,,,Mo-Fr 07:00-16:30,Swissprinters,,,+41 58 787 30 00,,,"local_knowledge, defikarte.ch",,
10860192305,node,47.2937735,7.9357016,,,,,,,,,,Klingeln -> 1. Stock Büro Admin,,Während Öffnungszeiten verfügbar,,defibrillator,144,,node/10860192305,,yes,,,1,,,,Mo-Fr 08:00-17:00,Firma Metrohm Schweiz AG,,,+41 62 745 28 28,,,"local_knowledge, defikarte.ch",,
10864781705,node,47.401697,8.1264818,yes,,,,,,,,,Gemeindehaus Rupperswil,,ausserhalb Gebäude beim Haupteingang,,defibrillator,144,,node/10864781705,,no,,,0,,,,24/7,Gemeinde Rupperswil,,,+41 62 889 23 30,,,"local_knowledge, defikarte.ch",,
10864965605,node,47.400644,8.126986,no,,,,,,,,,Sporthalle Rupperswil,,Zugänglich während Schulbetrieb ,,defibrillator,144,,node/10864965605,,yes,,,,,,,,Gemeinde Rupperswil,,,+41 62 889 23 30,,,"local_knowledge, defikarte.ch",,
10867131105,node,47.4546741,8.2879694,,,,,,,,,,Feuerwehr Stützpunkt Baden,,während Öffnungszeiten verfügbar,,defibrillator,144,,node/10867131105,,yes,,,0,,,,,Stützpunktfeuerwehr Baden,,,,,,,,
10867133105,node,47.4601827,8.2764178,no,,,,,,,,,Trakt P Treppenhaus,,,,defibrillator,144,,node/10867133105,,yes,,,1,,,,,ABB,,,,,,,,
10879388105,node,47.3618205,8.0536519,,,,,,,,,,Haupteingang/Werkstattbüro,,,,defibrillator,144,,node/10879388105,,yes,,,0,,,,06:30-18:00,Autoschmid AG,,,+41627375360,,,,,
10881215306,node,47.3625314,8.0523361,yes,,,,,,,,,EG /Neben Eingang Autoschmid AG Reifenhotel,,,,defibrillator,144,,node/10881215306,,yes,,,0,,,,Mo-Fr 07:30-18:00,Autoschmid AG,,,+41627375360,,,,,
10886074505,node,47.3865086,8.1115097,,,,,,,,,,"Neulandweg 3: Treppenhaus west, Neulandweg 5: Personaleingang",,,,defibrillator,144,,node/10886074505,,yes,,,0,,,,Mo-Fr 06:00-21:00,CARBOGEN AMCIS AG,,,+41790000000,,,"local_knowledge, defikarte.ch",,
10886079605,node,47.3902743,8.0411232,,,,,,,,,,2. OG bei Caféteria,,,,defibrillator,144,,node/10886079605,,yes,,,2,,,,Mo-Fr 08:00-16:30,CARBOGEN AMCIS AG,,,+41790000000,,,"local_knowledge, defikarte.ch",,
10887484106,node,47.4823793,8.2035782,,,,,,,,,,"Haus A, Medizinisches Zentrum Brugg",,Treppenhaus rechts,,defibrillator,144,,node/10887484106,,yes,,,2,,,,07:00-19:00,MZB,,,,,,,,
10899418005,node,47.1990603,8.3981673,,,,,,,,,,"Bürogebäude Industrie Nord 2, EG",,,,defibrillator,144,,node/10899418005,,yes,,,2,,,,"Mo-Fr 07:30-12:00,13:00-17:00",INEOS Compounds Switzerland AG,,,+41 41 789 82 00,,,"local_knowledge, defikarte.ch",,
10901435478,node,47.2743071,8.3384476,yes,,,,,,,,,Eingang Gemeindeverwaltung,,,,defibrillator,144,,node/10901435478,,no,,,,,,,,Gemeinde Muri,,,+41 56 675 52 40,,,,,
10905020605,node,47.3802557,8.1656849,yes,,,,,,,,,"Schulhaus Staufen, Gebäude alte Turnhalle",,immer verfügbar,,defibrillator,144,,node/10905020605,,no,,,0,,,,24/7,Gemeinde Staufen,,,+41 62 886 10 10,,,"local_knowledge, defikarte.ch",,
10905855905,node,47.5463431,7.9156473,yes,,,,,,,,,Burgmattstrasse 23,,Feuerwehrmagazin,,defibrillator,144,,node/10905855905,,no,,,,,,,24/7,Feuerwehr Unteres Fischingertal,,,,,,,,
10910676157,node,47.4849038,8.2414709,no,,,,,,,,,Treppenhaus/Gang im 2.OG neben Warenlift,,oranger Koffer,,defibrillator,144,,node/10910676157,,yes,,,,,Spaelti-TS AG,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10910676166,node,47.4480075,8.2095103,yes,,,,,,,,,"Nach Haupteingang in die Lagerhalle, direkt nach Türe rechts",,oranger Koffer,,defibrillator,144,,node/10910676166,,yes,,,,,Fuchs-Movesa AG,,"Mo-Fr 08:00-12:00,13:30-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10910676167,node,47.4482781,8.2108781,,,,,,,,,,EG bei den zwei Büroarbeitsplätzen in der Lagerhalle,,oranger Koffer,,defibrillator,144,,node/10910676167,,yes,,,,,Fuchs-Movesa AG,,"Mo-Fr 08:00-12:00,13:30-17:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10910676192,node,47.30617,7.93253,yes,,,,,,,,,Im Showroom an Betonpfosten,,Koffer Orange,,defibrillator,144,,node/10910676192,,yes,,,,,Garage Tornisello AG,,"Mo-Fr 07:30-12:00, 13:30-18:30; Sa 09:00-15:00",Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10910803806,node,47.47105,8.15983,yes,,,,,,,,,Beim Eingang Gemeindehaus,,grüner kasten,,defibrillator,144,,node/10910803806,,no,,,,,Gemeinde Villnachern AG,,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10910803807,node,47.41844,8.31839,yes,,,,,,,,,kein kommentar,,oranger Koffer,,defibrillator,144,,node/10910803807,,no,,,,,"EOR, Elektra Oberrohrdorf",,24/7,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10910803808,node,47.32147,7.9836,,,,,,,,,,Zentrallager (Zwischen Zentrallager 2 & 3 neben Tor beim Feuerlöschschlauch),,oranger Koffer,,defibrillator,144,,node/10910803808,,yes,,,,,Emil Frey Betriebs AG,,Mo-Fr 08:00-18:30; Sa 08:00-16:00,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10910803809,node,47.32256,7.98247,,,,,,,,,,EG Neubau Lackcenter,,oranger Koffer,,defibrillator,144,,node/10910803809,,yes,,,,,Emil Frey Betriebs AG,,Mo-Fr 08:00-18:30; Sa 08:00-16:00,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10910803810,node,47.37574,8.388,,,,,,,,,,Aufenthaltsraum,,oranger Koffer,,defibrillator,144,,node/10910803810,,yes,,,,,Werner Gehrig Nutzfahrzeuge AG,,Mo-Fr 07:00-17:15,Lifetec AG Schweiz,,,+41 800 122 144,,,,,
10915439205,node,47.549108,7.7819263,yes,,,,,,,,,"neben Eingangstür an der Hauswand, Tannenweg 68",,Achtung: VOLLAUTOMAT. von Strasse aus gut sichtbar,,defibrillator,144,,node/10915439205,,no,,,0,,,,24/7,Privatperson,,,+41 78 657 72 07,,,,,
10916087605,node,47.4513982,8.1489144,no,,,,,,,,,beim WC vom Baumschul Café,,Während der Öffnungszeiten,,defibrillator,144,,node/10916087605,,no,,,0,,,,,zulauf Gartencenter,,,,,,,,
10921156305,node,47.5516908,7.9894102,,,,,,,,,,"AENOVA, Haupteingang an Nordseite des Gebäudes. AED im Sanitätszimmer im Gebäude",,Während Büroöffnungszeiten verfügbar,,defibrillator,144,,node/10921156305,,yes,,,,,,,Werktags Mo-Fr 08:00 - 17:00,SwissCo Services AG,,,+41 62 866 41 41,,,"local_knowledge, defikarte.ch",,
10922038405,node,47.488499,8.2610857,yes,,,,,,,,,Eingang Bäckerei Frei,,"Haupteingang Bäckerei Frei, aussen an der Fassade",,defibrillator,144,,node/10922038405,,no,,,,,,,24/7,Gemeinde Turgi,,,+41 56 201 70 10,,,"local_knowledge, defikarte.ch",,
10926106005,node,47.3102659,7.9303835,,,,,,,,,,Sakristei,,Tagsüber zugänglich,,defibrillator,144,,node/10926106005,,yes,,,0,,,,,Reformierte Kirche,,,,,,,,
10931600612,node,47.5346457,7.7349988,,,,,,,,,,im Foyer des Umkleidegebäudes,,,,defibrillator,144,,node/10931600612,,yes,,,,,,,,,,,,,,,,
10939649505,node,47.3444598,8.0503739,yes,,,,,,,,,Tiefgarage seite Nordweg,,Jederzeit,,defibrillator,144,,node/10939649505,,no,,,,,,,,Nordweg,,,+41 79 946 74 84,,,,,
10943278705,node,47.4540917,8.3109138,,,,,,,,,,Hotel IBIS,,bei Reception,,defibrillator,144,,node/10943278705,,yes,,,0,,,,24/7,Hotel Ibis,,,,,,,,
10943909805,node,47.6005663,8.2802134,no,,,,,,,,,Mehrzweckhalle Rietheim,,"Eingangsbereich Mehrzweckgebäude, Schlüsseldepot",,defibrillator,144,,node/10943909805,,yes,,,0,,,,,Gemeinde Zurzach,,,+41562697111,,,,,
10970558505,node,47.5048116,8.0112147,yes,,,,,,,,,Dammstrasse 5;Parterre,,während den Öffnungszeiten,,defibrillator,144,,node/10970558505,,yes,,,0,,,,Mo-Fr 06.30-18.30,Spitex Regio Frick,,,+41628715777,,,,,
10975952205,node,47.4710625,8.2262272,,,,,,,,,,Brackrütistrasse 5; Kant. Werkhof,,,,defibrillator,144,,node/10975952205,,yes,,,0,,,,Mo-Fr 06:30-17:00,Kanton Aargau,,,,,,,,
10980160405,node,47.3571276,8.3316785,,,,,,,,,,Kaserne Bremgarten,,Bei der Wache melden,,defibrillator,144,,node/10980160405,,yes,,,0,,,,24/7,Militär,,,,,,,,
10989375405,node,47.4177614,8.1400269,yes,,,,,,,,,"Mehrzweckhalle Husmatt, Auenstein",,Öffentlich zugänglicher Defibrillator beim Eingang zur Mehrzweckhalle Husmatt,,defibrillator,144,,node/10989375405,,no,,,0,,,,24/7,Gemeinde Auenstein,,,+41628970302,,,"local_knowledge, defikarte.ch",,
10989377505,node,47.4139064,8.131181,yes,,,,,,,,,Garderobengebäude FC Auenstein,,Öffentlich zugänglicher Defibrillator beim Eingang zum Garderobengebäude,,defibrillator,144,,node/10989377505,,no,,,,,,,24/7,Gemeinde Auenstein,,,+41628970302,,,"local_knowledge, defikarte.ch",,
11011027701,node,47.5403021,7.7451513,yes,,,,,,,,,Aufenthaltsraum,,,,defibrillator,144,,node/11011027701,,yes,,,0,,,,"Mo-Fr 08:00-12:00, 13:00-17:00",PM Mangold Holzbau AG,,,+41619859100,,,,,
11037266773,node,47.48485,8.24114,yes,,,,,,,,,Treppenhaus/Gang im 2.OG neben Warenlift,,,,defibrillator,144,,node/11037266773,,yes,,47.48485,,8.24114,Spaelti-TS AG,,"Mo-Fr 08:00-12:00, 13:30-17:00",Lifetec AG,,,+41 800 122 144,,,,,
11037266782,node,47.44803,8.20952,yes,,,,,,,,,"Nach Haupteingang in die Lagerhalle, direkt nach Türe rechts",,,,defibrillator,144,,node/11037266782,,yes,,47.44803,,8.20952,Fuchs-Movesa AG,,"Mo-Fr 08:00-12:00, 13:30-17:00",Lifetec AG,,,+41 800 122 144,,,,,
11037266783,node,47.44827,8.21087,no,,,,,,,,,EG bei den zwei Büroarbeitsplätzen in der Lagerhalle,,,,defibrillator,144,,node/11037266783,,yes,,47.44827,,8.21087,Fuchs-Movesa AG,,"Mo-Fr 08:00-12:00, 13:30-17:00",Lifetec AG,,,+41 800 122 144,,,,,
11037270306,node,47.35898,8.098163,no,,,,,,,,,"Mitteldorfstrasse 22, MZH/3-Fach-Turnhalle",,"Während Schulzeit, Trainingszeiten, Veranstaltungen",,defibrillator,144,,node/11037270306,,yes,,,,,,,,Gemeinde Gränichen,,,+41 79 479 25 28,,,"local_knowledge, defikarte.ch",,
11037283405,node,47.3595687,8.0978519,no,,,,,,,,,"Lindenplatz 1, Gemeindehaus",,Während Öffnungszeiten,,defibrillator,144,,node/11037283405,,yes,,,0,,,,,Gemeinde Gränichen,,,+41 79 303 24 63,,,"local_knowledge, defikarte.ch",,
11037287705,node,47.359278,8.0963874,yes,,,,,,,,,"Mitteldorfstrasse 16a, Primarschulhaus",,Rechts neben Eingang,,defibrillator,144,,node/11037287705,,no,,,0,,,,24/7,Gemeinde Gränichen,,,+41 79 475 08 40,,,"local_knowledge, defikarte.ch",,
11038060207,node,47.302654,8.045699,yes,,,,,,,,,Zahnarztpraxis,,während den Öffnungszeiten verfügbar,,defibrillator,144,,node/11038060207,,yes,,,1,,,,Mo-Th 08:00-17:00; Fr 08:00-12:00,Praxispersonal,,,+41627212100,,,"local_knowledge, defikarte.ch",,
11038060208,node,47.3043856,8.0499959,,,,,,,,,,"Bahnhofstrasse 5, 5040 Schöftland; Erdgeschoss Gemeindehaus (Schloss)",,während den Schalteröffnungszeiten verfügbar,,defibrillator,144,,node/11038060208,,yes,,,,,,,08.00 - 12.00,Gemeindeverwaltung Schöftland,,,+41 62 739 12 12,,,"local_knowledge, defikarte.ch",,
11038060223,node,47.4078838,8.3278567,yes,,,,,,,,,Mehrzweckhalle Remetschwil,,im Aussenbereich immer verfügbar,,defibrillator,144,,node/11038060223,,no,,,,,,,24/7,Gemeinde Remetschwil,,,+41 56 485 84 00,,,"local_knowledge, defikarte.ch",,
11038063106,node,47.3043383,8.0501032,no,,,,,,,,,Gemeindehaus Schöftland bei Treppe,,während den Öffnungszeiten ,,defibrillator,144,,node/11038063106,,yes,,,,,,,,Gemeinde,,,+4162 739 12 22,,,"local_knowledge, defikarte.ch",,
11038063116,node,47.456666,8.2829028,,,,,,,,,,Zurich HelpPoint Baden-Dättwil,,während den Öffnungszeiten verfügbar,,defibrillator,144,,node/11038063116,,yes,,,,,,,"Mo-Fr 07:30-12:00,13:00-16:30",Zürich Versicherungs-Gesellschaft AG,,,+41800808080,,,"local_knowledge, defikarte.ch",,
11038063608,node,47.4319058,8.3481092,no,,,,,,,,,Schulhaus Zelgli Turnhalle Vorraum,,nur wenn Turnhalle geöffnet zugänglich,,defibrillator,144,,node/11038063608,,yes,,,0,,,,,Gemeinde Killwangen,,,+41564181060,,,,,
