osm_id,osm_type,lat,lon,access,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,check_date,colour,covered,defibrillator:location,defibrillator:location:de,defibrillator:location:en,defibrillator:location:fr,des,description,emergency,emergency:phone,fixme,id,indoor,latitude,layer,level,longitude,name,object:housenumber,object:street,opening_hours,opening_hours:url,operator,operator:phone,operator:wikidata,phone,phone:CH,ref,source,wheelchair
10648343771,node,46.5339978,6.5645792,yes,,,,,,,,,"A la sortie des caisses, côté ascenseurs",,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10648343771,yes,,,0,,,,,,,Migros,,,,,,,
10676315376,node,46.8152633,6.6535222,yes,,,,,,,,,Sur la façade du bâtiment,,,,,,defibrillator,144,,node/10676315376,no,,,,,,,,24/7,,,,,,,,,
10683386623,node,46.7881463,6.6214746,yes,,,,,,,,,Dans l'allée centrale vers la Migros,,,,,,defibrillator,144,,node/10683386623,yes,,,,,,,,,,Migros,,,,,,,
10722128405,node,46.6571252,6.5530743,private,,,,,,,,,,,,,,,defibrillator,144,,node/10722128405,,,,,,,,,,,,,,,,,,
10736396857,node,46.5238681,6.6326923,yes,,,,,,,,,"Dans le parking Mobility, en face de l'accueil",,,,,,defibrillator,144,,node/10736396857,yes,,,0,,,,,24/7,,,,,,,,,
10739214907,node,46.4709114,6.3367617,yes,,,,,,,,,Ancienne Poste,,,,,,defibrillator,144,,node/10739214907,no,,,,,,,,24/7,,Commune de Mont-sur-Rolle,,,+41 21 821 11 85,,,"local_knowledge, defikarte.ch",
10741698857,node,46.5221633,6.6314243,yes,,,,,,,,,Au service client de Manor (2ème étage),,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10741698857,yes,,,2,,,,,,,Manor,,,,,,,
10743451825,node,46.6389848,6.6359056,yes,,,,,,,,,"À l'entrée de la migros, au niveau des caisses",,,,,,defibrillator,144,,node/10743451825,yes,,,,,,,,,,Migros,,,,,,,
10748279505,node,46.4618723,6.8379292,,,,,,,,,,A gauche dans le hall d’entrée,,,,,A gauche dans le hall d’entrée,defibrillator,144,,node/10748279505,yes,,,0,,,,,Mo-Fr: 07:30-20:00,,Ecole,,,+41215571400,,,,
10761311792,node,46.5250548,6.573505,yes,,,,,,,,,Devant l'entrée,,Before the entrance,,,,defibrillator,144,,node/10761311792,no,,,,,,,,24/7,,,,,,,,,
10763310148,node,46.5184,6.63751,no,,,,,,,,,"5.OG, Empfang (Garderobe);3.OG in der Mitte vom Büro (neben Küche)",,,,,oranger Koffer,defibrillator,144,,node/10763310148,yes,,,,,Walder Wyss AG,,,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310149,node,46.38332,6.23526,no,,,,,,,,,Im Raum hinter Empfang,,,,,oranger Koffer,defibrillator,144,,node/10763310149,yes,,,,,Aon Schweiz AG,,,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310150,node,46.42158,6.2713,,,,,,,,,,Im Büro,,,,,oranger Koffer,defibrillator,144,,node/10763310150,yes,,,,,Garage du Vernay SA,,,"Mo-Th 07:30-12:00, 13:30-18:00; Sa 09:00-11:30",,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310151,node,46.59957,6.64704,,,,,,,,,,"Ausstellungshalle, an Backsteinwand neben Durchgang",,,,,oranger Koffer,defibrillator,144,,node/10763310151,yes,,,,,Garage Carrosserie Filisetti SA,,,"Mo-Fr 07:30-12:00, 13:30-18:00; Sa 08:30-12:30",,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310152,node,46.51617,6.69256,,,,,,,,,,"In der Garage, Durchgang zu Lift",,,,,oranger Koffer,defibrillator,144,,node/10763310152,yes,,,,,Garage Zenith SA,,,"Mo-Fr 07:30-12:00, 13:30-18:00; Sa 09:00-12:00",,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310153,node,46.51251,6.63457,no,,,,,,,,,Empfang,,,,,oranger Koffer,defibrillator,144,,node/10763310153,yes,,,,,Livit SA,,,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310154,node,46.53742,6.61736,no,,,,,,,,,Salle de pause 3ème étage,,,,,gelber Koffer,defibrillator,144,,node/10763310154,yes,,,,,Eni Suisse S.A.,,,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310155,node,46.534,6.57248,yes,,,,,,,,,A la réception / stand d'information,,,,,gelber Koffer,defibrillator,144,,node/10763310155,yes,,,,,Demaurex & CIE SA (Aligro),,,Mo-Th 08:00-20:00; Fr 08:00-21:00; Sa 08:00-18:00,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310156,node,46.38122,6.15176,yes,,,,,,,,,Arrêt de bus,,,,,in grünem Wandkasten,defibrillator,144,,node/10763310156,no,,,,,Commune de La Rippe VD,,,24/7,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310157,node,46.40763,6.17876,yes,,,,,,,,,"Salle de sport à Gingins, devant l'entrée près de l'arrêt de bus",,,,,in grünem Wandkasten,defibrillator,144,,node/10763310157,no,,,,,Commune de Gingins VD,,,24/7,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310158,node,46.57999,6.42796,yes,,,,,,,,,Près du station-service sur la route principale,,,,,in grünem Wandkasten,defibrillator,144,,node/10763310158,no,,,,,Commune de Pampigny VD,,,24/7,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310159,node,46.48591,6.41896,yes,,,,,,,,,Sur la place près de la maison communale,,,,,in grünem Wandkasten,defibrillator,144,,node/10763310159,no,,,,,Commune d'Etoy VD,,,24/7,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310160,node,46.48226,6.42415,yes,,,,,,,,,"Salle polyvalente, direction terrain de football au bâtiment",,,,,in grünem Wandkasten,defibrillator,144,,node/10763310160,no,,,,,Commune d'Etoy VD,,,24/7,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310161,node,46.6089545,6.5237553,yes,,,,,,,,,"En plein air, piscine extérieure",,,,,in grünem Wandkasten,defibrillator,144,,node/10763310161,no,,,,,Commune de Penthalaz VD,,,24/7,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310162,node,46.61078,6.52437,yes,,,,,,,,,"À l'entrée de la ""salle du verger""",,,,,in grünem Wandkasten,defibrillator,144,,node/10763310162,no,,,,,Commune de Penthalaz VD,,,24/7,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310163,node,46.56275,6.52463,,,,,,,,,,Entrée bureau / réception,,,,,oranger Koffer,defibrillator,144,,node/10763310163,yes,,,,,"Volvo Group (Suisse) SA, succursale Truck Center Aclens",,,"Mo-Fr 07:15-11:50, 13:10-18:00; Sa 07:15-11:50",,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310164,node,46.57911,6.59205,no,,,,,,,,,Passage entre le bureau et l'entrepôt,,,,,in weissem Kasten,defibrillator,144,,node/10763310164,yes,,,,,Dachser Spedition AG,,,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310165,node,46.41418,6.26588,no,,,,,,,,,"2ème étage, près de la réception",,,,,oranger Koffer,defibrillator,144,,node/10763310165,yes,,,,,Gilgen Door Systems AG,,,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310166,node,46.52042,6.63239,,,,,,,,,,"1er étage dans le bureau près de la réception, à côté de la fenêtre à droite.",,,,,oranger Koffer,defibrillator,144,,node/10763310166,yes,,,,,Kessler & Co AG.,,,Mo-Fr 07:00-18:00,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310167,node,46.51823,6.63001,yes,,,,,,,,,Dans la salle de réception du cinéma,,,,,in weissem Kasten,defibrillator,144,,node/10763310167,yes,,,,,Pathé Romandie Sàrl,,,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310168,node,46.52178,6.62678,yes,,,,,,,,,"Devant l'escalator qui mène en bas. Rez-de-chaussée, hall d'accueil.",,,,,in weissem Kasten,defibrillator,144,,node/10763310168,yes,,,0,,Flonplex SA c/o Pathé Romandie Sàrl,,,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310169,node,46.57615,6.44024,yes,,,,,,,,,Sur la façade du maison,,,,,in grünem Wandkasten,defibrillator,144,,node/10763310169,no,,,,,Commune de Sévery VD,,,24/7,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310170,node,46.39497,6.19196,yes,,,,,,,,,"Près de l'arrêt de bus, auvent",,,,,in grünem Wandkasten,defibrillator,144,,node/10763310170,no,,,,,Commune de Grens VD,,,24/7,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310171,node,46.38336,6.23361,,,,,,,,,,"Dans le hall d'entrée, après la cafétéria (dans le couloir)",,,,,schwarzer Koffer,defibrillator,144,,node/10763310171,yes,,,,,CSS Versicherung AG,,,"Mo-Fr 08:30-12:00, 13:30-17:00",,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310172,node,46.54895,6.66981,yes,,,,,,,,,"Entrée du gymnase, rez-de-chaussée",,,,,gelber Koffer,defibrillator,144,,node/10763310172,yes,,,,,Commune d'Epalinges VD,,,24/7,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310173,node,46.5456,6.65621,no,,,,,,,,,Entrée du bâtiment de la piscine couverte,,,,,gelber Koffer,defibrillator,144,,node/10763310173,yes,,,,,Commune d'Epalinges VD,,,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310174,node,46.55885,6.66298,yes,,,,,,,,,Sur la façade du clubhouse du Tennis Club,,,,,in grünem Wandkasten,defibrillator,144,,node/10763310174,no,,,,,Commune d'Epalinges VD,,,24/7,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310175,node,46.5369,6.61753,,,,,,,,,,"4e étage, dans le passage Bureau",,,,,oranger Koffer,defibrillator,144,,node/10763310175,yes,,,,,Orion Rechtsschutz-Versicherung AG,,,"Mo-Fr 08:00-12:00, 13:00-17:00",,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310176,node,46.50092,6.40415,yes,,,,,,,,,"entre la boîte aux lettres et l'entrée principale, derrière la maison communale",,,,,oranger Koffer,defibrillator,144,,node/10763310176,no,,,,,Commune de Lavigny VD,,,24/7,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310177,node,46.51722,6.64032,no,,,,,,,,,"2ème étage, dans le bureau paysager",,,,,oranger Koffer,defibrillator,144,,node/10763310177,yes,,,,,Ameropa AG,,,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10763310178,node,46.51707,6.63648,,,,,,,,,,au centre du bureau,,,,,oranger Koffer,defibrillator,144,,node/10763310178,yes,,,,,Coop Rechtsschutz AG,,,"Mo-Fr 08:00-12:00, 13:30-17:00",,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10768424808,node,46.5223201,6.6277134,yes,,,,,,,,,A l'accueil de la Migros,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10768424808,yes,,,-2,,,,,,,Migros,,,,,,,
10768439621,node,46.52233,6.6246167,yes,,,,,,,,,"Dans le hall d'entrée de la caserne des pompiers, sonner à l'interphone",,,,,,defibrillator,144,,node/10768439621,yes,,,0,,,,,24/7,,,,,,,,,
10769491841,node,46.5239842,6.6337797,yes,,,,,,,,,Dans la cage d'escalier au 5ème étage,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10769491841,yes,,,5,,,,,,,,,,,,,,
10769531663,node,46.5271969,6.6330446,yes,,,,,,,,,Vers les caisses de la Migros,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10769531663,yes,,,0,,,,,,,Migros,,,,,,,
10769534420,node,46.5224054,6.6277869,yes,,,,,,,,,Entre Cats & Dogs et Hotelplan,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10769534420,yes,,,1,,,,,,,,,,,,,,
10772722493,node,46.54837,6.5694453,customers,,,,,,,,,In Carglass garage.,,,,,,defibrillator,144,,node/10772722493,,,,,,,,,Mo-Fr 08:00-18:00,,,,,,,,,
10775167805,node,46.5501176,6.8711865,yes,,,,,,,,,Administration connunale de Maracon,,,,,"devant la porte d'entrée du bâtiment, libre d'acces",defibrillator,144,,node/10775167805,no,,,0,,,,,24/7,,Commune de Maracon,,,+41 21907 81 25,,,"local_knowledge, defikarte.ch",
10778084305,node,46.8799171,7.0407662,yes,,,,,,,,,"Mur est de l’hôtel de ville, sous l’arche",,,,,,defibrillator,144,,node/10778084305,no,,,,,,,,24/7,,Commune,,,,,Commune d'Avenches,,
10781764305,node,46.4008385,6.1719809,yes,,,,,,,,,neben Salle Communale,,,,,in Telefonzelle an Strasse,defibrillator,144,,node/10781764305,no,,,,,,,,24/7,,Gemeinde Cheserex,,,,,,,
10781807305,node,46.400494,6.1752374,yes,,,,,,,,,Bushaltestelle A L'Oche Chéserex,,,,,im Unterstand bei Bushaltestelle,defibrillator,144,,node/10781807305,no,,,,,,,,24/7,,Gemeinde Chéserex,,,,,,,
10783990439,node,46.4410019,6.8898699,private,,,,,,,,,Dans les locaux de la STEP,,,,,,defibrillator,144,,node/10783990439,yes,,,-1,,,,,,,SIGE,,,,,,,
10795126048,node,46.5708574,6.8221041,customers,,,,,,,,,,,,,,"Dans le centre commercial, rez-de-chaussée, près de l'escalator",defibrillator,144,,node/10795126048,yes,,,,,Défibrillateur,,,Mo-Fr 09:00-18:30; Sa 09:00-18:00,,Centre commercial Arc--En-Ciel,,,,,,,
10831761892,node,46.3837432,6.923619,yes,,,,,,,,,Dans l'entrée du centre commercial,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10831761892,yes,,,0,,,,,,,,,,,,,,
10833441019,node,46.314821,6.9662497,customers,,,,,,,,,"contre le mur, en face de l'entrée principale",,,,,,defibrillator,144,,node/10833441019,yes,,,,,,,,,,,,,,,,,
10834276005,node,46.5719857,6.8258503,customers,,,,,,,,,"2ème étage dans la Migros, à la sortie d'ascenseur",,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10834276005,yes,,,2,,,,,Mo-Fr 08:00-20:00;Sa 08:00-18:00;PH off,,Migros,,,,,,,
10837702949,node,46.7829126,6.5726308,yes,,,,,,,,,Bâtiment communal de Champvent,,,,,,defibrillator,144,,node/10837702949,no,,,,,,,,,,,,,,,,,
10839451305,node,46.7048544,6.7563228,,,,,,,,,,devant la porte d entree,,,,,,defibrillator,144,,node/10839451305,no,,,,,,,,24/7,,,,,,,,,
10846867664,node,46.4755886,6.8642815,yes,,,,,,,,,A la réception du garage Emil Frey,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10846867664,yes,,,,,,,,,,,,,,,,,
10847054128,node,46.8197383,6.5023136,yes,,,,,,,,,,,,,,,defibrillator,144,,node/10847054128,yes,,,,,,,,,,Migros,,,,,CH705002,,
10860128855,node,46.5150368,6.6021249,yes,,,,,,,,,A l'entrée des vestiaires,,,,,,defibrillator,144,,node/10860128855,no,,,,,,,,24/7,,,,,,,,,
10866851554,node,46.4324827,6.924443,yes,,,,,,,,,An der Hauswand,,,,,,defibrillator,144,,node/10866851554,,,,,,,,,24/7,,,,,,,,,limited
10867134070,node,46.7794842,6.6392249,yes,,,,,,,,,Dans la pharmacie,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10867134070,yes,,,0,,,,,,,,,,,,,,
10875280205,node,46.3925653,6.2656843,no,,,,,,,,,plage promenthoux,,,,,,defibrillator,144,,node/10875280205,no,,,,,,,,,,,,,,,,,
10881892305,node,46.7118153,6.5503004,yes,,,,,,,,,Atelier,,,,,,defibrillator,144,,node/10881892305,no,,,,,,,,Mo-Fr 07:30-17:00,,Axpo Biomasse AG,,,+41 24 441 61 31,,,,
10882772796,node,46.7238052,6.5313104,yes,,,,,,,,,,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10882772796,yes,,,,,,,,,,Migros,,,,,,,
10889498274,node,46.8077588,6.587142,private,,,,,,,,,Hall d'entrée,,,,,,defibrillator,144,,node/10889498274,yes,,,,,,,,,,,,,,,,,
10903426103,node,46.5707363,6.8200182,customers,,,,,,,,,"Depuis l'entrée principale piéton rez-de-chaussée, au fond à gauche dans le couloir ouest",,,,,,defibrillator,144,,node/10903426103,yes,,,,,,,,Mo-Th 08:00-19:00;Fr 08:00-20:00;Sa 08:00-18:00;PH off,,Coop,,,,,,,
10903426104,node,46.540688,6.6183934,,,,,,,,,,Couloir rez-de chaussée,,,,,,defibrillator,144,,node/10903426104,yes,,,,,,,,,,Service des automobiles,,,,,,,
10908562954,node,46.5087018,6.6339711,yes,,,,,,,,,A la réception,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/10908562954,yes,,,0,,,,,,,,,,,,,,
10910676183,node,46.4887433,6.4007715,yes,,,,,,,,,Im Showroom an der Wand links,,,,,oranger Koffer,defibrillator,144,,node/10910676183,yes,,,,,Garage et Carrosserie de Bellevue Fernando Iassogna SA,,,,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10910676184,node,46.3478106,6.165014,yes,,,,,,,,,An Fassade von Laden/Post,,,,,oranger Koffer,defibrillator,144,,node/10910676184,no,,,,,Gemeinde Chavannes-de-Bogis,,,24/7,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10910676185,node,46.3436503,6.1602471,yes,,,,,,,,,Sporthalle an Gemeindehaus,,,,,oranger Koffer,defibrillator,144,,node/10910676185,no,,,,,Gemeinde Chavannes-de-Bogis,,,24/7,,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10910676186,node,46.5596611,6.5694876,yes,,,,,,,,,"Showroom, rechte Seite an Wand",,,,,oranger Koffer,defibrillator,144,,node/10910676186,yes,,,,,Rochat & Fils Automobiles SA,,,"Mo-Fr 07:30-12:30, 13:30-18:30; Sa 8:30-13:00",,Lifetec AG Schweiz,,,+41 800 122 144,,,,
10937226772,node,46.4683357,6.8215316,yes,,,,,,,,,Dans les WC public,,,,,,defibrillator,144,,node/10937226772,no,,,,,,,,24/7,,,,,,,,,
10937302307,node,46.4700589,6.8141301,yes,,,,,,,,,Contre le mur des toilettes,,,,,,defibrillator,144,,node/10937302307,no,,,,,,,,24/7,,,,,,,,,
10956854105,node,46.4642607,6.3488317,yes,,,,,,,,,Ch. du Levant 1,,,,,Dans l'entrée du bâtiment,defibrillator,144,,node/10956854105,no,,,1,,,,,24/7,,Commune de Mont-sur-Rolle,,,+41218211185,,,"local_knowledge, defikarte.ch",
10957762642,node,46.5389491,6.7313391,yes,,,,,,,,,À gauche de l'entrée de la pharmacie,,,,,,defibrillator,144,,node/10957762642,no,,,,,,,,24/7,,,,,,,,,
10973997105,node,46.8840352,7.0272654,yes,,,,,,,,,A côte de la porte Entrée,,,,,24 heures,defibrillator,144,,node/10973997105,no,,,,,,,,24/7,,"Fricompost SA, place de compostage",,,+41793847424,,,,
11009734393,node,46.4589137,6.8467521,yes,,,,,,,,,Dans le hall d'entrée de l'Hôtel de Ville,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/11009734393,yes,,,0,,,,,,,Ville de Vevey,,,,,,,
11030060444,node,46.4604905,6.8426843,yes,,,,,,,,,A côté de l'entrée de l'office du tourisme,,,,,,defibrillator,144,,node/11030060444,no,,,,,,,,24/7,,Ville de Vevey,,,,,,,
11030061827,node,46.4642914,6.8346162,yes,,,,,,,,,A côté de l'entrée du sauvetage,,,,,,defibrillator,144,,node/11030061827,no,,,,,,,,24/7,,Ville de Vevey,,,,,,,
11031960874,node,46.4648383,6.8401014,permissive,,,,,,,,,Dans l'atelier,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/11031960874,yes,,,,,,,,"Mo-Fr 07:30-12:00, 13:30-17:00",,Holdinova SA,,,,,,,
11031968921,node,46.4781561,6.863101,yes,,,,,,,,,A côté des WC,,,,,,defibrillator,144,,node/11031968921,no,,,,,,,,24/7,,Ville de Vevey,,,,,,,
11031968922,node,46.4693514,6.8467984,yes,,,,,,,,,Contre la buvette du stade,,,,,,defibrillator,144,,node/11031968922,no,,,,,,,,24/7,,Ville de Vevey,,,,,,,
11031968923,node,46.4666225,6.843564,customers,,,,,,2023-10-31,,,Dans l'entrée de la salle de gym,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/11031968923,yes,,,,,,,,,,Ville de Vevey,,,,,,,
11031968924,node,46.4610707,6.8384189,yes,,,,,,,,,A côté de la porte d'entrée,,,,,,defibrillator,144,,node/11031968924,no,,,,,,,,24/7,,Ville de Vevey,,,,,,,
11031968925,node,46.460201,6.8401429,yes,,,,,,,,,Sous le couvert vers la petite porte,,,,,,defibrillator,144,,node/11031968925,no,,,,,,,,24/7,,Ville de Vevey,,,,,,,
11031968927,node,46.4594448,6.8462884,yes,,,,,,,,,A la réception du service Bâtiments,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/11031968927,yes,,,2,,,,,,,Ville de Vevey,,,,,,,
11037030305,node,46.4475676,6.908555,,,,,,,,,,Entrée des Ateliers de Chernex MOB,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/11037030305,yes,,,0,,,,,Mo-Fr 7:00-16:00,,Privat,,,+41792878359,,,"local_knowledge, defikarte.ch",
11037266785,node,46.5203473,6.6378666,no,,,,,,,,,5.OG direkt nach Eingang,,,,,,defibrillator,144,,node/11037266785,yes,46.52035,,,6.63786,Accenture AG,,,Mo-Fr 08:00-18:00,,Lifetec AG,,,+41 800 122 144,,,,
11038060205,node,46.8344956,6.9343604,,,,,,,,,,Caserne d‘aviation,,,,,Entrée garde / Eingang Wache,defibrillator,144,,node/11038060205,yes,,,0,,,,,24/7,,BLA / LBA,,,+41 58 466 26 88,,,,
11038060206,node,46.6409795,6.6345504,,,,,,,,,,Banque Raiffeisen,,,,,"À l'intérieur, à gauche en sortant",defibrillator,144,,node/11038060206,yes,,,,,,,,24/7,,,,,,,,,
11038063506,node,46.6417343,6.632226,yes,,,,,,,,,Pharmacie de l'Hôtel-de-Ville,,,,,À l'extérieur et à gauche de la porte d'entrée ,defibrillator,144,,node/11038063506,no,,,,,,,,24/7,,,,,,,,,
11038063605,node,46.6409639,6.6355375,yes,,,,,,,,,Pharmacie Grognuz,,,,,À l'extérieur et à gauche de la porte d'entrée ,defibrillator,144,,node/11038063605,no,,,,,,,,24/7,,,,,,,,,
11038063721,node,46.5497413,6.569851,,,,,,,,,,Zurich HelpPoint & Siège régional Lausanne,,,,,während den Öffnungszeiten verfügbar,defibrillator,144,,node/11038063721,yes,,,,,,,,Mo-Fr: 07.00 - 18.00,,Zürich Versicherungs-Gesellschaft AG,,,+41800808080,,,"local_knowledge, defikarte.ch",
11038063823,node,46.4707732,6.4224548,yes,,,,,,,,,"Parking sous-terrain, entrée sud, rez-de-chaussée",,,,,dehors,defibrillator,144,,node/11038063823,no,,,0,,,,,24/7,,Commune,,,,,,,
11038063824,node,46.5699949,6.5517716,,,,,,,,,,"Bobst Mex SA, Réception",,,,,Heures ouvrables,defibrillator,144,,node/11038063824,yes,,,0,,,,,,,Bobst Mex SA,,,+41216212111,,,,
11050646050,node,46.5376243,6.5773655,yes,,,,,,,,,A l'entrée directement à gauche contre le mur,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/11050646050,yes,,,,,,,,,,,,,,,,,
11096519505,node,46.5252917,6.5214262,yes,,,,,,,,,en face de la porte de la boulangerie,,,,,,defibrillator,144,,node/11096519505,no,,,,,,,,24/7,,,,,,,,,
11123364734,node,46.5057028,6.6885953,,,,,,,,,,,,,,,,defibrillator,144,,node/11123364734,,,,,,,,,,,,,,,,,,
11124739781,node,46.4649289,6.8953193,yes,,,,,,,,,Dans l'entrée de la maison communale,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/11124739781,yes,,,0,,,,,,,Commune de Blonay St-Légier,,,,,,,
11124750194,node,46.4684137,6.8947901,yes,,,,,,,,,Dans le couloir d'entrée de la salle de gym,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/11124750194,yes,,,0,,,,,,,,,,,,,,
11125056452,node,46.5127636,6.5614353,yes,,,,,,,,,Sous le préau,,,,,,defibrillator,144,,node/11125056452,no,,,,,,,,24/7,,,,,,,,,
11146274392,node,46.5714535,6.8275344,customers,,,,,,,,,dans la pharmacie en entrant à droite,,,,,,defibrillator,144,,node/11146274392,yes,,,,,,,,Mo-Sa 08:00-12:15; Mo-Sa 13:30-18:30; Sa 13:30-16:00,,Pharmacie Nicolas Martinet,,,,,,,
11179379570,node,46.6013383,6.6115906,yes,,,,,,,,,Contre la façade,,,,,,defibrillator,144,,node/11179379570,no,,,,,,,,24/7,,,,,,,,,
11195989623,node,46.386506,6.9301222,yes,,,,,,,,,"A l'entrée de GiFi, à côté des caisses",,,,,Pendant les heures d'ouverture,defibrillator,144,,node/11195989623,yes,,,0,,,,,,,,,,,,,,
11196010676,node,46.3861672,6.9301036,yes,,,,,,,,,"A l'entrée de Decathlon, à gauche vers l'atelier vélo",,,,,Pendant les heures d'ouverture,defibrillator,144,,node/11196010676,yes,,,0,,,,,,,,,,,,,,
11215674639,node,46.5102743,6.5580186,yes,,,,,,,,,A côté du bancomat BCV,,,,,,defibrillator,144,,node/11215674639,yes,,,0,,,,,24/7,,,,,,,,,
11215712786,node,46.5293787,6.5663531,yes,,,,,,,,,Dans le poste de police,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/11215712786,yes,,,0,,,,,,,,,,,,,,
11220648537,node,46.5716946,6.8213943,yes,,46,,Route de Lausanne,,,,,À l'entrée du rez inférieur côté terrain de sport,,,,,,defibrillator,144,,node/11220648537,no,,,-1,,,,,24/7,,Commune d'Oron,,,,,,,
11220660565,node,46.5718124,6.8242239,yes,,10,,Route de Lausanne,,,,,À gauche dans le couvert de l'entrée principale,,,,,,defibrillator,144,,node/11220660565,no,,,,,,,,24/7,,Commune d'Oron,,,,,,,
11233267401,node,46.5500351,6.5744698,private,,,,,,,,,Eingang Patrimonium,,,,,,defibrillator,144,,node/11233267401,yes,,,5,,,,,,,Patrimonium Asset Management AG,,,+41 58 787 00 00,,,,limited
11241117051,node,46.5220424,6.6257107,yes,,,,,,,,,"Au deuxième étage de l'administration communale, vers l'ascenseur ouest",,,,,Pendant les heures d'ouverture,defibrillator,144,,node/11241117051,yes,,,2,,,,,,,Ville de Lausanne,,,,,,,
11290470669,node,46.374726,6.1914898,yes,,,,,,2023-10-26,,,"Sur le mur, à côté de l'entrée de la salle communale",,,,,,defibrillator,144,,node/11290470669,no,,,,,,,,,,,,,,,,,
11299524469,node,46.4645424,6.8418973,customers,,,,,,2023-10-30,,,Demander à la réception de MedBase,,,,,,defibrillator,144,,node/11299524469,yes,,,3,,,,,Mo-Fr 08:00-18:00,,,,,,,,,
11307590269,node,46.7852608,6.6381674,customers,,,,,,2023-11-02,,,"Sur la gauche en rentrant par le nord, vers les vestiaires.",,,,,,defibrillator,144,,node/11307590269,yes,,,0,,,,,,,,,,,,,,
11327727103,node,46.5935726,6.565795,yes,,,,,,,,,Dans le sas de la banque vers le bancomat,,,,,,defibrillator,144,,node/11327727103,yes,,,0,,,,,24/7,,,,,,,,,
11327734972,node,46.6034887,6.5826542,yes,,,,,,,,,A droite de l'entrée du bâtiment communal,,,,,,defibrillator,144,,node/11327734972,no,,,,,,,,24/7,,,,,,,,,
11327735930,node,46.604742,6.561359,yes,,,,,,,,,Sur la façade de la grande salle,,,,,,defibrillator,144,,node/11327735930,no,,,,,,,,24/7,,,,,,,,,
11347964225,node,46.5228893,6.5656817,yes,,,,,,,,,A droite en entrant dans la Migros,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/11347964225,yes,,,0,,,,,,,Migros,,,,,,,
11351072281,node,46.7803828,6.6365913,yes,,,,,,,,,En face du McDonald's,,,,,Pendant les heures d'ouverture,defibrillator,144,,node/11351072281,yes,,,,,,,,,,,,,,,,,
